t x y z yaw pitch roll vx vy vz wx wy wz
3.307 -4.01757 -3.71489 1.95872 0.641871 0.280643 -0.258406 0.0705033 1.26877 -0.216609 -0.0750827 0.01249 0.196032
3.317 -4.01691 -3.70331 1.95674 0.643587 0.281003 -0.258822 0.0758243 1.29944 -0.222667 -0.0468603 -0.000328138 0.209553
3.328 -4.01603 -3.6888 1.95425 0.645904 0.28111 -0.25914 0.0822285 1.3369 -0.230182 -0.0122316 -0.0160738 0.226144
3.34 -4.01491 -3.67111 1.95119 0.648952 0.28076 -0.25924 0.0896227 1.38105 -0.239236 0.0298699 -0.0342781 0.245497
3.347 -4.01427 -3.66134 1.9495 0.650732 0.280356 -0.259165 0.0935155 1.40478 -0.244139 0.0530911 -0.0437632 0.25571
3.357 -4.0134 -3.64855 1.94727 0.653163 0.279613 -0.258933 0.0984172 1.43521 -0.250468 0.0832973 -0.0559136 0.268772
3.367 -4.01239 -3.63401 1.94473 0.656051 0.278491 -0.258494 0.103714 1.46889 -0.257518 0.11688 -0.0693103 0.283227
3.377 -4.01121 -3.61763 1.94185 0.659452 0.276901 -0.257792 0.109347 1.50583 -0.265113 0.153585 -0.0828432 0.298505
3.393 -4.00951 -3.59464 1.93779 0.664453 0.274149 -0.256455 0.116666 1.5559 -0.275195 0.204126 -0.0999117 0.318346
3.397 -4.00904 -3.58839 1.93668 0.665856 0.273301 -0.256023 0.118541 1.56918 -0.277841 0.217864 -0.104407 0.323493
3.407 -4.00783 -3.57251 1.93387 0.669489 0.270967 -0.254802 0.123071 1.60218 -0.284453 0.252469 -0.115297 0.336085
3.417 -4.00645 -3.55467 1.9307 0.673686 0.268051 -0.253218 0.127787 1.63817 -0.291661 0.291383 -0.125723 0.349078
3.427 -4.00515 -3.53811 1.92774 0.677679 0.265089 -0.251545 0.13182 1.67058 -0.298083 0.327463 -0.133687 0.360029
3.437 -4.00381 -3.52123 1.92473 0.681832 0.261834 -0.249645 0.135601 1.70265 -0.304403 0.363459 -0.141041 0.37054
3.448 -4.0023 -3.50229 1.92134 0.686578 0.257922 -0.247292 0.139455 1.73748 -0.311273 0.402859 -0.147856 0.381403
3.457 -4.00103 -3.48651 1.91851 0.690594 0.25447 -0.245155 0.142364 1.7656 -0.316812 0.435957 -0.15192 0.389531
3.467 -3.99959 -3.46869 1.91531 0.695189 0.250368 -0.242541 0.145334 1.79641 -0.322887 0.473826 -0.155465 0.398019
3.477 -3.99812 -3.45056 1.91205 0.699919 0.245985 -0.239672 0.148024 1.82674 -0.328837 0.511714 -0.158607 0.4062
3.487 -3.99662 -3.43213 1.90872 0.704777 0.241327 -0.23655 0.150431 1.85655 -0.334678 0.548857 -0.160642 0.413889
3.497 -3.99526 -3.41528 1.90569 0.709251 0.236908 -0.233521 0.152353 1.88291 -0.339793 0.582489 -0.160761 0.420098
3.507 -3.99357 -3.39438 1.90191 0.714841 0.231226 -0.229523 0.15439 1.91449 -0.345859 0.624048 -0.159386 0.427056
3.52 -3.99155 -3.36924 1.89737 0.721611 0.224105 -0.224378 0.156356 1.95084 -0.352792 0.673693 -0.158137 0.435226
3.527 -3.99045 -3.35551 1.89488 0.725326 0.220086 -0.221421 0.157218 1.96994 -0.356454 0.700224 -0.156993 0.439436
3.537 -3.98887 -3.33566 1.89129 0.730711 0.214128 -0.216968 0.158212 1.99663 -0.361526 0.738052 -0.153792 0.44494
3.547 -3.98729 -3.31555 1.88765 0.736178 0.207924 -0.212237 0.158934 2.02264 -0.36628 0.776131 -0.149096 0.449872
3.557 -3.98586 -3.29723 1.88433 0.741165 0.202128 -0.207742 0.159354 2.0454 -0.370357 0.810155 -0.144941 0.454291
3.567 -3.9841 -3.27457 1.88023 0.747334 0.194781 -0.201952 0.159581 2.07237 -0.375033 0.850043 -0.138733 0.459286
3.577 -3.98267 -3.25581 1.87684 0.752434 0.18857 -0.196974 0.159536 2.09369 -0.378646 0.881803 -0.131663 0.462791
3.587 -3.98091 -3.23263 1.87265 0.758719 0.180752 -0.190588 0.159214 2.11882 -0.382721 0.919915 -0.121138 0.466511
3.597 -3.97932 -3.21132 1.8688 0.764476 0.173436 -0.184503 0.158676 2.14074 -0.386147 0.953122 -0.112129 0.470047
3.607 -3.97774 -3.18979 1.86492 0.770264 0.165928 -0.178175 0.157919 2.16174 -0.389245 0.983727 -0.103443 0.47362
3.617 -3.97617 -3.16807 1.86101 0.776077 0.158244 -0.171619 0.156951 2.18181 -0.392012 1.01272 -0.0932811 0.476795
3.627 -3.9746 -3.14614 1.85708 0.781903 0.150401 -0.16483 0.155787 2.20089 -0.394464 1.04112 -0.0812514 0.479522
3.637 -3.97305 -3.12403 1.85312 0.787738 0.14241 -0.157808 0.154443 2.21897 -0.396659 1.06819 -0.0690832 0.482256
3.647 -3.97167 -3.10398 1.84954 0.792989 0.1351 -0.151309 0.153091 2.23436 -0.398322 1.08961 -0.0587342 0.484804
3.657 -3.97015 -3.08155 1.84555 0.798819 0.126863 -0.143916 0.151445 2.25045 -0.399857 1.11051 -0.0472624 0.487605
3.667 -3.96864 -3.05896 1.84155 0.804635 0.118524 -0.136352 0.149661 2.26548 -0.401007 1.13008 -0.0349297 0.490191
3.677 -3.96716 -3.03623 1.83753 0.810432 0.11009 -0.128619 0.147756 2.27942 -0.401781 1.14879 -0.0220536 0.492657
3.687 -3.96554 -3.01107 1.83311 0.816781 0.100721 -0.119932 0.145541 2.29346 -0.402225 1.16569 -0.00790605 0.495313
3.698 -3.9641 -2.98807 1.82909 0.822521 0.092145 -0.111904 0.143437 2.30504 -0.402241 1.17694 0.00414086 0.497744
3.707 -3.96282 -2.96728 1.82547 0.827656 0.0843938 -0.104595 0.141487 2.31446 -0.402027 1.18526 0.0146023 0.499946
3.717 -3.96128 -2.94176 1.82105 0.83389 0.0748804 -0.0955603 0.139048 2.32469 -0.401435 1.19497 0.0270989 0.502665
3.727 -3.9599 -2.91847 1.81704 0.839515 0.0662033 -0.0872605 0.136791 2.33276 -0.400475 1.20165 0.0385376 0.505047
3.737 -3.95854 -2.8951 1.81304 0.845095 0.0575203 -0.0788963 0.134515 2.33964 -0.399123 1.20461 0.0501668 0.507283
3.747 -3.95734 -2.87402 1.80946 0.850075 0.0497293 -0.0713319 0.132466 2.34481 -0.39765 1.2039 0.0612796 0.509144
3.757 -3.9559 -2.84819 1.8051 0.856106 0.0402586 -0.0620577 0.12998 2.34981 -0.395483 1.20117 0.0737146 0.511414
3.767 -3.95461 -2.82467 1.80115 0.861536 0.0316919 -0.0536174 0.127758 2.35309 -0.393271 1.19833 0.0828324 0.513588
3.777 -3.95335 -2.80113 1.79723 0.866915 0.0231603 -0.0451855 0.125586 2.35517 -0.390742 1.19392 0.090706 0.515721
3.787 -3.9521 -2.77757 1.79334 0.872242 0.0146804 -0.0367776 0.123479 2.35605 -0.38796 1.18686 0.0990637 0.517715
3.797 -3.95088 -2.75401 1.78948 0.877517 0.00627767 -0.0284023 0.121449 2.35572 -0.384831 1.17734 0.108131 0.519544
3.808 -3.94968 -2.73046 1.78565 0.88274 -0.00203523 -0.0200703 0.119515 2.3542 -0.381516 1.1667 0.116056 0.521338
3.817 -3.94849 -2.70694 1.78185 0.887912 -0.010261 -0.0118014 0.11769 2.35149 -0.377907 1.15463 0.121845 0.523029
3.827 -3.94732 -2.68344 1.77809 0.893034 -0.0183934 -0.00361571 0.115988 2.34761 -0.374128 1.14048 0.127128 0.524617
3.837 -3.94629 -2.66233 1.77474 0.897602 -0.0256136 0.00367288 0.114569 2.34312 -0.370496 1.12555 0.132856 0.525929
3.848 -3.94526 -2.64127 1.77143 0.902131 -0.032723 0.0108844 0.113268 2.33769 -0.366757 1.10943 0.13878 0.527185
3.857 -3.94391 -2.61328 1.76706 0.908113 -0.042025 0.0203623 0.111733 2.32902 -0.361482 1.08644 0.144202 0.528625
3.867 -3.94291 -2.59235 1.76383 0.912558 -0.0488715 0.027346 0.110743 2.32147 -0.357487 1.06798 0.146357 0.529556
3.877 -3.94181 -2.56919 1.76028 0.917458 -0.0563395 0.0349641 0.109813 2.31202 -0.35285 1.04548 0.148642 0.530445
3.888 -3.94061 -2.54382 1.75643 0.922804 -0.0643617 0.0431662 0.109006 2.3004 -0.347601 1.01893 0.15203 0.53135
3.897 -3.93963 -2.52317 1.75332 0.927145 -0.0707653 0.0497342 0.108522 2.28993 -0.343135 0.996342 0.153947 0.531903
3.907 -3.93855 -2.50034 1.74992 0.931938 -0.0777146 0.0568632 0.10818 2.27733 -0.33811 0.970409 0.153635 0.532212
3.917 -3.93746 -2.47764 1.74657 0.936699 -0.0844908 0.0637927 0.108049 2.26372 -0.332934 0.942964 0.151867 0.532229
3.927 -3.93628 -2.45284 1.74294 0.941903 -0.091729 0.0711757 0.108151 2.24763 -0.32721 0.911374 0.150811 0.532226
3.937 -3.93519 -2.43045 1.7397 0.946609 -0.0980983 0.0776748 0.108474 2.23202 -0.321897 0.882137 0.150366 0.532146
3.947 -3.93411 -2.40822 1.73651 0.951294 -0.104267 0.083966 0.109021 2.2155 -0.316537 0.852732 0.148207 0.531742
3.957 -3.93301 -2.38616 1.73337 0.955958 -0.110241 0.0900312 0.109794 2.19809 -0.311104 0.82255 0.144066 0.530938
3.967 -3.93191 -2.36427 1.73029 0.960604 -0.116018 0.0958591 0.110795 2.17985 -0.305618 0.791512 0.139879 0.529998
3.977 -3.93079 -2.34258 1.72726 0.965236 -0.121584 0.101454 0.112022 2.16079 -0.300112 0.760121 0.13667 0.529084
3.987 -3.92967 -2.32108 1.72429 0.969856 -0.126938 0.106821 0.113477 2.14095 -0.294587 0.72907 0.133065 0.527984
3.997 -3.92864 -2.3019 1.72167 0.974004 -0.13158 0.11145 0.114982 2.12247 -0.289614 0.701195 0.128391 0.526652
4.007 -3.92748 -2.2808 1.7188 0.978605 -0.136546 0.116361 0.116869 2.10126 -0.284097 0.669692 0.122197 0.52489
4.017 -3.92618 -2.25783 1.71571 0.983658 -0.141765 0.121475 0.1192 2.07716 -0.278077 0.634169 0.116168 0.522974
4.027 -3.92497 -2.23718 1.71296 0.988247 -0.146281 0.125866 0.121551 2.05459 -0.272623 0.602021 0.110368 0.521043
4.037 -3.92374 -2.21676 1.71026 0.992833 -0.150586 0.130007 0.124119 2.03142 -0.267232 0.570372 0.103023 0.518704
4.047 -3.92249 -2.19657 1.70762 0.997415 -0.154691 0.133888 0.126899 2.00769 -0.261828 0.539079 0.0941902 0.515921
4.057 -3.9212 -2.17663 1.70503 1.00199 -0.158599 0.137503 0.129883 1.98344 -0.256488 0.507715 0.0850588 0.512974
4.067 -3.92002 -2.15889 1.70275 1.00611 -0.161946 0.140533 0.132739 1.96118 -0.251679 0.479763 0.0773488 0.510304
4.077 -3.91854 -2.13748 1.70002 1.01115 -0.165817 0.143958 0.136437 1.93349 -0.245858 0.446395 0.0680884 0.506929
4.087 -3.91715 -2.11829 1.69759 1.01572 -0.169133 0.146808 0.13999 1.90787 -0.240664 0.416833 0.0589842 0.503608
4.097 -3.91588 -2.10123 1.69544 1.01984 -0.171957 0.149162 0.14334 1.88447 -0.235925 0.390982 0.0508293 0.500459
4.107 -3.91442 -2.08253 1.69311 1.02441 -0.17492 0.151549 0.147221 1.85811 -0.230675 0.362729 0.0423475 0.496953
4.117 -3.91278 -2.06227 1.69061 1.02944 -0.177964 0.153912 0.151676 1.82873 -0.224889 0.332685 0.0339921 0.493111
4.127 -3.91139 -2.04593 1.68861 1.03356 -0.180291 0.15565 0.155456 1.80443 -0.220202 0.309053 0.0274065 0.48989
4.137 -3.90965 -2.02627 1.68622 1.03858 -0.182943 0.157548 0.160237 1.77442 -0.214478 0.281405 0.0195309 0.48579
4.147 -3.90819 -2.01042 1.68431 1.04268 -0.184959 0.15892 0.16427 1.74966 -0.209849 0.259335 0.0132884 0.482372
4.157 -3.90635 -1.99136 1.68204 1.04769 -0.187238 0.160387 0.169344 1.71915 -0.2042 0.233164 0.00639156 0.478191
4.167 -3.90463 -1.97432 1.68003 1.05224 -0.189135 0.161532 0.174085 1.69123 -0.199108 0.210349 0.000550351 0.474347
4.177 -3.90428 -1.97094 1.67963 1.05315 -0.189495 0.161741 0.175047 1.68562 -0.198085 0.20596 -0.000589063 0.47356
4.187 -3.90142 -1.94436 1.67653 1.0604 -0.192152 0.163168 0.182908 1.64058 -0.190015 0.171812 -0.0096303 0.467097
4.197 -3.89918 -1.92489 1.67429 1.06582 -0.193889 0.163967 0.188978 1.60661 -0.184087 0.146921 -0.0163099 0.462125
4.208 -3.89707 -1.9074 1.6723 1.07077 -0.195292 0.164507 0.194668 1.57534 -0.178612 0.125126 -0.0216349 0.457525
4.217 -3.89549 -1.8949 1.67088 1.07436 -0.196201 0.164791 0.198877 1.55255 -0.174647 0.109891 -0.0251087 0.454156
4.227 -3.89327 -1.87801 1.669 1.07928 -0.197302 0.165046 0.204754 1.52116 -0.169204 0.0898909 -0.0293203 0.449467
4.237 -3.89119 -1.86296 1.66733 1.08373 -0.198157 0.16515 0.210182 1.49259 -0.164279 0.0725058 -0.0327108 0.445141
4.247 -3.88928 -1.84966 1.66587 1.08771 -0.198811 0.165147 0.215132 1.46687 -0.15987 0.0574592 -0.0352907 0.441221
4.257 -3.8871 -1.83514 1.6643 1.09212 -0.199411 0.165044 0.220701 1.4383 -0.154997 0.0414337 -0.0377063 0.436826
4.267 -3.88463 -1.81951 1.66263 1.09694 -0.199922 0.164822 0.226905 1.40692 -0.149675 0.0246099 -0.0398108 0.431938
4.277 -3.88233 -1.8056 1.66116 1.1013 -0.200254 0.164529 0.232613 1.37843 -0.144866 0.0099517 -0.0414427 0.427398
4.287 -3.88021 -1.79332 1.65988 1.10519 -0.200448 0.164195 0.237801 1.35285 -0.140574 -0.00284117 -0.0426672 0.423243
4.297 -3.87756 -1.77863 1.65836 1.10991 -0.200551 0.163703 0.244205 1.32168 -0.135382 -0.0180531 -0.0438926 0.418095
4.307 -3.87508 -1.76557 1.65703 1.11417 -0.200519 0.163182 0.250085 1.29344 -0.130694 -0.0314103 -0.0447725 0.413306
4.317 -3.8728 -1.75405 1.65588 1.11797 -0.200391 0.162657 0.255422 1.26811 -0.126504 -0.0431678 -0.0453786 0.408907
4.328 -3.86996 -1.74029 1.65452 1.12258 -0.200104 0.161948 0.261997 1.23731 -0.121445 -0.0574576 -0.0455896 0.40351
4.337 -3.8673 -1.72807 1.65333 1.12673 -0.199721 0.161241 0.268023 1.20945 -0.116917 -0.0701062 -0.046468 0.398303
4.347 -3.86459 -1.71612 1.65218 1.13083 -0.19923 0.160468 0.274091 1.18175 -0.112449 -0.0821563 -0.048392 0.392705
4.359 -3.86153 -1.70331 1.65098 1.1353 -0.198572 0.15954 0.280813 1.15148 -0.107587 -0.0951659 -0.0505628 0.386362
4.367 -3.85898 -1.69307 1.65003 1.13891 -0.197942 0.15872 0.286342 1.12687 -0.103678 -0.105784 -0.0523648 0.381084
4.377 -3.85608 -1.68195 1.64901 1.14288 -0.197144 0.157749 0.292519 1.09971 -0.0993248 -0.117391 -0.0539163 0.375185
4.387 -3.85312 -1.6711 1.64804 1.1468 -0.196242 0.156725 0.298727 1.07272 -0.0949426 -0.128635 -0.0544116 0.369324
4.397 -3.8501 -1.66052 1.64712 1.15067 -0.195237 0.155657 0.304962 1.04594 -0.0905683 -0.139486 -0.0541099 0.363452
4.407 -3.84702 -1.65021 1.64624 1.15448 -0.194127 0.154556 0.311219 1.01939 -0.0862397 -0.150058 -0.0531744 0.357545
4.423 -3.84195 -1.63425 1.64492 1.16047 -0.192132 0.152738 0.321271 0.977409 -0.0794417 -0.166873 -0.050765 0.347951
4.428 -3.84034 -1.62941 1.64452 1.16231 -0.191451 0.152159 0.324421 0.964425 -0.0773598 -0.172143 -0.0497488 0.344943
4.437 -3.83739 -1.62084 1.64385 1.16559 -0.190159 0.151106 0.330103 0.94122 -0.0736564 -0.181589 -0.0478902 0.33946
4.447 -3.83439 -1.61249 1.6432 1.16882 -0.188779 0.150037 0.335799 0.918236 -0.0700058 -0.190868 -0.0466439 0.333688
4.457 -3.831 -1.60344 1.64252 1.17234 -0.18715 0.148825 0.342143 0.89297 -0.0660332 -0.201038 -0.0458661 0.327024
4.467 -3.82719 -1.59379 1.64182 1.17615 -0.185243 0.147459 0.349142 0.865506 -0.0617092 -0.21197 -0.0453833 0.3194
4.478 -3.82366 -1.58527 1.64123 1.17953 -0.183408 0.146188 0.355518 0.84085 -0.0578296 -0.22168 -0.0449286 0.312301
4.487 -3.82007 -1.57699 1.64067 1.18285 -0.181477 0.144893 0.361908 0.816492 -0.0539673 -0.231339 -0.0440665 0.305088
4.498 -3.81642 -1.56896 1.64015 1.1861 -0.179449 0.143577 0.368308 0.792451 -0.0501619 -0.240972 -0.0431295 0.297741
4.507 -3.8127 -1.56117 1.63967 1.18927 -0.177326 0.14224 0.374716 0.768734 -0.046408 -0.250384 -0.0422772 0.290168
4.517 -3.80892 -1.55361 1.63923 1.19237 -0.175108 0.140884 0.38113 0.745352 -0.0427174 -0.259562 -0.0412214 0.282458
4.528 -3.80468 -1.54556 1.63878 1.19569 -0.17256 0.139375 0.38819 0.72003 -0.0387315 -0.269712 -0.0396741 0.273846
4.537 -3.80116 -1.53918 1.63845 1.19833 -0.170389 0.138129 0.393969 0.699626 -0.0355192 -0.278089 -0.038306 0.266662
4.547 -3.79719 -1.53231 1.63811 1.20118 -0.167886 0.136734 0.400391 0.677298 -0.032012 -0.287253 -0.0365429 0.258539
4.557 -3.79315 -1.52566 1.63781 1.20396 -0.165287 0.135333 0.406814 0.655338 -0.0285758 -0.296188 -0.034411 0.2503
4.567 -3.78904 -1.51922 1.63755 1.20664 -0.162593 0.133929 0.413236 0.63376 -0.0252294 -0.305211 -0.0320066 0.241955
4.577 -3.78488 -1.513 1.63731 1.20924 -0.159802 0.132522 0.419656 0.612568 -0.02197 -0.314471 -0.0297037 0.23344
4.587 -3.78064 -1.50699 1.63711 1.21175 -0.156911 0.131112 0.426074 0.591772 -0.0187996 -0.323771 -0.0272209 0.224805
4.597 -3.77635 -1.50119 1.63694 1.21417 -0.153924 0.129698 0.432487 0.571388 -0.0157695 -0.332715 -0.025504 0.215905
4.607 -3.77199 -1.49558 1.6368 1.2165 -0.150845 0.128273 0.438895 0.551421 -0.0128663 -0.341628 -0.0246202 0.206793
4.617 -3.76756 -1.49018 1.63668 1.21873 -0.147679 0.126828 0.4453 0.531868 -0.0100434 -0.350505 -0.0245534 0.197419
4.627 -3.76308 -1.48496 1.6366 1.22086 -0.144428 0.125359 0.451698 0.512737 -0.00729769 -0.358984 -0.0248955 0.187861
4.637 -3.75898 -1.48043 1.63654 1.2227 -0.141435 0.124017 0.45745 0.495883 -0.00488434 -0.36623 -0.0249791 0.179184
4.647 -3.75391 -1.4751 1.63651 1.22484 -0.137689 0.122355 0.464467 0.475759 -0.00201991 -0.375177 -0.0247839 0.168545
4.657 -3.74923 -1.47044 1.6365 1.22668 -0.1342 0.120824 0.470834 0.457923 0.000525048 -0.383376 -0.0246376 0.158763
4.67 -3.74353 -1.46508 1.63653 1.22875 -0.129908 0.118964 0.478454 0.437106 0.00348956 -0.39263 -0.0240736 0.146918
4.677 -3.73968 -1.46165 1.63656 1.23005 -0.126987 0.117716 0.483519 0.42359 0.00540166 -0.398499 -0.0229725 0.139031
4.687 -3.73481 -1.4575 1.63663 1.23158 -0.123264 0.116154 0.489834 0.407106 0.00771868 -0.406014 -0.0211811 0.129181
4.697 -3.72987 -1.45352 1.63672 1.23301 -0.119463 0.11459 0.49613 0.391085 0.00994944 -0.413533 -0.0195349 0.119211
4.707 -3.72538 -1.45007 1.63682 1.2342 -0.115976 0.113179 0.501779 0.377066 0.0118867 -0.419857 -0.0179923 0.110156
4.717 -3.71982 -1.44602 1.63696 1.23554 -0.111634 0.11146 0.508664 0.360447 0.0141782 -0.42724 -0.0149795 0.099119
4.727 -3.71521 -1.44284 1.6371 1.23654 -0.108011 0.110065 0.51428 0.347278 0.0159877 -0.433577 -0.0119437 0.0901173
4.737 -3.71004 -1.43945 1.63727 1.23755 -0.103909 0.108529 0.520507 0.333095 0.0179591 -0.440988 -0.00804439 0.0800962
4.747 -3.70427 -1.43588 1.63748 1.23853 -0.0992971 0.106867 0.527341 0.318052 0.0200602 -0.448969 -0.00250727 0.0690654
4.757 -3.69896 -1.43277 1.63769 1.23931 -0.0950144 0.10539 0.533541 0.304894 0.0218602 -0.455913 0.00302104 0.0589936
4.767 -3.69413 -1.43008 1.6379 1.23992 -0.0910872 0.104088 0.539112 0.293479 0.0233714 -0.4624 0.00766576 0.0498413
4.777 -3.68871 -1.42721 1.63814 1.24049 -0.0866444 0.102663 0.545297 0.281272 0.0249467 -0.469332 0.0115459 0.0394752
4.787 -3.68267 -1.4242 1.63842 1.24098 -0.0816755 0.10111 0.552099 0.268428 0.0265701 -0.47572 0.0149005 0.027894
4.797 -3.67711 -1.42158 1.6387 1.24131 -0.0770924 0.0997139 0.558289 0.257271 0.0280572 -0.481215 0.0179681 0.0172566
4.807 -3.6715 -1.41906 1.63899 1.24153 -0.0724454 0.0983247 0.564493 0.24661 0.0296027 -0.48731 0.0200396 0.00630676
4.817 -3.66582 -1.41665 1.63929 1.24163 -0.0677354 0.0969307 0.570698 0.236465 0.0310235 -0.493288 0.0211534 -0.00486335
4.827 -3.66008 -1.41434 1.63961 1.24161 -0.0629692 0.0955302 0.576901 0.226847 0.032268 -0.498525 0.0224849 -0.0160992
4.837 -3.65427 -1.41212 1.63994 1.24147 -0.0581484 0.0941302 0.583104 0.217752 0.0333693 -0.503775 0.0246691 -0.027266
4.847 -3.64841 -1.40999 1.64028 1.24122 -0.0532679 0.0927334 0.58931 0.209181 0.0343466 -0.509529 0.0268766 -0.0383862
4.857 -3.64248 -1.40795 1.64062 1.24084 -0.0483285 0.091336 0.595522 0.201134 0.0352286 -0.514762 0.0287777 -0.0495343
4.867 -3.63709 -1.40617 1.64094 1.24041 -0.0438403 0.090082 0.60112 0.194341 0.0359496 -0.518487 0.0311351 -0.0595452
4.877 -3.63105 -1.40427 1.64131 1.23981 -0.0388091 0.0887033 0.607349 0.187293 0.0366877 -0.522285 0.0347737 -0.0705662
4.887 -3.62494 -1.40243 1.64168 1.23909 -0.0337306 0.0873445 0.613594 0.180772 0.0373581 -0.526115 0.0383394 -0.0815171
4.898 -3.61815 -1.40048 1.64209 1.23817 -0.0280954 0.0858671 0.620484 0.174208 0.0380378 -0.529524 0.0416873 -0.093557
4.908 -3.61191 -1.39877 1.64248 1.2372 -0.0229355 0.0845442 0.62677 0.168796 0.0385848 -0.531955 0.0455958 -0.104423
4.917 -3.60624 -1.39727 1.64283 1.23624 -0.0182599 0.0833782 0.632448 0.164377 0.0390304 -0.53431 0.0499255 -0.114091
4.927 -3.59924 -1.39549 1.64326 1.23494 -0.0125025 0.0819863 0.639422 0.159556 0.0395183 -0.537144 0.0548562 -0.125817
4.937 -3.59281 -1.39392 1.64366 1.23363 -0.00723799 0.0807491 0.645802 0.155727 0.0399528 -0.537889 0.0588655 -0.136478
4.947 -3.58632 -1.39238 1.64406 1.23221 -0.0019651 0.0795458 0.652223 0.152426 0.0403519 -0.536805 0.0632803 -0.147125
4.957 -3.58042 -1.39102 1.64442 1.23084 0.0027821 0.078496 0.658038 0.149902 0.0406471 -0.535857 0.0672784 -0.15661
4.967 -3.57314 -1.38939 1.64487 1.22904 0.00858985 0.0772467 0.665196 0.147392 0.0409008 -0.535345 0.0710646 -0.168045
4.977 -3.56645 -1.38792 1.64528 1.22729 0.0138717 0.0761337 0.671757 0.145655 0.0410439 -0.534349 0.0739459 -0.178356
4.987 -3.56038 -1.38662 1.64565 1.22563 0.018622 0.0751541 0.677708 0.144531 0.0410987 -0.532912 0.0772916 -0.187555
4.997 -3.55288 -1.38503 1.6461 1.22347 0.0244224 0.0739951 0.685048 0.143719 0.0411048 -0.530804 0.0819533 -0.198655
5.008 -3.54599 -1.3836 1.64651 1.2214 0.0296904 0.0729747 0.691788 0.143513 0.0410129 -0.529297 0.0854335 -0.208581
5.018 -3.53903 -1.38216 1.64692 1.21923 0.0349501 0.0719785 0.698597 0.143809 0.040837 -0.527028 0.0884218 -0.218445
5.027 -3.53201 -1.38072 1.64733 1.21696 0.040191 0.0710107 0.70548 0.144604 0.040605 -0.523733 0.0918945 -0.22822
5.037 -3.52563 -1.37941 1.64769 1.21482 0.044891 0.070168 0.711742 0.14574 0.040337 -0.521021 0.0951974 -0.23686
5.048 -3.51703 -1.37765 1.64818 1.21185 0.0511348 0.0690792 0.720194 0.147869 0.039865 -0.517436 0.0985871 -0.248154
5.057 -3.51052 -1.37631 1.64853 1.20954 0.0557929 0.0682837 0.726614 0.14992 0.0394265 -0.513672 0.100763 -0.256566
5.067 -3.50321 -1.3748 1.64892 1.20687 0.0609314 0.0674271 0.733833 0.152652 0.0388739 -0.508324 0.103608 -0.265846
5.077 -3.49658 -1.37341 1.64927 1.20439 0.0655194 0.0666832 0.740411 0.15551 0.0382963 -0.503482 0.105999 -0.274066
5.091 -3.48538 -1.37103 1.64984 1.20009 0.0730831 0.0654812 0.751551 0.161102 0.0371858 -0.495289 0.107591 -0.287351
5.097 -3.48086 -1.37006 1.65006 1.19831 0.0760749 0.0650078 0.756068 0.163621 0.0366522 -0.491627 0.107852 -0.292616
5.107 -3.47325 -1.3684 1.65042 1.19528 0.0810107 0.064232 0.763683 0.168179 0.0357548 -0.484279 0.108827 -0.301346
5.117 -3.46558 -1.36669 1.65077 1.19215 0.0858744 0.0634805 0.771405 0.173173 0.0347974 -0.476021 0.109839 -0.309952
5.128 -3.45782 -1.36493 1.65111 1.18894 0.0906577 0.0627477 0.779238 0.178594 0.0337824 -0.467245 0.109426 -0.31829
5.137 -3.44998 -1.36311 1.65145 1.18565 0.0953482 0.0620222 0.787177 0.184428 0.0326464 -0.457606 0.107619 -0.326442
5.147 -3.44207 -1.36123 1.65177 1.18227 0.0999361 0.0612986 0.795226 0.190664 0.03143 -0.447518 0.105367 -0.334379
5.157 -3.43407 -1.35929 1.65207 1.17881 0.104421 0.0605753 0.803379 0.197289 0.0300809 -0.437927 0.102952 -0.342087
5.167 -3.4268 -1.35748 1.65234 1.17563 0.108374 0.0599187 0.81081 0.203576 0.028805 -0.42981 0.10006 -0.348721
5.177 -3.41783 -1.35519 1.65264 1.17165 0.113093 0.0591 0.820005 0.211661 0.0271024 -0.419491 0.0957173 -0.356614
5.187 -3.40958 -1.35303 1.65291 1.16796 0.117267 0.0583408 0.828476 0.21939 0.0254888 -0.408805 0.0916382 -0.363658
5.197 -3.40125 -1.3508 1.65315 1.16419 0.12132 0.0575704 0.837044 0.227458 0.0237382 -0.397783 0.0872676 -0.370541
5.207 -3.39283 -1.34848 1.65338 1.16035 0.125253 0.0567815 0.845712 0.235858 0.0219002 -0.38751 0.0818107 -0.377059
5.217 -3.38518 -1.34631 1.65357 1.15684 0.128692 0.0560444 0.853596 0.243694 0.0201951 -0.378747 0.0760455 -0.382582
5.228 -3.37573 -1.34357 1.65378 1.15247 0.132763 0.0551055 0.863333 0.253612 0.0180189 -0.367696 0.0690593 -0.389123
5.237 -3.36792 -1.34125 1.65393 1.14883 0.135987 0.0543095 0.871377 0.261993 0.0161586 -0.358856 0.0636746 -0.39428
5.247 -3.35828 -1.33831 1.65409 1.14432 0.139797 0.0533015 0.881298 0.272551 0.0137797 -0.348231 0.0564918 -0.400263
5.257 -3.34941 -1.33553 1.65422 1.14016 0.143133 0.0523432 0.890397 0.282436 0.011512 -0.338353 0.048749 -0.405359
5.267 -3.34046 -1.33265 1.65432 1.13593 0.146339 0.0513388 0.899567 0.292585 0.00915753 -0.327983 0.0404869 -0.410225
