t wx wy wz ax ay az
2.415 0.00514685 0.00369772 -0.104667 -0.00156566 0.00126827 9.63256
2.416 0.00514056 0.00371586 -0.104487 -0.00156335 0.00126357 9.63337
2.417 0.00513151 0.00373611 -0.104307 -0.00156103 0.00125888 9.63411
2.418 0.00512404 0.00375388 -0.104127 -0.00155871 0.00125419 9.63479
2.419 0.00511632 0.00377256 -0.103944 -0.00155639 0.00124951 9.63542
2.42 0.00511152 0.00378951 -0.103762 -0.00155406 0.00124482 9.636
2.421 0.00510381 0.00380882 -0.103581 -0.00155174 0.00124014 9.63653
2.422 0.00509833 0.00382694 -0.1034 -0.00154941 0.00123546 9.63702
2.423 0.00509172 0.00384399 -0.103221 -0.00154709 0.00123078 9.63747
2.424 0.00508648 0.00386069 -0.103041 -0.00154476 0.0012261 9.63789
2.425 0.00508164 0.00387826 -0.102862 -0.00154243 0.00122142 9.63827
2.426 0.00507462 0.00389442 -0.102681 -0.00154011 0.00121674 9.63862
2.427 0.00506903 0.00391358 -0.102501 -0.00153779 0.00121206 9.63894
2.428 0.00506138 0.00393192 -0.102323 -0.00153547 0.00120738 9.63924
2.429 0.00505682 0.00394879 -0.102144 -0.00153315 0.0012027 9.63951
2.43 0.00504861 0.00396727 -0.101965 -0.00153083 0.00119803 9.63976
2.431 0.00504296 0.00398327 -0.101786 -0.00152852 0.00119336 9.63999
2.432 0.00503513 0.0040003 -0.101608 -0.00152619 0.00118864 9.64093
2.433 0.0050307 0.00401639 -0.101429 -0.00152389 0.00118397 9.64185
2.434 0.00502513 0.00403291 -0.101251 -0.00152159 0.00117932 9.64269
2.435 0.00501891 0.00404825 -0.101074 -0.0015193 0.00117466 9.64346
2.436 0.00501167 0.00406293 -0.1009 -0.001517 0.00117002 9.64418
2.437 0.00500496 0.00407844 -0.100722 -0.00151471 0.00116539 9.64483
2.438 0.00499805 0.00409547 -0.100545 -0.00151241 0.00116076 9.64544
2.439 0.00499039 0.00411025 -0.100368 -0.00151012 0.00115615 9.64599
2.44 0.00498385 0.00412402 -0.100191 -0.00150783 0.00115155 9.6465
2.441 0.00497486 0.00413671 -0.100014 -0.00150555 0.00114696 9.64697
2.442 0.00496686 0.00414998 -0.0998377 -0.00150326 0.00114239 9.6474
2.443 0.0049558 0.0041644 -0.0996626 -0.00150098 0.00113783 9.6478
2.444 0.00494865 0.00418111 -0.0994865 -0.00149871 0.00113328 9.64816
2.445 0.00494083 0.00419284 -0.0993105 -0.00149643 0.00112876 9.64849
2.446 0.00493241 0.00420656 -0.0991346 -0.00149416 0.00112425 9.6488
2.447 0.00492396 0.00422021 -0.0989598 -0.0014919 0.00111975 9.64908
2.448 0.00491814 0.0042327 -0.0987845 -0.00148963 0.00111528 9.64934
2.449 0.00491077 0.00424675 -0.0986093 -0.00148737 0.00111082 9.64958
2.45 0.00490451 0.00425997 -0.0984335 -0.00148511 0.00110637 9.64979
2.451 0.00489547 0.00427241 -0.0982589 -0.00148286 0.00110194 9.64999
2.452 0.00488711 0.00428577 -0.0980837 -0.00148059 0.00109748 9.65093
2.453 0.00488009 0.00429949 -0.0979098 -0.00147835 0.00109308 9.65184
2.454 0.00487348 0.00431273 -0.0977358 -0.00147611 0.0010887 9.65267
2.455 0.00486841 0.00432479 -0.0975604 -0.00147387 0.00108433 9.65344
2.456 0.00486148 0.00433619 -0.0973849 -0.00147163 0.00107997 9.65414
2.457 0.00485701 0.00434953 -0.0972113 -0.00146939 0.00107563 9.65479
2.458 0.00484967 0.00436202 -0.0970367 -0.00146715 0.0010713 9.65538
2.459 0.00484493 0.00437257 -0.0968638 -0.00146491 0.00106697 9.65593
2.46 0.00483967 0.00438467 -0.0966899 -0.00146267 0.00106266 9.65643
2.461 0.00483473 0.00439761 -0.0965192 -0.00146043 0.00105836 9.65689
2.462 0.00483024 0.00440845 -0.0963454 -0.00145819 0.00105406 9.65732
2.463 0.00482328 0.00441848 -0.0961717 -0.00145596 0.00104976 9.65771
2.464 0.00481974 0.00443007 -0.0959994 -0.00145373 0.00104548 9.65806
2.465 0.00481384 0.00444185 -0.0958265 -0.0014515 0.00104119 9.65839
2.466 0.00480827 0.00445145 -0.0956526 -0.00144928 0.00103691 9.65869
2.467 0.0048044 0.00446138 -0.0954791 -0.00144706 0.00103263 9.65896
2.468 0.00480214 0.00446973 -0.0953081 -0.00144484 0.00102835 9.65922
2.469 0.00479798 0.00448078 -0.0951368 -0.00144263 0.00102408 9.65945
2.47 0.00479252 0.00448981 -0.0949662 -0.00144042 0.0010198 9.65966
2.471 0.00478841 0.00449645 -0.0947964 -0.0014382 0.00101547 9.66055
2.472 0.00478448 0.00450624 -0.0946228 -0.001436 0.00101118 9.66141
2.473 0.00477949 0.00451507 -0.094452 -0.00143381 0.0010069 9.6622
2.474 0.00477256 0.0045243 -0.0942805 -0.00143163 0.00100261 9.66293
2.475 0.00476807 0.00453308 -0.0941096 -0.00142944 0.000998331 9.66359
2.476 0.00476125 0.00454034 -0.0939405 -0.00142726 0.00099405 9.66421
2.477 0.00475656 0.00454673 -0.0937695 -0.00142508 0.000989771 9.66477
2.478 0.00475239 0.0045537 -0.093601 -0.0014229 0.000985496 9.66529
2.479 0.00474715 0.0045609 -0.0934311 -0.00142073 0.000981224 9.66576
2.48 0.00474034 0.00456757 -0.0932584 -0.00141856 0.000976957 9.66619
2.481 0.00473411 0.00457621 -0.0930885 -0.0014164 0.000972695 9.66659
2.482 0.00472904 0.00458342 -0.0929198 -0.00141424 0.00096844 9.66696
2.483 0.00472186 0.00459068 -0.0927499 -0.00141208 0.000964193 9.66729
2.484 0.00471588 0.00459902 -0.0925789 -0.00140993 0.000959953 9.6676
2.485 0.00470725 0.00460496 -0.0924108 -0.00140779 0.000955724 9.66788
2.486 0.00470017 0.00461169 -0.0922419 -0.00140564 0.000951504 9.66814
2.487 0.00469152 0.00461777 -0.0920715 -0.00140351 0.000947296 9.66837
2.488 0.00468573 0.00462435 -0.0919024 -0.00140137 0.000943101 9.66859
2.489 0.00468054 0.0046312 -0.0917328 -0.00139924 0.000938919 9.66878
2.49 0.00467586 0.00463899 -0.0915629 -0.00139711 0.000934703 9.66965
2.491 0.00466919 0.00464507 -0.091396 -0.00139499 0.000930535 9.67047
2.492 0.00466199 0.00465107 -0.0912277 -0.00139288 0.000926384 9.67123
2.493 0.00465574 0.00465718 -0.0910596 -0.00139076 0.000922249 9.67193
2.494 0.00464939 0.00466175 -0.0908928 -0.00138865 0.00091813 9.67257
2.495 0.00464335 0.00466609 -0.0907253 -0.00138653 0.000914028 9.67316
2.496 0.0046349 0.00467281 -0.090561 -0.00138442 0.000909943 9.6737
2.497 0.00462784 0.00467749 -0.090393 -0.00138231 0.000905874 9.67419
2.498 0.00462257 0.00468213 -0.090226 -0.00138019 0.000901821 9.67464
2.499 0.00461597 0.00468414 -0.0900598 -0.00137808 0.000897784 9.67506
2.5 0.00460949 0.00468718 -0.0898918 -0.00137597 0.000893763 9.67544
2.501 0.00460359 0.00469025 -0.0897259 -0.00137387 0.000889755 9.67579
2.502 0.0045959 0.00469256 -0.0895599 -0.00137176 0.000885762 9.67611
2.503 0.00459055 0.00469622 -0.0893934 -0.00136965 0.000881781 9.6764
2.504 0.00458743 0.00469956 -0.0892258 -0.00136755 0.000877813 9.67666
2.505 0.00458119 0.00470191 -0.08906 -0.00136546 0.000873856 9.67691
2.506 0.00458008 0.00470231 -0.0888966 -0.00136336 0.000869909 9.67713
2.507 0.00457641 0.00470566 -0.0887325 -0.00136127 0.00086597 9.67733
2.508 0.00457316 0.00470688 -0.0885675 -0.00135918 0.00086204 9.67752
2.509 0.00457128 0.00470842 -0.0883993 -0.0013571 0.000858117 9.67769
2.51 0.00456797 0.00471279 -0.0882356 -0.001355 0.000854138 9.67855
2.511 0.00456334 0.00471476 -0.0880704 -0.00135291 0.000850166 9.67934
2.512 0.00455969 0.00471916 -0.0879075 -0.00135081 0.000846201 9.68006
2.513 0.00455696 0.00472098 -0.0877456 -0.00134872 0.000842241 9.68073
2.514 0.00455252 0.00472191 -0.0875821 -0.00134664 0.000838285 9.68134
2.515 0.0045451 0.00472107 -0.0874201 -0.00134456 0.000834333 9.6819
2.516 0.00454115 0.00472307 -0.0872574 -0.00134248 0.000830385 9.68241
2.517 0.00453544 0.00472373 -0.0870936 -0.00134041 0.000826438 9.68288
2.518 0.00453118 0.00472395 -0.0869321 -0.00133835 0.000822494 9.68331
2.519 0.00452644 0.00472479 -0.0867693 -0.00133629 0.000818552 9.68371
2.52 0.00452216 0.00472308 -0.0866066 -0.00133424 0.000814611 9.68407
2.521 0.00451793 0.0047221 -0.086443 -0.00133219 0.000810673 9.6844
2.522 0.00451196 0.00472258 -0.0862805 -0.00133016 0.000806736 9.6847
2.523 0.00450668 0.00472225 -0.0861179 -0.00132813 0.000802801 9.68497
2.524 0.00450483 0.00471967 -0.0859567 -0.00132611 0.000798868 9.68522
2.525 0.00450023 0.00471836 -0.0857962 -0.00132409 0.000794939 9.68545
2.526 0.00449723 0.00471844 -0.0856337 -0.00132208 0.000791013 9.68566
2.527 0.00449358 0.00471581 -0.0854717 -0.00132008 0.000787092 9.68585
2.528 0.00448825 0.00471563 -0.0853081 -0.00131811 0.000783172 9.68668
2.529 0.0044824 0.00471623 -0.0851501 -0.00131617 0.000779291 9.68745
2.53 0.00447547 0.0047151 -0.0849898 -0.00131422 0.000775417 9.68817
2.531 0.00446971 0.0047138 -0.0848277 -0.00131228 0.000771549 9.68882
2.532 0.00446316 0.00471426 -0.0846672 -0.00131034 0.000767689 9.68942
2.533 0.00445926 0.00471356 -0.0845064 -0.00130841 0.000763839 9.68997
2.534 0.00445432 0.00471344 -0.0843456 -0.00130647 0.000759998 9.69048
2.535 0.00444851 0.00471296 -0.0841855 -0.00130454 0.000756169 9.69094
2.536 0.00444287 0.00470971 -0.084025 -0.00130261 0.000752351 9.69136
2.537 0.00443642 0.00470795 -0.0838645 -0.00130068 0.000748546 9.69174
2.538 0.00443223 0.00470519 -0.0837015 -0.00129875 0.000744754 9.69209
2.539 0.00442945 0.00470123 -0.0835401 -0.00129682 0.000740975 9.69241
2.54 0.00442357 0.00469828 -0.0833798 -0.0012949 0.000737211 9.69271
2.541 0.00441752 0.0046977 -0.0832193 -0.00129297 0.00073346 9.69297
2.542 0.00441244 0.00469837 -0.0830607 -0.00129105 0.000729724 9.69322
2.543 0.00440524 0.00469567 -0.0829045 -0.00128912 0.000726003 9.69344
2.544 0.00439811 0.00469506 -0.0827443 -0.0012872 0.000722296 9.69364
2.545 0.00439485 0.00469442 -0.0825853 -0.00128528 0.000718604 9.69382
2.546 0.00439156 0.00469228 -0.0824249 -0.00128336 0.000714925 9.69399
2.547 0.00438658 0.00468927 -0.0822666 -0.00128144 0.000711211 9.69478
2.548 0.0043837 0.00468705 -0.0821083 -0.00127954 0.000707548 9.69553
2.549 0.00437813 0.00468296 -0.0819497 -0.00127764 0.000703898 9.69621
2.55 0.00437386 0.00467933 -0.0817947 -0.00127573 0.00070026 9.69684
2.551 0.00436971 0.00467402 -0.081639 -0.00127383 0.000696634 9.69741
2.552 0.00436389 0.00466809 -0.0814821 -0.00127193 0.000693019 9.69793
2.553 0.00435959 0.00466264 -0.0813272 -0.00127003 0.000689414 9.69841
2.554 0.00435583 0.00465847 -0.0811713 -0.00126813 0.000685818 9.69885
2.555 0.0043515 0.00465183 -0.081013 -0.00126623 0.000682231 9.69925
2.556 0.00434777 0.00464717 -0.0808561 -0.00126434 0.00067865 9.69962
2.557 0.00434512 0.00464071 -0.080701 -0.00126245 0.000675076 9.69995
2.558 0.00434048 0.00463684 -0.0805459 -0.00126057 0.000671507 9.70026
2.559 0.00433707 0.00463351 -0.0803901 -0.00125869 0.000667942 9.70053
2.56 0.00433589 0.00462816 -0.0802338 -0.00125681 0.00066438 9.70079
2.561 0.00433355 0.00462222 -0.0800806 -0.00125494 0.000660822 9.70102
2.562 0.00433275 0.00461869 -0.079925 -0.00125308 0.000657266 9.70122
2.563 0.00432835 0.00461326 -0.07977 -0.00125123 0.000653712 9.70141
2.564 0.0043269 0.00460611 -0.0796147 -0.00124938 0.000650159 9.70159
2.565 0.00432562 0.00459982 -0.079459 -0.00124754 0.000646608 9.70174
2.566 0.00432277 0.00459373 -0.0793055 -0.0012457 0.000643003 9.70251
2.567 0.00431969 0.00458762 -0.0791514 -0.00124389 0.000639433 9.70323
2.568 0.00431629 0.0045808 -0.0789971 -0.00124209 0.000635866 9.70389
2.569 0.0043137 0.00457573 -0.0788422 -0.00124029 0.0006323 9.70449
2.57 0.00430967 0.00456661 -0.0786883 -0.0012385 0.000628736 9.70504
2.571 0.00430758 0.00455958 -0.0785346 -0.00123672 0.000625175 9.70554
2.572 0.00430624 0.00455216 -0.078382 -0.00123494 0.000621617 9.706
2.573 0.00430364 0.00454732 -0.0782261 -0.00123316 0.000618062 9.70642
2.574 0.00429974 0.00454036 -0.0780751 -0.0012314 0.000614511 9.70681
2.575 0.00429798 0.00453313 -0.0779201 -0.00122963 0.000610965 9.70716
2.576 0.0042947 0.0045262 -0.0777671 -0.00122788 0.000607424 9.70747
2.577 0.00429031 0.00451851 -0.0776131 -0.00122612 0.000603889 9.70776
2.578 0.00428659 0.00451337 -0.0774598 -0.00122438 0.000600361 9.70803
2.579 0.00428144 0.00450576 -0.0773066 -0.00122263 0.000596842 9.70827
2.58 0.00427802 0.00450034 -0.0771552 -0.0012209 0.000593331 9.70848
2.581 0.00427253 0.00449394 -0.077002 -0.00121916 0.000589829 9.70868
2.582 0.00426894 0.00448699 -0.0768507 -0.00121743 0.000586338 9.70886
2.583 0.00426276 0.00448101 -0.0766993 -0.0012157 0.000582857 9.70902
2.584 0.00425928 0.00447694 -0.0765475 -0.00121398 0.000579388 9.70917
2.585 0.00425468 0.00447126 -0.0763962 -0.00121225 0.000575872 9.70988
2.586 0.00424882 0.00446417 -0.0762423 -0.00121055 0.000572404 9.71058
2.587 0.00424496 0.0044557 -0.0760915 -0.00120884 0.000568949 9.71122
2.588 0.00424146 0.00444928 -0.0759404 -0.00120714 0.000565509 9.7118
2.589 0.00423613 0.0044426 -0.075789 -0.00120543 0.000562083 9.71233
2.59 0.00423278 0.00443359 -0.0756367 -0.00120373 0.00055867 9.71282
2.591 0.00422614 0.00442579 -0.0754856 -0.00120202 0.000555272 9.71326
2.592 0.0042228 0.0044182 -0.0753385 -0.00120031 0.000551888 9.71366
2.593 0.00421834 0.00440873 -0.0751887 -0.0011986 0.000548517 9.71403
2.594 0.00421282 0.00440138 -0.0750395 -0.00119689 0.000545159 9.71437
2.595 0.00420617 0.00439393 -0.0748907 -0.00119518 0.000541814 9.71467
2.596 0.00420196 0.00438437 -0.0747397 -0.00119347 0.000538481 9.71495
2.597 0.00419671 0.00437588 -0.0745889 -0.00119176 0.00053516 9.7152
2.598 0.00419285 0.0043678 -0.07444 -0.00119005 0.00053185 9.71543
2.599 0.0041913 0.00435813 -0.0742921 -0.00118834 0.000528549 9.71564
2.6 0.00418934 0.0043475 -0.0741425 -0.00118664 0.000525259 9.71583
2.601 0.00418494 0.00433885 -0.0739935 -0.00118494 0.000521977 9.716
2.602 0.00418276 0.00432942 -0.073845 -0.00118324 0.000518703 9.71615
2.603 0.00417919 0.00431952 -0.0736952 -0.00118155 0.000515437 9.71629
2.604 0.00417414 0.0043073 -0.0735471 -0.00117986 0.00051213 9.71701
2.605 0.00417112 0.00429836 -0.0733979 -0.0011782 0.000508855 9.71768
2.606 0.0041701 0.00428861 -0.0732497 -0.00117654 0.000505586 9.71829
2.607 0.00416794 0.00427857 -0.0731013 -0.00117488 0.000502322 9.71885
2.608 0.00416535 0.00427024 -0.0729537 -0.00117323 0.000499063 9.71936
2.609 0.00416218 0.00425753 -0.0728066 -0.00117158 0.000495807 9.71983
2.61 0.00416193 0.00424703 -0.0726587 -0.00116994 0.000492555 9.72025
2.611 0.00415819 0.00423498 -0.0725112 -0.0011683 0.000489305 9.72064
2.612 0.00415422 0.00422199 -0.072366 -0.00116667 0.000486058 9.72099
2.613 0.00415208 0.00421102 -0.0722189 -0.00116505 0.000482813 9.72131
2.614 0.00414931 0.00420154 -0.0720738 -0.00116344 0.000479571 9.7216
2.615 0.00414766 0.00419039 -0.0719271 -0.00116183 0.00047633 9.72186
2.616 0.00414732 0.00417949 -0.0717817 -0.00116023 0.000473092 9.7221
2.617 0.00414466 0.00416782 -0.071634 -0.00115864 0.000469856 9.72232
2.618 0.00414025 0.00415598 -0.0714888 -0.00115705 0.000466622 9.72251
2.619 0.00413852 0.00414395 -0.0713444 -0.00115548 0.000463391 9.72269
2.62 0.00413616 0.00413347 -0.071198 -0.00115391 0.000460164 9.72285
2.621 0.00413202 0.00412112 -0.0710517 -0.00115235 0.00045694 9.72299
2.622 0.00412891 0.00411181 -0.070903 -0.00115079 0.000453721 9.72312
2.623 0.00412714 0.00410131 -0.0707589 -0.00114925 0.000450456 9.72382
2.624 0.00412115 0.0040875 -0.0706147 -0.00114773 0.000447221 9.72447
2.625 0.0041179 0.00407747 -0.0704679 -0.00114621 0.000443994 9.72506
2.626 0.00411332 0.00406562 -0.0703218 -0.0011447 0.000440774 9.72559
2.627 0.00410934 0.00405489 -0.0701768 -0.00114318 0.000437564 9.72608
2.628 0.00410737 0.00404466 -0.0700318 -0.00114167 0.000434362 9.72653
2.629 0.00410239 0.00403322 -0.0698899 -0.00114016 0.00043117 9.72694
2.63 0.00409814 0.00402127 -0.0697455 -0.00113866 0.000427988 9.72731
2.631 0.00409132 0.00401175 -0.0696005 -0.00113715 0.000424816 9.72764
2.632 0.00408657 0.00400226 -0.0694575 -0.00113564 0.000421655 9.72795
2.633 0.00408355 0.00398899 -0.0693132 -0.00113414 0.000418506 9.72822
2.634 0.00407806 0.00397591 -0.0691694 -0.00113263 0.000415368 9.72847
2.635 0.00407622 0.00396521 -0.0690256 -0.00113112 0.000412242 9.7287
2.636 0.00407247 0.00395648 -0.0688842 -0.00112962 0.000409128 9.72891
2.637 0.0040675 0.00394667 -0.0687412 -0.00112811 0.000406026 9.72909
2.638 0.00406555 0.00393571 -0.0685974 -0.0011266 0.000402936 9.72926
2.639 0.00406024 0.00392552 -0.068455 -0.0011251 0.000399858 9.72941
2.64 0.00405351 0.00391486 -0.0683129 -0.00112359 0.000396792 9.72955
2.641 0.00405091 0.00390411 -0.0681711 -0.00112208 0.000393737 9.72967
2.642 0.00404736 0.00389165 -0.0680275 -0.00112059 0.00039065 9.73034
2.643 0.00404207 0.00387998 -0.0678852 -0.0011191 0.000387598 9.73097
2.644 0.00403788 0.00386893 -0.0677428 -0.00111762 0.000384557 9.73153
2.645 0.00403295 0.00385639 -0.0676025 -0.00111613 0.000381527 9.73205
2.646 0.00402904 0.00384498 -0.06746 -0.00111465 0.000378507 9.73252
2.647 0.0040238 0.00383042 -0.0673189 -0.00111316 0.000375496 9.73295
2.648 0.00401906 0.00381608 -0.0671768 -0.00111168 0.000372494 9.73334
2.649 0.0040163 0.00380374 -0.0670363 -0.00111019 0.000369501 9.73369
2.65 0.00401219 0.00379099 -0.0668957 -0.00110871 0.000366515 9.73401
2.651 0.00401066 0.00377772 -0.0667556 -0.00110723 0.000363535 9.7343
2.652 0.00400801 0.00376422 -0.0666153 -0.00110576 0.000360562 9.73457
2.653 0.00400499 0.00375062 -0.0664754 -0.00110429 0.000357594 9.7348
2.654 0.00399935 0.00373645 -0.0663351 -0.00110282 0.000354631 9.73502
2.655 0.00399663 0.00372194 -0.0661961 -0.00110136 0.000351672 9.73521
2.656 0.00399438 0.00370793 -0.0660574 -0.00109991 0.000348718 9.73539
2.657 0.00399077 0.00369439 -0.0659176 -0.00109846 0.000345767 9.73555
2.658 0.00398597 0.00367919 -0.0657781 -0.00109702 0.000342819 9.73569
2.659 0.00398365 0.00366647 -0.0656376 -0.00109559 0.000339874 9.73582
2.66 0.00397985 0.00365052 -0.0655004 -0.00109416 0.000336931 9.73593
2.661 0.00397667 0.00363582 -0.065362 -0.00109276 0.000333952 9.73658
2.662 0.00397413 0.0036211 -0.065221 -0.00109137 0.000330994 9.73718
2.663 0.0039731 0.00360509 -0.0650833 -0.00109 0.00032804 9.73772
2.664 0.00396957 0.00359104 -0.0649432 -0.00108863 0.000325088 9.73822
2.665 0.00396524 0.00357566 -0.0648053 -0.00108726 0.000322141 9.73867
2.666 0.00396221 0.00356265 -0.064668 -0.0010859 0.000319196 9.73908
2.667 0.00395837 0.0035463 -0.0645316 -0.00108454 0.000316255 9.73946
2.668 0.0039559 0.0035336 -0.0643935 -0.00108319 0.000313319 9.73979
2.669 0.00395229 0.00351876 -0.0642581 -0.00108185 0.000310387 9.7401
2.67 0.00395042 0.00350469 -0.0641205 -0.0010805 0.000307459 9.74038
2.671 0.00394609 0.00349111 -0.0639843 -0.00107917 0.000304537 9.74063
2.672 0.0039405 0.003475 -0.063848 -0.00107784 0.00030162 9.74086
2.673 0.00393426 0.00346146 -0.0637101 -0.00107651 0.00029871 9.74106
2.674 0.00392811 0.0034482 -0.0635701 -0.00107518 0.000295808 9.74125
2.675 0.00392219 0.00343579 -0.0634323 -0.00107386 0.000292913 9.74141
2.676 0.00391757 0.00342124 -0.0632963 -0.00107254 0.000290026 9.74156
2.677 0.00391274 0.00340667 -0.0631603 -0.00107122 0.000287147 9.74169
2.678 0.00390796 0.00339384 -0.0630248 -0.0010699 0.000284278 9.74181
2.679 0.00390292 0.00337943 -0.0628887 -0.00106859 0.000281417 9.74192
2.68 0.00389719 0.00336518 -0.062754 -0.00106729 0.000278529 9.74255
2.681 0.00389126 0.00335107 -0.0626214 -0.00106601 0.000275669 9.74312
2.682 0.00388732 0.00333742 -0.0624872 -0.00106472 0.00027282 9.74365
2.683 0.0038814 0.00332417 -0.0623526 -0.00106343 0.000269982 9.74412
2.684 0.0038733 0.00331033 -0.0622149 -0.00106214 0.000267155 9.74456
2.685 0.00386783 0.00329867 -0.0620801 -0.00106085 0.000264338 9.74495
2.686 0.00386398 0.00328594 -0.0619471 -0.00105955 0.000261533 9.74531
2.687 0.00385838 0.0032727 -0.0618117 -0.00105825 0.000258739 9.74563
2.688 0.00385282 0.00325877 -0.0616789 -0.00105695 0.000255955 9.74592
2.689 0.003847 0.00324621 -0.0615473 -0.00105565 0.000253181 9.74619
2.69 0.0038428 0.00323219 -0.0614149 -0.00105434 0.000250418 9.74643
2.691 0.00383729 0.00321589 -0.0612819 -0.00105304 0.000247664 9.74664
2.692 0.00383296 0.00320013 -0.061151 -0.00105174 0.000244919 9.74684
2.693 0.00382615 0.00318487 -0.0610159 -0.00105043 0.000242184 9.74701
2.694 0.00382036 0.00316926 -0.0608823 -0.00104913 0.000239456 9.74717
2.695 0.00381508 0.00315435 -0.0607515 -0.00104783 0.000236737 9.74731
2.696 0.00381121 0.00313809 -0.0606162 -0.00104653 0.000234025 9.74743
2.698 0.0038054 0.00310671 -0.0603537 -0.00104393 0.000228621 9.74764
2.699 0.00380072 0.00309343 -0.0602205 -0.00104266 0.000225896 9.74825
2.7 0.00379598 0.00307597 -0.060088 -0.00104138 0.000223178 9.7488
2.701 0.0037934 0.00306039 -0.0599535 -0.00104011 0.000220467 9.74931
2.702 0.00378983 0.00304564 -0.0598232 -0.00103886 0.000217776 9.74977
2.703 0.0037847 0.00302873 -0.0596913 -0.00103762 0.000215091 9.75019
2.704 0.00377731 0.00301387 -0.0595579 -0.00103637 0.000212409 9.75056
2.705 0.0037736 0.00299767 -0.0594262 -0.00103514 0.000209731 9.75091
2.706 0.00376899 0.00298401 -0.0592938 -0.0010339 0.000207057 9.75121
2.707 0.00376603 0.00296921 -0.0591625 -0.00103267 0.000204386 9.75149
2.708 0.00376169 0.00295595 -0.0590314 -0.00103145 0.000201718 9.75175
2.709 0.00375674 0.00294215 -0.0589025 -0.00103023 0.000199053 9.75197
2.71 0.00375034 0.00292517 -0.0587743 -0.00102902 0.00019639 9.75218
2.711 0.00374499 0.00290878 -0.0586427 -0.00102781 0.000193731 9.75236
2.712 0.00373962 0.00289357 -0.058512 -0.00102661 0.000191075 9.75252
2.713 0.00373599 0.00287871 -0.058381 -0.00102542 0.000188422 9.75267
2.714 0.00373338 0.00286365 -0.0582539 -0.00102423 0.000185772 9.7528
2.715 0.00372649 0.00285081 -0.058125 -0.00102305 0.000183126 9.75292
2.716 0.0037244 0.00283629 -0.0579937 -0.00102187 0.000180484 9.75302
2.717 0.00371929 0.00281867 -0.0578645 -0.0010207 0.000177846 9.75311
2.718 0.00371555 0.00280427 -0.0577344 -0.00101953 0.000175213 9.75319
2.719 0.00370947 0.00278952 -0.0576047 -0.00101837 0.000172585 9.75326
2.72 0.00370635 0.00277563 -0.0574761 -0.00101724 0.00016993 9.75389
2.721 0.00370137 0.00276001 -0.0573469 -0.00101612 0.000167297 9.75445
2.722 0.00369559 0.00274503 -0.0572199 -0.00101501 0.000164671 9.75496
2.723 0.00369104 0.00272714 -0.0570907 -0.00101389 0.000162052 9.75543
2.724 0.00368723 0.00271092 -0.056962 -0.00101277 0.000159441 9.75585
2.725 0.00368126 0.00269582 -0.0568361 -0.00101166 0.000156838 9.75623
2.726 0.00367624 0.00268051 -0.0567101 -0.00101054 0.000154243 9.75658
2.727 0.00367034 0.00266719 -0.0565824 -0.00100942 0.000151658 9.75689
2.728 0.00366477 0.0026507 -0.056457 -0.00100829 0.00014908 9.75717
2.729 0.00366006 0.00263526 -0.056329 -0.00100717 0.000146512 9.75743
2.73 0.00365581 0.00261944 -0.056203 -0.00100604 0.000143953 9.75766
2.731 0.00365179 0.00260269 -0.0560759 -0.00100491 0.000141404 9.75786
2.732 0.00364495 0.00258849 -0.0559497 -0.00100378 0.000138863 9.75805
2.733 0.00363864 0.00257401 -0.0558209 -0.00100265 0.000136332 9.75821
2.734 0.00363447 0.00256066 -0.0556944 -0.00100152 0.00013381 9.75836
2.735 0.00362646 0.00254603 -0.0555684 -0.00100038 0.000131298 9.75849
2.736 0.00361917 0.00253098 -0.055442 -0.000999245 0.000128794 9.75861
2.737 0.00361414 0.00251548 -0.0553161 -0.000998107 0.0001263 9.75871
2.738 0.00360774 0.00249947 -0.0551894 -0.000996967 0.000123813 9.7588
2.739 0.00360107 0.00248266 -0.0550641 -0.000995853 0.000121311 9.75937
2.74 0.0035966 0.00246606 -0.0549371 -0.000994751 0.000118831 9.75989
2.741 0.00359049 0.00244974 -0.0548111 -0.000993646 0.000116358 9.76036
2.742 0.00358614 0.00243343 -0.0546856 -0.00099254 0.000113894 9.76078
2.743 0.00358129 0.00241788 -0.0545604 -0.000991431 0.000111436 9.76117
2.744 0.00357452 0.00240243 -0.0544353 -0.000990322 0.000108985 9.76152
2.745 0.00356934 0.00238516 -0.0543102 -0.000989213 0.00010654 9.76183
2.746 0.00356352 0.00236979 -0.0541859 -0.000988104 0.0001041 9.76211
2.747 0.00356029 0.00235527 -0.0540629 -0.000986997 0.000101666 9.76237
2.748 0.00355511 0.00234091 -0.0539387 -0.000985892 9.92381e-05 9.7626
2.749 0.00354924 0.00232368 -0.0538137 -0.00098479 9.68145e-05 9.7628
2.75 0.00354395 0.00230869 -0.0536908 -0.000983693 9.43955e-05 9.76299
2.751 0.00354031 0.00229362 -0.0535658 -0.000982599 9.19806e-05 9.76315
2.752 0.00353449 0.0022765 -0.053443 -0.00098151 8.95695e-05 9.7633
2.753 0.0035292 0.00226266 -0.0533184 -0.000980425 8.71618e-05 9.76343
2.754 0.00352503 0.00224494 -0.0531954 -0.000979345 8.47574e-05 9.76354
2.755 0.00351921 0.00223043 -0.053073 -0.00097827 8.23562e-05 9.76364
2.756 0.00351326 0.00221475 -0.052948 -0.000977201 7.99581e-05 9.76373
2.757 0.00350552 0.00219979 -0.0528229 -0.000976137 7.75629e-05 9.76381
