t wx wy wz ax ay az
4.319 -0.11289 0.455865 -0.144147 -0.355721 -0.336916 9.87717
4.32 -0.103589 0.446988 -0.180463 -0.213206 -0.0137048 10.0028
4.321 -0.0981075 0.44795 -0.149802 -0.251199 -0.262622 10.1379
4.322 -0.134976 0.459711 -0.166738 -0.290367 -0.282166 9.94193
4.323 -0.11352 0.447702 -0.164742 -0.179398 -0.173548 9.98991
4.324 -0.0972802 0.440732 -0.170259 -0.340371 -0.116574 9.7987
4.325 -0.100016 0.428219 -0.142289 -0.304264 0.00795568 9.9545
4.326 -0.102944 0.459319 -0.143543 -0.319274 -0.325652 9.96934
4.327 -0.0978737 0.466637 -0.167209 -0.30781 -0.0837386 9.74706
4.328 -0.108527 0.466096 -0.175268 -0.306696 -0.072743 9.87906
4.329 -0.112693 0.457284 -0.188162 -0.25772 -0.179945 9.81723
4.33 -0.0965069 0.4411 -0.152068 -0.367079 0.249021 9.72133
4.331 -0.105944 0.460471 -0.170695 -0.443245 -0.25672 9.82695
4.332 -0.0959951 0.448494 -0.155263 -0.175787 -0.197266 9.99948
4.333 -0.105894 0.44884 -0.175061 -0.146881 -0.0436151 9.92154
4.334 -0.103723 0.436432 -0.170349 -0.349636 -0.288084 9.97807
4.335 -0.102808 0.462796 -0.178472 -0.393964 -0.139862 9.85562
4.336 -0.0938454 0.451698 -0.175275 -0.314656 0.00511823 9.82878
4.337 -0.0897824 0.464033 -0.159765 -0.38166 -0.167375 9.80477
4.338 -0.091026 0.464309 -0.159917 -0.184348 -0.218201 10.0206
4.339 -0.098186 0.452791 -0.179605 -0.290613 -0.313901 10.1057
4.34 -0.0992066 0.427607 -0.176805 -0.332522 -0.143134 9.986
4.341 -0.096173 0.447252 -0.158168 -0.548337 -0.230908 9.79735
4.342 -0.0939151 0.434925 -0.172786 -0.101908 -0.174692 9.97683
4.343 -0.0836109 0.449409 -0.182978 -0.356939 -0.0993268 9.79924
4.344 -0.0802145 0.441588 -0.18017 -0.139267 0.0439907 10.0165
4.345 -0.0865799 0.442035 -0.159511 -0.222563 -0.375986 9.92135
4.346 -0.0804745 0.429736 -0.17063 -0.263489 -0.225241 9.85739
4.347 -0.103891 0.444352 -0.172124 -0.209565 0.048821 9.84771
4.348 -0.0806896 0.434246 -0.167088 -0.187223 -0.214953 10.1164
4.349 -0.101025 0.443246 -0.163731 -0.239215 -0.119847 9.9217
4.35 -0.0890808 0.447256 -0.165691 -0.303566 -0.217217 9.67745
4.351 -0.0823252 0.439792 -0.176494 -0.287507 -0.0587551 9.71895
4.352 -0.0748029 0.429059 -0.166552 -0.317614 -0.17658 9.93977
4.353 -0.0615566 0.433671 -0.172799 -0.29938 0.0671859 9.89459
4.354 -0.0608162 0.434067 -0.168863 -0.314371 -0.0829369 9.83905
4.355 -0.0921419 0.440202 -0.16036 -0.5143 -0.0236312 10.0275
4.356 -0.0699167 0.431494 -0.16946 -0.302397 -0.191275 9.89489
4.357 -0.0567649 0.422359 -0.177922 -0.100856 0.0204894 9.76107
4.358 -0.0847191 0.461689 -0.147428 -0.455432 -0.0605269 9.85644
4.359 -0.0685176 0.422696 -0.160762 -0.0622025 -0.192216 9.97077
4.36 -0.0794921 0.435997 -0.15299 -0.251301 0.0191188 9.89237
4.361 -0.0847593 0.441295 -0.170018 -0.356905 -0.0553093 9.81954
4.362 -0.0511543 0.423406 -0.16999 -0.371837 0.0277767 9.99983
4.363 -0.0740026 0.422235 -0.173354 -0.218383 -0.266831 9.91678
4.364 -0.0686681 0.438565 -0.184915 -0.40714 -0.179677 9.80943
4.365 -0.0830849 0.449272 -0.181981 -0.289998 -0.130753 10.0201
4.366 -0.0655605 0.454608 -0.182487 -0.220299 -0.0167564 9.84389
4.367 -0.0653221 0.417257 -0.189634 -0.244665 -0.0722192 9.81632
4.368 -0.0695112 0.437345 -0.187545 -0.443601 -0.301338 9.84255
4.369 -0.0399495 0.415334 -0.168442 -0.267393 0.11449 10.0651
4.37 -0.0545656 0.431279 -0.177057 -0.359239 0.0840932 9.7052
4.371 -0.0602117 0.429217 -0.180102 -0.186895 -0.0170951 9.96221
4.372 -0.0636903 0.427913 -0.15295 -0.222155 -0.11421 9.90306
4.373 -0.0591444 0.424648 -0.1849 -0.123527 -0.156771 9.74933
4.374 -0.0420215 0.429317 -0.180863 -0.19299 -0.037837 10.0265
4.375 -0.0683317 0.41015 -0.209289 -0.368609 -0.192964 10.034
4.376 -0.0436632 0.432318 -0.190436 -0.14827 -0.0993516 9.86659
4.377 -0.0571009 0.416885 -0.172866 -0.274607 -0.155737 9.88292
4.378 -0.0545732 0.426664 -0.173357 -0.444932 -0.298964 9.98362
4.379 -0.0367996 0.405433 -0.159949 -0.354976 -0.111725 9.85492
4.38 -0.071202 0.424179 -0.185347 -0.391533 -0.0148133 10.0106
4.381 -0.0576266 0.410167 -0.174645 -0.108318 -0.137703 9.99377
4.382 -0.054307 0.425796 -0.1894 -0.348281 -0.135162 9.93407
4.383 -0.0642866 0.428677 -0.170842 -0.145415 -0.100983 9.9798
4.384 -0.0499254 0.416506 -0.189851 -0.321384 -0.174405 9.61638
4.385 -0.043736 0.414175 -0.169783 -0.347509 0.0847519 10.0398
4.386 -0.0576153 0.417821 -0.188284 -0.374432 -0.163431 10.0083
4.387 -0.0571655 0.436489 -0.187134 -0.239631 -0.0125195 9.98418
4.388 -0.0507764 0.425034 -0.169697 -0.263951 -0.0663691 9.77093
4.389 -0.0445502 0.442859 -0.204991 -0.14578 -0.188104 9.66437
4.39 -0.0493182 0.409749 -0.18581 -0.20771 0.0394539 9.77635
4.391 -0.0477197 0.414668 -0.175683 -0.301573 -0.116669 10.0197
4.392 -0.0435422 0.398891 -0.179318 -0.349124 -0.12737 10.18
4.393 -0.0249454 0.407465 -0.189072 -0.360632 -0.189942 9.82396
4.394 -0.0663502 0.407765 -0.188445 -0.451434 -0.12126 9.84755
4.395 -0.046593 0.41711 -0.167682 -0.295977 -0.206196 9.74634
4.396 -0.0462592 0.422289 -0.168968 -0.191172 0.0164069 9.76089
4.397 -0.043425 0.414748 -0.174351 -0.373041 0.0368154 10.1077
4.398 -0.0408176 0.373888 -0.160323 -0.519802 -0.410669 9.84723
4.399 -0.0390924 0.414489 -0.181746 -0.417696 -0.238421 9.82374
4.4 -0.0382035 0.408858 -0.19105 -0.311279 -0.415827 9.79062
4.401 -0.0373131 0.395229 -0.189887 -0.318822 -0.243756 9.94807
4.402 -0.038546 0.395338 -0.195431 -0.36497 -0.0257328 9.91579
4.403 -0.0486031 0.408538 -0.19364 -0.191672 -0.160953 9.72699
4.404 -0.0347573 0.410034 -0.200406 -0.496562 -0.033578 9.84503
4.405 -0.0382098 0.415871 -0.201314 -0.181505 0.00966103 9.87272
4.406 -0.0390555 0.409674 -0.18611 -0.335771 0.0404653 9.78634
4.407 -0.0244618 0.402376 -0.180752 -0.467153 -0.344004 9.91406
4.408 -0.0351704 0.408062 -0.175981 -0.370364 -0.323337 9.67988
4.409 -0.0186083 0.400986 -0.175557 -0.176472 -0.33155 9.80669
4.41 -0.0431763 0.39802 -0.200768 -0.274802 -0.30777 9.81542
4.411 -0.0482886 0.394366 -0.21021 -0.340295 -0.00917297 9.86067
4.412 -0.0226602 0.401132 -0.181323 -0.390356 -0.142976 10.0147
4.413 -0.0319772 0.393499 -0.188163 -0.499306 -0.125959 9.84679
4.414 -0.0282499 0.39584 -0.179898 -0.184383 -0.292248 9.94471
4.415 -0.0148313 0.401623 -0.192421 -0.326814 -0.222312 9.71869
4.416 -0.0245094 0.39982 -0.179224 -0.421904 -0.155913 9.99717
4.417 -0.0163384 0.3874 -0.182763 -0.371789 -0.0963674 10.0764
4.418 -0.0165901 0.378686 -0.178874 -0.139667 -0.147811 10.1149
4.419 -0.0271934 0.394785 -0.173284 -0.293995 -0.0147483 9.7723
4.42 -0.0291579 0.402745 -0.184359 -0.36871 -0.193245 9.66799
4.421 -0.0319545 0.390651 -0.199476 -0.201789 -0.177526 9.84476
4.422 -0.0145709 0.395142 -0.171134 -0.405303 -0.19263 9.74047
4.423 -0.0177827 0.389172 -0.182519 -0.292474 -0.296476 9.82149
4.424 -0.00391873 0.391564 -0.18188 -0.524204 -0.133862 9.89504
4.425 -0.00398068 0.395835 -0.181242 -0.431049 -0.122258 9.93672
4.426 -0.0306188 0.360477 -0.200808 -0.318817 -0.165889 10.0315
4.427 -0.0238131 0.378654 -0.195613 -0.471097 -0.163463 9.6466
4.428 -0.0204557 0.388641 -0.169542 -0.348855 -0.166133 9.86484
4.429 -0.0169968 0.400878 -0.176047 -0.423231 -0.25896 9.72602
4.43 -0.0281847 0.385402 -0.190169 -0.395584 -0.319096 9.83018
4.431 -0.0380049 0.373174 -0.190122 -0.106163 -0.223781 9.88338
4.432 -0.0114896 0.392991 -0.184253 -0.282854 -0.0571839 9.92843
4.433 -0.00520281 0.369948 -0.199805 -0.648814 -0.256141 9.66626
4.434 -0.0106382 0.379783 -0.165828 -0.466516 -0.397516 9.62697
4.435 -0.0280046 0.373794 -0.185472 -0.209556 0.167442 9.82062
4.436 -0.00245876 0.394884 -0.189923 -0.127244 -0.402391 10.0734
4.437 -0.0269552 0.402652 -0.192011 -0.0422554 -0.0959243 10.0491
4.438 -0.00216378 0.381093 -0.185846 -0.22962 0.0374241 9.82185
4.439 -0.0034976 0.402755 -0.19009 -0.073763 -0.312167 9.81648
4.44 -0.00489358 0.381511 -0.196054 0.00758328 -0.102205 9.95872
4.441 -0.0139711 0.400698 -0.17736 -0.208638 -0.171089 9.77337
4.442 0.00167501 0.39904 -0.186086 -0.208284 -0.254444 10.0045
4.443 -0.0212007 0.373048 -0.181952 -0.117145 -0.171226 9.81328
4.444 -0.0203467 0.386635 -0.192681 -0.555646 0.009127 9.86468
4.445 -0.0171801 0.369465 -0.180309 -0.407616 -0.255928 9.94994
4.446 -0.0201484 0.387671 -0.18912 -0.0822571 -0.0696812 9.9042
4.447 0.0032194 0.370955 -0.174198 -0.344928 -0.229036 9.70896
4.448 -0.0117885 0.379148 -0.184796 -0.417875 -0.0201037 9.72208
4.449 0.026816 0.380287 -0.194049 -0.270969 -0.109404 10.0564
4.45 0.00223354 0.367861 -0.189645 -0.316169 -0.268187 9.73723
4.451 -0.000689878 0.385692 -0.171515 -0.37793 -0.19548 9.94827
4.452 -0.0194272 0.379271 -0.197769 -0.396231 -0.221897 9.79626
4.453 -0.014517 0.378072 -0.196026 -0.32924 -0.297503 9.84944
4.454 0.00623502 0.356775 -0.182961 -0.243747 -0.184962 10.0517
4.455 0.00178558 0.356347 -0.173131 -0.408604 -0.380847 9.73491
4.457 -0.0153741 0.376865 -0.203652 -0.345183 0.0455026 9.76947
4.458 -0.0067429 0.364902 -0.185803 -0.475408 -0.173487 9.92868
4.459 0.00339267 0.362047 -0.180867 -0.238668 0.0164129 9.79241
4.46 -0.000169095 0.387482 -0.181639 -0.162254 -0.293964 10.0157
4.461 0.00900569 0.385009 -0.194316 -0.306161 -0.0629898 9.93031
4.462 0.00274232 0.363713 -0.188839 -0.303019 -0.153569 10.034
4.463 0.00893369 0.357513 -0.197044 -0.321318 -0.0491979 9.97999
4.464 0.00250626 0.370489 -0.202507 -0.384782 -0.0161079 9.71695
4.465 0.0172444 0.351298 -0.204192 -0.441985 -0.178587 9.8918
4.466 0.00879215 0.3657 -0.193887 -0.379719 -0.414275 9.84243
4.467 0.0103208 0.378865 -0.178883 -0.37109 -0.327318 9.84251
4.468 0.00979606 0.355442 -0.167924 -0.374239 -0.187336 9.86698
4.47 0.0119345 0.374106 -0.189045 -0.331735 -0.16423 9.77889
4.471 0.00284201 0.348659 -0.181623 -0.400039 -0.209757 9.70767
4.472 -0.00575497 0.35612 -0.183783 -0.321507 0.15417 10.0132
4.473 0.00570437 0.359496 -0.187166 -0.112387 0.19905 9.879
4.474 0.00917994 0.360241 -0.186754 -0.104009 -0.0930601 9.95099
4.475 0.0201363 0.366289 -0.190653 -0.354578 -0.0392983 9.83626
4.476 0.0109474 0.35398 -0.187636 -0.349196 -0.114 9.92278
4.477 -0.00533611 0.352634 -0.197837 -0.164013 -0.195648 9.85739
4.479 0.0147627 0.345098 -0.188687 -0.387363 -0.234727 9.65398
4.48 0.0147454 0.347319 -0.186051 -0.336266 -0.118067 9.92864
4.481 0.00464185 0.373201 -0.190206 -0.157281 -0.188623 9.83353
4.482 0.019292 0.35233 -0.169039 -0.306789 -0.128824 9.76032
4.483 0.0159465 0.36696 -0.179744 -0.171146 -0.23826 9.9383
4.484 0.0102401 0.358979 -0.201382 -0.438644 -0.230325 9.8167
4.485 0.0370251 0.346482 -0.176595 -0.32188 -0.0822187 9.74416
4.486 0.0162768 0.346392 -0.196598 -0.173044 -0.0992142 10.014
4.487 0.0211749 0.339667 -0.197129 -0.299969 -0.251061 9.7525
4.488 0.0230706 0.349836 -0.191375 -0.276306 -0.176673 10.1337
4.489 0.0217336 0.331625 -0.194342 -0.0785083 -0.220245 9.86046
4.49 0.0206379 0.354199 -0.177849 -0.326489 0.0360351 9.97282
4.491 0.0354912 0.338199 -0.1874 -0.236502 -0.298239 9.83146
4.492 0.0185557 0.352538 -0.200069 -0.613259 -0.288281 9.74208
4.493 0.0380132 0.331884 -0.193374 -0.113816 0.0653343 9.68187
4.494 0.0238063 0.351506 -0.200913 -0.434399 -0.0903257 9.81595
4.495 0.0220432 0.350407 -0.193079 -0.258475 -0.372716 9.91884
4.496 0.0362311 0.318969 -0.196969 -0.48734 -0.289337 9.73339
4.497 0.0290444 0.331779 -0.203614 -0.177367 -0.306845 9.84694
4.498 0.0320851 0.364058 -0.187496 -0.311733 -0.187328 9.73191
4.499 0.0256975 0.318123 -0.197946 -0.2531 -0.117158 10.0895
4.5 0.0292275 0.349359 -0.20619 -0.381014 -0.366253 9.72848
4.501 0.0215508 0.338449 -0.200576 -0.36337 -0.000524907 9.75658
4.502 0.0451271 0.343878 -0.201395 -0.305872 -0.310634 9.70802
4.503 0.0395293 0.340422 -0.199688 -0.244303 -0.150924 9.96807
4.504 0.0285154 0.322783 -0.205453 -0.543454 -0.176842 9.86983
4.505 0.0422171 0.32648 -0.205987 -0.104328 -0.0588367 9.74697
4.506 0.0397431 0.348114 -0.172422 -0.201276 -0.165251 9.65495
4.507 0.027773 0.324446 -0.196418 -0.201463 -0.101422 9.91902
4.508 0.0400046 0.34148 -0.167912 -0.214847 -0.0128013 9.68259
4.509 0.0386602 0.337528 -0.196472 -0.464044 -0.130065 9.81209
4.51 0.0455664 0.330895 -0.189865 -0.412454 -0.430517 9.9687
4.511 0.0403125 0.32747 -0.182889 -0.268728 -0.23533 9.80067
4.512 0.0350718 0.311949 -0.181064 -0.437615 -0.0234545 9.77783
4.513 0.0404008 0.331754 -0.169064 -0.391595 -0.0719053 9.91937
4.514 0.0415742 0.313717 -0.17494 -0.305274 -0.0680002 9.70547
4.515 0.049648 0.318705 -0.204624 -0.35031 -0.354245 9.71567
4.516 0.0541877 0.324837 -0.200337 -0.140991 -0.268849 9.88852
4.517 0.0308489 0.311062 -0.189116 -0.293686 -0.0978197 9.81311
4.518 0.0237694 0.32984 -0.199978 -0.505913 -0.16203 9.82614
4.519 0.0625158 0.314703 -0.203295 -0.294754 -0.0319486 9.76567
4.52 0.0342538 0.3117 -0.201767 -0.279627 -0.149646 9.75515
4.521 0.035668 0.323588 -0.196475 -0.129022 -0.284797 9.68731
4.522 0.0505724 0.319546 -0.191093 -0.308537 -0.232844 9.77554
4.523 0.0196858 0.303794 -0.182125 -0.370312 -0.317255 9.69735
4.524 0.0577736 0.304975 -0.183634 -0.369411 -0.160274 9.69869
4.525 0.0489699 0.304103 -0.194118 -0.442717 -0.401706 9.91962
4.526 0.0286831 0.298925 -0.196919 -0.195684 -0.163571 9.94523
4.527 0.0230406 0.321033 -0.190288 -0.329994 -0.400365 9.78947
4.528 0.0609266 0.312227 -0.202106 -0.127664 -0.06685 9.75274
4.529 0.0421154 0.308206 -0.181692 -0.162502 -0.214125 9.77791
4.53 0.0646797 0.306015 -0.197301 -0.123652 -0.207503 9.55081
4.531 0.0591023 0.312324 -0.195376 -0.211773 -0.302237 9.82807
4.532 0.0429055 0.318942 -0.162697 -0.236884 -0.0415366 9.98925
4.533 0.0468694 0.307523 -0.175409 -0.0951905 -0.0492083 9.54817
4.534 0.0512786 0.304527 -0.212092 -0.358537 -0.0666984 9.86147
4.535 0.0563283 0.289012 -0.178366 -0.209747 -0.061052 9.7354
4.536 0.0666474 0.297103 -0.191528 -0.265953 -0.117428 9.74189
4.537 0.0660019 0.31181 -0.184948 -0.255689 0.0172229 9.76191
4.538 0.0563516 0.32615 -0.198063 -0.286858 -0.353054 9.68448
4.539 0.0670859 0.29577 -0.199385 -0.14942 -0.0552352 10.0313
4.54 0.0727515 0.309258 -0.193716 -0.161818 -0.15567 9.78952
4.541 0.0661173 0.295312 -0.179174 -0.138636 -0.34838 9.42351
4.542 0.0699761 0.31705 -0.208809 -0.165762 0.00745371 9.77301
4.543 0.0560243 0.302309 -0.188232 -0.283105 -0.0242682 9.79496
4.544 0.0512112 0.30497 -0.193729 -0.260366 -0.115591 9.71394
4.545 0.0789218 0.287497 -0.182453 -0.266129 -0.0721056 9.69412
4.546 0.0635647 0.312439 -0.183844 -0.215867 -0.159733 9.95483
4.547 0.072403 0.272847 -0.174814 -0.268336 -0.295603 9.82955
4.548 0.0548611 0.290267 -0.182122 -0.495982 -0.339604 9.9362
4.549 0.0628402 0.311423 -0.194529 -0.101343 -0.250727 9.91885
4.55 0.0565623 0.279321 -0.20677 -0.257334 -0.0876556 9.71508
4.551 0.0641092 0.283205 -0.19198 -0.454436 -0.0342892 9.83086
4.552 0.079913 0.295887 -0.177713 -0.356766 -0.115516 9.80048
4.553 0.0768345 0.280515 -0.183633 -0.319878 -0.281354 10.0336
4.554 0.0849945 0.297995 -0.168652 -0.450005 -0.352629 9.76747
4.555 0.08865 0.287177 -0.197227 -0.480881 -0.286385 9.63493
4.556 0.054862 0.300249 -0.183524 -0.196655 0.00223342 9.70169
4.557 0.0784056 0.274073 -0.198454 -0.305306 0.147433 9.8608
4.558 0.0604323 0.265113 -0.193676 -0.389973 -0.13038 9.67337
4.559 0.0635517 0.288215 -0.166252 -0.129151 -0.20719 9.72051
4.56 0.0737763 0.296796 -0.196874 -0.0762876 -0.150177 9.59488
4.561 0.0688774 0.267306 -0.209157 -0.403434 -0.0793571 9.81297
4.562 0.0804212 0.278326 -0.182847 -0.292771 -0.211843 10.2398
4.563 0.0620475 0.279712 -0.169651 -0.272954 -0.195012 9.69212
4.564 0.0662472 0.276848 -0.181059 -0.3782 -0.184266 9.80076
4.565 0.0811335 0.278853 -0.184692 -0.0748823 -0.438045 9.75432
4.566 0.0726949 0.268431 -0.203936 -0.457935 -0.174691 9.91949
4.567 0.0604279 0.276825 -0.189735 -0.194258 -0.1019 9.78179
4.568 0.0759585 0.269144 -0.191138 -0.485797 -0.287386 9.95527
4.569 0.0426454 0.296 -0.179877 -0.451498 -0.139338 9.94924
4.57 0.0943863 0.287767 -0.17436 -0.339206 0.00377042 9.62962
4.571 0.0644299 0.266675 -0.177316 -0.269692 -0.00641164 9.81712
4.572 0.0973717 0.285753 -0.177255 -0.168075 0.130369 9.7665
4.573 0.0819873 0.282511 -0.182866 -0.225033 -0.182448 9.84237
4.574 0.0748671 0.268065 -0.181425 -0.281715 0.102151 9.79949
4.575 0.0810707 0.267762 -0.178363 -0.393487 -0.252699 9.82855
4.576 0.0855039 0.280936 -0.194394 -0.367386 -0.122252 9.80347
4.577 0.0851662 0.275853 -0.201565 -0.592323 -0.18788 9.7729
4.578 0.0858129 0.270324 -0.180692 -0.266463 -0.19745 9.53048
4.579 0.0971735 0.263837 -0.181721 -0.156771 -0.274895 9.73499
4.58 0.0748305 0.258821 -0.183933 -0.332142 -0.110443 9.69544
4.581 0.0749056 0.270979 -0.17962 -0.22904 -0.160059 9.69531
4.582 0.0699259 0.261429 -0.188598 -0.375312 -0.100584 10.0141
4.583 0.0895725 0.273329 -0.1928 -0.260174 0.0375356 9.81848
4.584 0.0690039 0.271081 -0.177043 -0.49965 -0.138399 10.0099
4.585 0.0860002 0.246052 -0.164119 -0.473535 -0.258809 9.7945
4.586 0.0789671 0.240611 -0.194955 -0.211859 -0.0294289 9.73271
4.587 0.0716563 0.259974 -0.192321 -0.44472 -0.125669 10.0133
4.588 0.0689418 0.24278 -0.206982 -0.592286 0.0205731 9.61609
4.589 0.073487 0.268971 -0.179201 -0.372785 -0.120268 9.8008
4.59 0.0986515 0.235576 -0.18394 -0.272397 -0.0801974 9.76243
4.591 0.0953785 0.257557 -0.183593 -0.371597 -0.183897 9.98343
4.592 0.0952163 0.248341 -0.176657 -0.147804 -0.22778 9.74347
4.593 0.101728 0.260341 -0.191517 -0.206584 -0.104264 9.73715
4.594 0.0718422 0.236307 -0.196481 -0.276551 -0.146894 9.74785
4.595 0.0872997 0.248024 -0.195578 -0.293689 -0.0773507 9.8122
4.596 0.0918252 0.25296 -0.174734 -0.235045 -0.355459 9.90592
4.597 0.0883525 0.240794 -0.170702 -0.406547 -0.178756 9.81822
4.598 0.0646314 0.232317 -0.188844 -0.38541 -0.251948 9.68071
4.599 0.104495 0.237849 -0.159821 -0.254971 0.00568131 9.86635
4.6 0.092241 0.231836 -0.184279 -0.510185 -0.183645 9.60641
4.601 0.110354 0.228873 -0.187662 -0.032529 0.0389545 10.0805
4.602 0.101587 0.232184 -0.173802 -0.366626 -0.360284 9.97692
4.603 0.0959656 0.247957 -0.182622 -0.171945 -0.213172 9.7159
4.604 0.0880284 0.248395 -0.188174 -0.351401 0.034676 9.82282
4.606 0.096179 0.244611 -0.178483 -0.695494 -0.142972 9.71649
4.607 0.0994675 0.232365 -0.166044 -0.168851 0.0340439 9.72409
4.608 0.102942 0.227586 -0.196389 -0.459683 -0.110553 9.59654
4.609 0.0849539 0.23913 -0.178405 -0.277965 -0.201549 9.77629
4.61 0.0864505 0.244757 -0.1672 -0.242818 -0.252595 10.0073
4.611 0.0908009 0.234291 -0.172641 -0.323767 -0.119259 9.92574
4.612 0.10375 0.223543 -0.168585 -0.303814 -0.252546 10.1159
4.613 0.0986562 0.231591 -0.169774 -0.5139 -0.0780135 9.75844
4.614 0.117414 0.230733 -0.197886 -0.229483 -0.0758946 9.95143
4.615 0.100243 0.226304 -0.192642 -0.364698 -0.0560346 9.91366
4.616 0.11144 0.225189 -0.14583 -0.485376 -0.162587 9.7356
4.617 0.101574 0.228526 -0.161536 -0.480349 -0.212152 9.79866
4.618 0.0825498 0.227253 -0.18252 -0.118655 -0.171985 9.66783
4.619 0.107185 0.206298 -0.174448 -0.320595 -0.320238 9.90751
4.622 0.0964724 0.209174 -0.165505 -0.16525 -0.163163 9.77746
4.623 0.111145 0.223375 -0.171059 -0.233347 0.0316416 9.78076
4.624 0.119898 0.22327 -0.169866 -0.252693 -0.1525 9.86203
4.625 0.099928 0.208754 -0.16757 -0.212253 -0.160887 9.82841
4.626 0.117801 0.208402 -0.166748 -0.172137 -0.323075 9.84553
4.627 0.102362 0.221573 -0.179399 -0.206495 -0.135213 10.1081
4.628 0.0996863 0.217586 -0.175828 -0.299718 -0.249978 9.7072
4.629 0.0949426 0.203778 -0.161419 -0.294349 -0.159966 9.74649
4.63 0.114776 0.232216 -0.174179 -0.354296 -0.384641 9.98487
4.631 0.099345 0.211506 -0.166049 -0.45544 -0.319361 9.7169
4.632 0.10675 0.211088 -0.166624 -0.447505 -0.288004 9.78622
4.633 0.109395 0.216139 -0.176944 -0.474095 -0.243416 9.86045
4.634 0.105419 0.205406 -0.175161 -0.309471 -0.0834248 9.85013
4.635 0.131512 0.199 -0.187187 -0.135844 -0.170083 9.76725
4.636 0.108576 0.21243 -0.159316 -0.513994 -0.199098 9.60717
4.637 0.121965 0.20374 -0.166633 -0.384219 -0.160222 9.84759
4.638 0.114151 0.196792 -0.189585 -0.39581 -0.0310346 9.48927
4.639 0.102449 0.210952 -0.172264 -0.505909 -0.11412 9.85486
4.641 0.135646 0.212845 -0.186272 -0.204598 -0.246056 9.78912
4.642 0.114385 0.204931 -0.171329 -0.515312 0.148488 9.79975
4.643 0.11295 0.204212 -0.176518 -0.498574 -0.11023 9.68042
4.644 0.137133 0.215704 -0.166864 -0.346391 -0.125778 9.77664
4.646 0.11674 0.198356 -0.176584 -0.291488 -0.112569 9.93803
4.647 0.110472 0.203938 -0.163592 -0.442515 -0.23313 9.92541
4.648 0.110278 0.214507 -0.17482 -0.250568 -0.011 9.90051
4.649 0.0950662 0.19362 -0.163252 -0.486633 -0.167879 9.69585
4.65 0.0978153 0.206964 -0.193241 -0.468121 -0.0983278 9.84377
4.651 0.114209 0.196131 -0.16235 -0.319862 -0.103587 9.53984
4.652 0.10977 0.182379 -0.150236 -0.526869 -0.208841 9.73501
4.653 0.1264 0.180627 -0.168719 -0.489122 -0.330529 9.673
4.654 0.119266 0.206062 -0.178243 -0.273479 -0.115383 9.66228
4.655 0.132298 0.189554 -0.161588 -0.325869 0.0231081 9.79834
4.656 0.106991 0.196739 -0.155033 -0.289737 -0.0081648 9.82868
4.657 0.123728 0.202038 -0.175882 -0.33357 -0.213247 9.98777
4.658 0.128417 0.193514 -0.159936 -0.301192 -0.0440137 9.68364
4.659 0.114614 0.183392 -0.171658 -0.524861 -0.220054 9.70669
4.66 0.122547 0.187248 -0.150237 -0.305671 -0.180607 10.011
4.661 0.124981 0.18571 -0.165393 -0.240475 -0.214011 9.7486
4.662 0.124417 0.186645 -0.182018 -0.290457 -0.562126 10.0109
4.663 0.137612 0.177382 -0.171155 -0.31041 -0.175564 9.84604
4.664 0.130718 0.180783 -0.16045 -0.293676 -0.171041 9.97114
4.665 0.131213 0.168581 -0.185672 -0.317056 -0.25676 9.56418
4.666 0.111143 0.183055 -0.149727 -0.1954 -0.119609 9.68328
4.667 0.139538 0.193395 -0.172555 -0.561911 -0.229982 9.62188
4.668 0.128215 0.187614 -0.167439 -0.342871 0.00399231 9.78735
4.669 0.132566 0.165589 -0.178273 0.0791369 -0.0360305 9.69844
4.67 0.137154 0.180971 -0.175797 -0.464722 -0.302053 9.85869
4.671 0.135609 0.192093 -0.153418 -0.481265 -0.270444 9.78185
4.672 0.127332 0.149291 -0.1723 -0.129001 -0.235835 9.92936
4.673 0.129378 0.170615 -0.170268 -0.214938 0.0156901 9.76773
4.674 0.141736 0.173132 -0.170759 -0.238986 0.070952 9.52561
4.675 0.149446 0.174112 -0.18137 -0.407294 -0.180449 9.84448
4.676 0.134174 0.166662 -0.169734 -0.483076 -0.205818 9.46371
4.677 0.145569 0.179426 -0.168391 -0.438727 -0.357364 9.77606
4.678 0.128408 0.167039 -0.156001 -0.343883 -0.104264 9.85283
4.679 0.12834 0.18091 -0.176773 -0.24941 -0.0787406 9.55103
4.68 0.136515 0.15859 -0.172255 -0.39078 -0.347727 9.45462
4.681 0.138611 0.162003 -0.155341 -0.160274 -0.147348 9.67344
4.682 0.131245 0.162129 -0.153372 -0.321957 -0.185874 9.92638
4.683 0.146513 0.166686 -0.178736 -0.352267 -0.168292 9.83884
4.684 0.150603 0.165095 -0.157063 -0.266369 0.0301037 9.86557
4.685 0.151226 0.15916 -0.17242 -0.191423 -0.196296 9.57901
4.686 0.110276 0.172267 -0.144904 -0.330561 -0.316138 9.75857
4.687 0.149539 0.172822 -0.179154 -0.332952 -0.332115 9.87081
4.688 0.143038 0.169434 -0.159864 -0.470886 0.0146063 9.71723
4.689 0.135533 0.151929 -0.156982 -0.440531 -0.101111 9.73349
4.69 0.145312 0.152637 -0.167251 -0.345855 -0.206067 9.71829
4.691 0.127968 0.151992 -0.168901 -0.318561 0.140938 9.68717
4.692 0.12581 0.14805 -0.150887 -0.393245 -0.28978 9.71454
