t x y z yaw pitch roll vx vy vz wx wy wz
3.3 -3.13097 -3.6364 1.89437 0.52416 0.107827 0.00617237 2.11507 0.83942 -0.278045 0.265848 -1.0052 -0.182051
3.31 -3.10979 -3.62799 1.8916 0.522068 0.0979018 0.00345962 2.12133 0.84299 -0.275772 0.258936 -0.985613 -0.180805
3.322 -3.08429 -3.61785 1.88831 0.519616 0.0862712 0.000288931 2.12756 0.846911 -0.272764 0.249843 -0.959362 -0.179329
3.33 -3.06725 -3.61106 1.88613 0.518016 0.0787012 -0.00177143 2.13095 0.84931 -0.270637 0.243559 -0.940876 -0.178351
3.34 -3.04806 -3.6034 1.88371 0.516248 0.0703679 -0.00403756 2.13404 0.851813 -0.268104 0.236218 -0.919366 -0.177238
3.35 -3.02457 -3.59402 1.88078 0.51413 0.0604562 -0.00673236 2.1368 0.854597 -0.264904 0.22707 -0.891977 -0.175888
3.36 -3.00319 -3.58546 1.87815 0.512245 0.0517194 -0.00910618 2.13837 0.856876 -0.261882 0.218682 -0.865376 -0.174691
3.37 -2.9818 -3.57688 1.87555 0.510395 0.0432577 -0.0114018 2.13908 0.858925 -0.258771 0.210334 -0.837627 -0.173507
3.38 -2.96041 -3.56828 1.87298 0.50858 0.0350763 -0.0136187 2.13895 0.860755 -0.255552 0.201761 -0.809712 -0.172289
3.39 -2.93902 -3.55966 1.87044 0.506797 0.0271773 -0.0157605 2.138 0.862375 -0.252261 0.193017 -0.78172 -0.171044
3.4 -2.91765 -3.55103 1.86794 0.505045 0.0195656 -0.0178257 2.13627 0.863796 -0.248889 0.184421 -0.75267 -0.1698
3.41 -2.8963 -3.54239 1.86547 0.503323 0.0122527 -0.0198069 2.13378 0.865027 -0.245481 0.176148 -0.722185 -0.16857
3.42 -2.87498 -3.53373 1.86303 0.501627 0.0052449 -0.0216987 2.13057 0.866079 -0.242024 0.168039 -0.691485 -0.16731
3.43 -2.8537 -3.52506 1.86063 0.499958 -0.00146018 -0.0235052 2.12667 0.86696 -0.238551 0.15968 -0.661439 -0.166009
3.44 -2.83246 -3.51639 1.85826 0.498313 -0.00786515 -0.0252318 2.12211 0.867681 -0.235055 0.15119 -0.631451 -0.164681
3.451 -2.81126 -3.50771 1.85593 0.496692 -0.0139657 -0.0268748 2.11691 0.86825 -0.23154 0.143348 -0.60055 -0.163333
3.46 -2.79012 -3.49902 1.85364 0.495092 -0.0197624 -0.0284223 2.11111 0.868679 -0.227985 0.136921 -0.569538 -0.161919
3.47 -2.76905 -3.49034 1.85137 0.493514 -0.0252632 -0.0298697 2.10475 0.868973 -0.224436 0.130816 -0.53947 -0.160453
3.48 -2.74804 -3.48165 1.84915 0.491955 -0.0304774 -0.0312251 2.09785 0.86914 -0.220911 0.124364 -0.510507 -0.158954
3.49 -2.7271 -3.47295 1.84696 0.490416 -0.0354093 -0.032493 2.09044 0.869187 -0.217414 0.118124 -0.481611 -0.157421
3.5 -2.70624 -3.46426 1.84481 0.488894 -0.040057 -0.0336683 2.08256 0.869122 -0.213942 0.112431 -0.452028 -0.155842
3.51 -2.68546 -3.45557 1.84268 0.48739 -0.0444177 -0.0347463 2.07423 0.868951 -0.210507 0.106804 -0.422321 -0.154235
3.52 -2.66476 -3.44688 1.8406 0.485903 -0.0484924 -0.0357344 2.06549 0.86868 -0.207105 0.100331 -0.39337 -0.15264
3.53 -2.64416 -3.4382 1.83855 0.484431 -0.0522842 -0.036644 2.05636 0.868317 -0.203732 0.0933027 -0.365084 -0.151053
3.54 -2.62569 -3.43039 1.83673 0.483119 -0.0554562 -0.037398 2.04785 0.867918 -0.200733 0.0872095 -0.339517 -0.149594
3.55 -2.60323 -3.42084 1.83454 0.481532 -0.0590242 -0.0382309 2.03708 0.867345 -0.197091 0.0804302 -0.308247 -0.147748
3.561 -2.58292 -3.41217 1.83259 0.480105 -0.0619751 -0.0389045 2.02697 0.866751 -0.193826 0.0738338 -0.280088 -0.146077
3.57 -2.56472 -3.40437 1.83086 0.478832 -0.0643924 -0.0394501 2.01765 0.866161 -0.190919 0.0673204 -0.25527 -0.144603
3.58 -2.5426 -3.39485 1.82878 0.477291 -0.0670492 -0.0400458 2.00599 0.865379 -0.187374 0.0597895 -0.226123 -0.142751
3.59 -2.52259 -3.3862 1.82692 0.475906 -0.0691898 -0.0405171 1.99517 0.864617 -0.184199 0.0537859 -0.200102 -0.14099
3.6 -2.5027 -3.37756 1.8251 0.474534 -0.071075 -0.0409185 1.98416 0.863814 -0.181102 0.0480705 -0.174428 -0.139192
3.61 -2.48292 -3.36893 1.8233 0.473176 -0.072709 -0.0412534 1.973 0.862974 -0.17805 0.0421695 -0.149541 -0.137397
3.62 -2.46326 -3.3603 1.82154 0.471832 -0.0740993 -0.0415284 1.96171 0.862105 -0.175045 0.0361481 -0.125505 -0.1356
3.631 -2.4437 -3.35169 1.81981 0.470502 -0.0752529 -0.0417464 1.9503 0.861211 -0.172074 0.0305195 -0.102276 -0.133759
3.64 -2.42426 -3.34308 1.8181 0.469187 -0.0761792 -0.0419069 1.93882 0.8603 -0.169151 0.0253802 -0.0797638 -0.131867
3.65 -2.40494 -3.33448 1.81643 0.467887 -0.076887 -0.0420114 1.92727 0.859377 -0.166267 0.0204674 -0.0582429 -0.129946
3.66 -2.38573 -3.32589 1.81478 0.466602 -0.0773841 -0.0420635 1.91568 0.858445 -0.163444 0.0155147 -0.0373671 -0.128022
3.67 -2.36663 -3.31731 1.81316 0.465333 -0.0776772 -0.0420665 1.90408 0.857511 -0.160655 0.010822 -0.017426 -0.12607
3.681 -2.34766 -3.30874 1.81157 0.46408 -0.0777758 -0.042022 1.89248 0.856578 -0.157914 0.00643015 0.0017517 -0.124087
3.69 -2.3288 -3.30018 1.81 0.462843 -0.0776882 -0.0419318 1.8809 0.855651 -0.155214 0.0022847 0.0199921 -0.122077
3.7 -2.31005 -3.29163 1.80847 0.461623 -0.0774226 -0.0417984 1.86936 0.854734 -0.152567 -0.00173278 0.0375804 -0.120053
3.71 -2.29142 -3.28309 1.80696 0.46042 -0.0769863 -0.0416234 1.85788 0.853831 -0.149956 -0.00541431 0.0542869 -0.117997
3.721 -2.27106 -3.2737 1.80532 0.459117 -0.0763196 -0.0413844 1.84534 0.852857 -0.14714 -0.00916273 0.0718353 -0.115706
3.73 -2.25634 -3.26688 1.80415 0.458184 -0.0757187 -0.0411813 1.83629 0.852165 -0.145095 -0.0116164 0.0836675 -0.114015
3.74 -2.23621 -3.25751 1.80258 0.45692 -0.0747454 -0.0408645 1.82395 0.851236 -0.142318 -0.0146865 0.0989177 -0.111664
3.75 -2.21803 -3.24901 1.80117 0.455791 -0.0737238 -0.04054 1.81286 0.850419 -0.139826 -0.016921 0.111553 -0.10948
3.76 -2.19997 -3.24051 1.79978 0.454682 -0.0725851 -0.0401809 1.8019 0.84963 -0.137381 -0.018627 0.123168 -0.107254
3.77 -2.18201 -3.23201 1.79842 0.453594 -0.0713403 -0.0397881 1.79108 0.848869 -0.13498 -0.0200265 0.133755 -0.105004
3.78 -2.16415 -3.22353 1.79708 0.452526 -0.0699968 -0.0393641 1.78042 0.848139 -0.132632 -0.021377 0.143756 -0.102754
3.791 -2.14641 -3.21505 1.79577 0.45148 -0.0685616 -0.0389107 1.76993 0.847439 -0.130329 -0.0224454 0.152947 -0.100485
3.8 -2.12877 -3.20658 1.79448 0.450455 -0.0670428 -0.038428 1.75961 0.84677 -0.128082 -0.0231343 0.161459 -0.0981901
3.812 -2.11473 -3.19981 1.79346 0.449651 -0.0657723 -0.0380208 1.75148 0.846259 -0.126313 -0.0235095 0.167881 -0.096343
3.822 -2.09205 -3.18881 1.79184 0.448374 -0.0636081 -0.0373205 1.73853 0.84547 -0.12347 -0.0240926 0.177786 -0.0933483
3.832 -2.07299 -3.17952 1.7905 0.447323 -0.0616889 -0.0366932 1.72783 0.844845 -0.121105 -0.0243152 0.185239 -0.0908073
3.84 -2.06092 -3.1736 1.78965 0.446669 -0.0604309 -0.0362776 1.72115 0.844468 -0.119604 -0.024109 0.189314 -0.0891698
3.855 -2.03521 -3.16094 1.78789 0.445305 -0.0576784 -0.0353451 1.70716 0.84371 -0.116346 -0.0220974 0.19435 -0.085563
3.86 -2.02669 -3.15673 1.78731 0.444862 -0.0567521 -0.0350221 1.7026 0.843472 -0.115273 -0.0211767 0.195364 -0.0843476
3.87 -2.00802 -3.14745 1.78605 0.44391 -0.0547054 -0.0342911 1.69277 0.842973 -0.113013 -0.0191809 0.197505 -0.0816875
3.88 -1.99114 -3.13902 1.78493 0.443069 -0.0528334 -0.033602 1.68406 0.842545 -0.111053 -0.0173062 0.19947 -0.0792787
3.89 -1.97435 -3.1306 1.78383 0.442252 -0.0509529 -0.0328891 1.67557 0.84214 -0.109177 -0.0153344 0.20117 -0.0768783
3.9 -1.95764 -3.12218 1.78275 0.44146 -0.0490664 -0.0321536 1.6673 0.841755 -0.107357 -0.0133513 0.202375 -0.0744899
3.91 -1.94101 -3.11377 1.78169 0.440692 -0.0471871 -0.0313984 1.65924 0.841389 -0.105493 -0.0108346 0.20175 -0.0720859
3.92 -1.92446 -3.10535 1.78064 0.439949 -0.04533 -0.0306245 1.65139 0.841038 -0.103646 -0.00782722 0.200161 -0.0696714
3.931 -1.90799 -3.09694 1.77962 0.43923 -0.0435044 -0.0298312 1.64376 0.8407 -0.101869 -0.00441337 0.197803 -0.0672551
3.94 -1.89159 -3.08854 1.77861 0.438536 -0.0417195 -0.0290189 1.63635 0.84037 -0.100151 -0.000664186 0.194435 -0.0648358
3.951 -1.87364 -3.0793 1.77752 0.437802 -0.0398153 -0.0281056 1.62843 0.840012 -0.0983451 0.00362616 0.189812 -0.0621869
3.96 -1.86064 -3.07258 1.77674 0.437286 -0.0384725 -0.0274291 1.62283 0.839752 -0.0970775 0.00683838 0.186282 -0.0602718
3.971 -1.84122 -3.0625 1.77558 0.436543 -0.0365268 -0.026393 1.61467 0.839356 -0.0952657 0.0119246 0.181007 -0.057418
3.98 -1.82672 -3.05495 1.77473 0.436008 -0.0351225 -0.0255976 1.60873 0.839052 -0.0939678 0.015869 0.176871 -0.0552936
3.991 -1.81066 -3.04656 1.7738 0.435437 -0.0336206 -0.0246965 1.60231 0.838701 -0.0925949 0.0201828 0.171915 -0.0529597
4 -1.79468 -3.03818 1.77288 0.43489 -0.0321821 -0.0237791 1.59608 0.838333 -0.091285 0.0243811 0.166801 -0.0506566
4.01 -1.77875 -3.0298 1.77198 0.434367 -0.0308059 -0.0228457 1.59002 0.837944 -0.0900429 0.0285713 0.16195 -0.0483848
4.02 -1.76288 -3.02142 1.77108 0.433867 -0.02949 -0.0218944 1.58414 0.837528 -0.0888566 0.0328432 0.157294 -0.0461403
4.03 -1.74707 -3.01305 1.7702 0.433389 -0.0282338 -0.0209247 1.57842 0.837082 -0.0877318 0.0370625 0.152584 -0.0439276
4.04 -1.73132 -3.00468 1.76933 0.432935 -0.0270385 -0.0199386 1.57287 0.836602 -0.0866637 0.0410923 0.147618 -0.0417509
4.05 -1.71719 -2.99715 1.76855 0.432545 -0.0260149 -0.0190387 1.56801 0.836137 -0.0857551 0.0445976 0.143224 -0.0398228
4.061 -1.69841 -2.98712 1.76753 0.432053 -0.0247232 -0.0178194 1.56171 0.835463 -0.0846191 0.0492911 0.137935 -0.037296
4.07 -1.68594 -2.98044 1.76686 0.431742 -0.0239055 -0.0169925 1.55764 0.834977 -0.0839104 0.0524234 0.134626 -0.0356377
4.08 -1.66883 -2.97126 1.76594 0.431336 -0.0228376 -0.0158381 1.55218 0.834257 -0.0829979 0.0565274 0.129863 -0.0333973
4.091 -1.65334 -2.96292 1.76511 0.430989 -0.0219251 -0.0147747 1.54736 0.833545 -0.0822245 0.0600075 0.125217 -0.031402
4.1 -1.63789 -2.95459 1.7643 0.430663 -0.021069 -0.0136999 1.54268 0.832776 -0.0815079 0.0634188 0.120619 -0.0294482
4.11 -1.62249 -2.94627 1.76349 0.430357 -0.0202674 -0.0126127 1.53812 0.831947 -0.0808472 0.0668911 0.116237 -0.027526
4.12 -1.60713 -2.93795 1.76268 0.43007 -0.019518 -0.0115119 1.53369 0.831054 -0.0802343 0.0702771 0.112269 -0.0256488
4.13 -1.59182 -2.92965 1.76188 0.429802 -0.0188167 -0.0103981 1.52937 0.830094 -0.0796669 0.0733439 0.108283 -0.0238144
4.14 -1.57655 -2.92135 1.76109 0.429553 -0.0181708 -0.00927817 1.52517 0.829063 -0.0790987 0.0761477 0.102789 -0.0220339
4.15 -1.56284 -2.91389 1.76038 0.429345 -0.0176458 -0.00826965 1.52148 0.828074 -0.0786151 0.0787404 0.09715 -0.0204616
4.161 -1.54613 -2.90479 1.75952 0.429109 -0.017082 -0.0070369 1.51708 0.826781 -0.0781004 0.0821 0.08993 -0.0185798
4.17 -1.53098 -2.89653 1.75874 0.428914 -0.0166469 -0.00591599 1.51319 0.825524 -0.0776934 0.0852251 0.0831019 -0.0169009
4.18 -1.51587 -2.88828 1.75796 0.428736 -0.0162829 -0.00479394 1.50938 0.824186 -0.0773307 0.0882239 0.0772127 -0.0152698
4.19 -1.5008 -2.88005 1.75719 0.428574 -0.0159788 -0.00366788 1.50566 0.822764 -0.0770312 0.0910049 0.0722885 -0.0136775
4.201 -1.48576 -2.87183 1.75642 0.428427 -0.0157265 -0.00253559 1.50201 0.821255 -0.076809 0.0937078 0.0682444 -0.012126
4.21 -1.47076 -2.86363 1.75565 0.428297 -0.0155185 -0.00139456 1.49844 0.819658 -0.0766554 0.0962799 0.0646352 -0.0106095
4.22 -1.45729 -2.85626 1.75497 0.428192 -0.015373 -0.000363985 1.49528 0.818142 -0.0765289 0.0983401 0.0601741 -0.00929871
4.23 -1.44087 -2.84727 1.75412 0.42808 -0.0152619 0.000891607 1.4915 0.816186 -0.0764125 0.100702 0.0533833 -0.00775152
4.24 -1.42597 -2.83912 1.75336 0.427992 -0.0152325 0.00202488 1.48812 0.814308 -0.076375 0.102844 0.0466842 -0.00639276
4.251 -1.40962 -2.83017 1.75252 0.427912 -0.015281 0.00326277 1.48446 0.812129 -0.0764052 0.105375 0.0394013 -0.00493914
4.26 -1.39628 -2.82287 1.75183 0.427858 -0.0153826 0.00427081 1.48151 0.810258 -0.0764843 0.107539 0.0336503 -0.00378518
4.27 -1.38148 -2.81478 1.75107 0.42781 -0.0155602 0.00538614 1.47827 0.808083 -0.0766204 0.10989 0.027189 -0.0025343
4.28 -1.36672 -2.80672 1.7503 0.427774 -0.0158043 0.00649696 1.47506 0.805803 -0.0767991 0.112244 0.0212856 -0.00132944
4.29 -1.35198 -2.79867 1.74953 0.427749 -0.0161078 0.00760632 1.47187 0.803419 -0.0770286 0.114538 0.0161288 -0.000161477
4.3 -1.33728 -2.79065 1.74876 0.427736 -0.0164625 0.00871657 1.46871 0.800926 -0.0773013 0.116653 0.0120239 0.000965651
4.31 -1.32408 -2.78345 1.74806 0.427733 -0.0168171 0.00971813 1.46587 0.79859 -0.0775942 0.118298 0.00893516 0.00195328
4.32 -1.30797 -2.77469 1.74721 0.42774 -0.0172921 0.0109426 1.46243 0.795612 -0.0780013 0.119831 0.00521755 0.0031049
4.33 -1.29337 -2.76675 1.74642 0.427757 -0.0177602 0.0120523 1.45931 0.792787 -0.078424 0.120747 0.00186653 0.00410336
4.34 -1.27879 -2.75883 1.74564 0.427784 -0.0182669 0.0131512 1.45619 0.789848 -0.0788441 0.121151 -0.00261825 0.00501906
4.35 -1.2657 -2.75174 1.74493 0.427815 -0.0187619 0.0141253 1.45339 0.787106 -0.0792418 0.121352 -0.00725766 0.00579387
4.36 -1.24973 -2.7431 1.74405 0.427861 -0.0194223 0.0152918 1.44996 0.78363 -0.0797726 0.121377 -0.0135359 0.00667361
4.37 -1.23525 -2.73528 1.74325 0.427912 -0.0200793 0.0163258 1.44684 0.780351 -0.0803001 0.121258 -0.0196149 0.00742313
4.38 -1.2208 -2.7275 1.74244 0.42797 -0.0207904 0.0173335 1.4437 0.77696 -0.0808625 0.121105 -0.0255129 0.00812648
4.39 -1.20782 -2.72052 1.74171 0.428027 -0.0214744 0.0182189 1.44086 0.773812 -0.0813997 0.120966 -0.0305259 0.00873068
4.4 -1.19199 -2.71203 1.74081 0.428104 -0.0223627 0.0192753 1.43736 0.769841 -0.0820888 0.120782 -0.0361245 0.00942661
4.41 -1.17763 -2.70435 1.73999 0.42818 -0.0232171 0.0202117 1.43415 0.766114 -0.0827496 0.120505 -0.0410797 0.0100155
4.421 -1.16331 -2.69671 1.73916 0.428262 -0.0241142 0.0211246 1.43091 0.762276 -0.0834422 0.120072 -0.0458305 0.0105589
4.43 -1.15045 -2.68987 1.7384 0.42834 -0.0249557 0.0219258 1.42795 0.758727 -0.0840923 0.119544 -0.049825 0.0110161
4.44 -1.13476 -2.68155 1.73747 0.42844 -0.0260216 0.0228798 1.4243 0.754269 -0.0849214 0.118734 -0.053937 0.011543
4.45 -1.12196 -2.67478 1.73671 0.428525 -0.0269194 0.0236403 1.42126 0.750523 -0.0856261 0.117888 -0.0569816 0.0119426
4.46 -1.10635 -2.66655 1.73576 0.428635 -0.0280448 0.0245437 1.4175 0.745825 -0.0865161 0.116548 -0.0605697 0.0123778
4.473 -1.08936 -2.65764 1.73471 0.428759 -0.0293057 0.0254925 1.41332 0.740554 -0.0875208 0.114664 -0.0644816 0.0127841
4.481 -1.07666 -2.65099 1.73392 0.428855 -0.0302711 0.0261771 1.41013 0.736501 -0.0882982 0.112975 -0.0670589 0.013054
4.491 -1.06398 -2.64439 1.73312 0.428953 -0.0312494 0.0268379 1.40689 0.732366 -0.0890984 0.111089 -0.0693132 0.013303
4.5 -1.05134 -2.63782 1.73232 0.429054 -0.0322378 0.0274741 1.40361 0.728148 -0.0899098 0.10898 -0.0714057 0.0135138
4.51 -1.03732 -2.63056 1.73141 0.429168 -0.0333468 0.02815 1.3999 0.723367 -0.0908287 0.106379 -0.0738479 0.0136964
4.52 -1.02335 -2.62335 1.7305 0.429284 -0.0344664 0.0287907 1.39612 0.71849 -0.0917651 0.103494 -0.076188 0.0138288
4.53 -1.00801 -2.61548 1.72948 0.429413 -0.0357061 0.029453 1.39189 0.713018 -0.0928186 0.100027 -0.0783267 0.0139353
4.54 -0.994116 -2.60838 1.72855 0.429533 -0.0368342 0.0300165 1.38797 0.70795 -0.0938001 0.0966227 -0.0797164 0.0140039
4.55 -0.980258 -2.60133 1.72761 0.429653 -0.0379581 0.0305427 1.38398 0.702794 -0.0947922 0.0929194 -0.080759 0.0140378
4.56 -0.96644 -2.59433 1.72665 0.429775 -0.0390766 0.0310286 1.37991 0.697556 -0.0958023 0.0889078 -0.0820406 0.0140111
4.571 -0.951289 -2.58669 1.72559 0.429909 -0.0403004 0.0315135 1.37536 0.691703 -0.096938 0.084296 -0.0832765 0.0139385
4.58 -0.938929 -2.58049 1.72472 0.43002 -0.0412919 0.0318723 1.37157 0.686848 -0.0978902 0.080376 -0.0836749 0.0138653
4.591 -0.925237 -2.57365 1.72373 0.430143 -0.0423781 0.0322311 1.36728 0.681387 -0.0989644 0.0757647 -0.0838689 0.0137517
4.6 -0.911588 -2.56687 1.72274 0.430266 -0.0434469 0.0325452 1.36293 0.67586 -0.100046 0.070891 -0.0842582 0.0135802
4.61 -0.897983 -2.56014 1.72173 0.430389 -0.0444994 0.0328121 1.35849 0.670271 -0.101135 0.0658671 -0.0847275 0.0133585
4.626 -0.876309 -2.54949 1.7201 0.430584 -0.0461454 0.0331381 1.35124 0.661215 -0.102906 0.0574285 -0.0851291 0.01293
4.63 -0.872258 -2.54751 1.71979 0.430621 -0.046448 0.0331852 1.34986 0.659503 -0.103241 0.0557888 -0.0850979 0.0128414
4.64 -0.85744 -2.5403 1.71864 0.430754 -0.0475381 0.0333195 1.34474 0.65319 -0.104484 0.049664 -0.0848278 0.0124978
4.65 -0.844018 -2.5338 1.71759 0.430873 -0.0485027 0.0333887 1.34001 0.647409 -0.105624 0.0439915 -0.084768 0.0121407
4.66 -0.830645 -2.52735 1.71653 0.430992 -0.0494444 0.033405 1.3352 0.641592 -0.106757 0.0382093 -0.0850033 0.0117278
4.67 -0.817319 -2.52097 1.71546 0.431109 -0.0503641 0.0333669 1.33032 0.635746 -0.107891 0.0323082 -0.085218 0.0112793
4.681 -0.804043 -2.51465 1.71437 0.431224 -0.0512592 0.0332742 1.32536 0.629876 -0.10903 0.026271 -0.0851168 0.0108091
4.69 -0.790817 -2.50838 1.71327 0.431337 -0.0521269 0.033127 1.32033 0.623988 -0.11018 0.0201911 -0.0848171 0.0103195
4.7 -0.777642 -2.50217 1.71217 0.431448 -0.0529657 0.0329266 1.31522 0.618089 -0.111336 0.0142032 -0.0843408 0.00981021
4.71 -0.764518 -2.49602 1.71105 0.431556 -0.053775 0.0326738 1.31004 0.612185 -0.112498 0.00821418 -0.0838757 0.00927408
4.72 -0.752752 -2.49054 1.71003 0.431652 -0.0544788 0.0324003 1.30531 0.606869 -0.113534 0.00269193 -0.0836258 0.00875063
4.731 -0.738428 -2.4839 1.70877 0.431766 -0.0553077 0.0320052 1.29946 0.600378 -0.114796 -0.0041724 -0.0832049 0.00808275
4.74 -0.725463 -2.47793 1.70762 0.431866 -0.0560277 0.0315893 1.29406 0.594489 -0.115948 -0.0103491 -0.0823898 0.00747134
4.75 -0.712553 -2.47202 1.70645 0.431964 -0.0567143 0.0311214 1.28858 0.588619 -0.117103 -0.0163859 -0.0815199 0.00684517
4.761 -0.698415 -2.46558 1.70516 0.432068 -0.0574303 0.0305485 1.28248 0.582188 -0.118375 -0.0229587 -0.0803026 0.0061447
4.77 -0.686898 -2.46037 1.70409 0.43215 -0.0579831 0.0300349 1.27743 0.576954 -0.119422 -0.0284869 -0.0790708 0.00556081
4.78 -0.674155 -2.45463 1.70289 0.432238 -0.0585595 0.0294163 1.27175 0.571172 -0.120589 -0.0347524 -0.077459 0.00489909
4.79 -0.661469 -2.44895 1.70167 0.432322 -0.0590941 0.028748 1.266 0.565431 -0.121758 -0.0409593 -0.0756497 0.00422904
4.8 -0.648841 -2.44333 1.70045 0.432404 -0.059585 0.0280323 1.26018 0.559738 -0.122931 -0.0470278 -0.0735439 0.00356077
4.81 -0.636271 -2.43776 1.69921 0.432481 -0.0600304 0.0272704 1.25431 0.554097 -0.124106 -0.0531578 -0.0712628 0.00288132
4.822 -0.621266 -2.43116 1.69772 0.432569 -0.0605012 0.0262942 1.24718 0.547408 -0.125522 -0.0608266 -0.0682792 0.00204405
4.83 -0.612552 -2.42734 1.69683 0.432618 -0.0607424 0.0256926 1.24298 0.543549 -0.126355 -0.0653974 -0.0664778 0.00154705
4.84 -0.600156 -2.42194 1.69556 0.432684 -0.0610426 0.0247925 1.23694 0.538098 -0.127543 -0.0718994 -0.0635693 0.000842329
4.85 -0.58659 -2.41605 1.69415 0.432753 -0.0613082 0.0237496 1.23023 0.53219 -0.128852 -0.079027 -0.0599025 7.54023e-05
4.861 -0.574321 -2.41076 1.69286 0.432811 -0.0614859 0.0227543 1.22407 0.526907 -0.130035 -0.0858242 -0.05599 -0.000620931
4.87 -0.563332 -2.40604 1.69168 0.432859 -0.0615887 0.0218189 1.2185 0.522229 -0.131106 -0.0922718 -0.0521756 -0.0012576
4.88 -0.54997 -2.40033 1.69023 0.432914 -0.0616395 0.0206233 1.21164 0.516617 -0.132396 -0.0999921 -0.0477028 -0.00204245
4.89 -0.539094 -2.3957 1.68903 0.432956 -0.0616232 0.0196047 1.20599 0.512118 -0.133438 -0.105911 -0.044188 -0.00267495
4.9 -0.525869 -2.3901 1.68756 0.433001 -0.0615352 0.0183139 1.19905 0.506741 -0.134708 -0.112779 -0.0399585 -0.003435
4.91 -0.513914 -2.38506 1.68621 0.433038 -0.0613916 0.017098 1.1927 0.501973 -0.135869 -0.118967 -0.0362393 -0.00412995
4.92 -0.502022 -2.38007 1.68484 0.433069 -0.0611893 0.0158409 1.18634 0.497328 -0.137031 -0.12517 -0.0326854 -0.00483055
4.93 -0.490193 -2.37512 1.68346 0.433096 -0.0609284 0.0145429 1.17995 0.492811 -0.138198 -0.131297 -0.0290297 -0.00552271
4.94 -0.478429 -2.37021 1.68208 0.433119 -0.0606086 0.0132067 1.17354 0.488426 -0.139341 -0.136953 -0.0252491 -0.0061808
4.95 -0.466729 -2.36535 1.68068 0.433136 -0.0602322 0.0118383 1.16711 0.484179 -0.140457 -0.142038 -0.0214683 -0.0067998
4.96 -0.456254 -2.36101 1.67941 0.433148 -0.0598471 0.0105814 1.16131 0.480478 -0.141446 -0.146428 -0.0182621 -0.00734667
4.97 -0.443522 -2.35576 1.67784 0.433156 -0.0593193 0.00901305 1.15422 0.476119 -0.14265 -0.151723 -0.0144587 -0.00800516
4.98 -0.432016 -2.35102 1.67641 0.433159 -0.058785 0.0075576 1.14776 0.472315 -0.143735 -0.156391 -0.0108156 -0.00857802
4.99 -0.420574 -2.34631 1.67497 0.433157 -0.0581962 0.00607656 1.1413 0.468668 -0.144816 -0.160956 -0.00677812 -0.00912062
5.002 -0.406928 -2.34072 1.67322 0.433148 -0.0574166 0.00426885 1.13356 0.464505 -0.146089 -0.166032 -0.00204586 -0.00973459
5.01 -0.397883 -2.33701 1.67205 0.433138 -0.0568565 0.00304688 1.1284 0.461861 -0.146917 -0.169207 0.000770492 -0.0101279
5.023 -0.384392 -2.33149 1.67028 0.433117 -0.0559547 0.0011865 1.12067 0.458098 -0.14815 -0.174463 0.00543918 -0.0107043
5.03 -0.376566 -2.3283 1.66924 0.433102 -0.0553914 8.6055e-05 1.11617 0.456018 -0.148879 -0.177573 0.00848811 -0.0110255
5.04 -0.36433 -2.3233 1.66759 0.433074 -0.0544475 -0.00166248 1.10912 0.452925 -0.150011 -0.1821 0.0136643 -0.0114776
5.05 -0.353274 -2.31878 1.66609 0.433044 -0.0535262 -0.00326852 1.10273 0.450302 -0.151035 -0.185916 0.0184685 -0.0118496
5.06 -0.343378 -2.31474 1.66472 0.433013 -0.0526461 -0.00472617 1.097 0.448099 -0.151944 -0.189431 0.0228952 -0.0121617
5.07 -0.331353 -2.30983 1.66305 0.432971 -0.0515001 -0.00652433 1.09003 0.445613 -0.153066 -0.19391 0.0287824 -0.01252
5.08 -0.320488 -2.30538 1.66151 0.432928 -0.0503874 -0.00817172 1.08374 0.443553 -0.154081 -0.197743 0.0346833 -0.0127944
5.09 -0.309685 -2.30096 1.65996 0.432881 -0.0492033 -0.00982699 1.07748 0.441689 -0.155092 -0.201203 0.0409082 -0.0130242
5.101 -0.298944 -2.29655 1.65841 0.432831 -0.0479556 -0.0114806 1.07127 0.440021 -0.156017 -0.202928 0.0463761 -0.0131447
5.11 -0.28933 -2.2926 1.657 0.432782 -0.0467893 -0.0129592 1.06573 0.438691 -0.15682 -0.203523 0.050681 -0.0131975
5.12 -0.278707 -2.28822 1.65543 0.432725 -0.0454529 -0.0145857 1.05962 0.437403 -0.157706 -0.2035 0.0552332 -0.0131984
5.13 -0.268144 -2.28385 1.65384 0.432665 -0.0440753 -0.0161913 1.05358 0.436314 -0.158597 -0.203296 0.0599632 -0.0131657
5.14 -0.256594 -2.27906 1.65209 0.432596 -0.0425099 -0.0179324 1.04701 0.435347 -0.159579 -0.203181 0.06534 -0.0130964
5.15 -0.246156 -2.27471 1.65049 0.432531 -0.0410416 -0.019493 1.04111 0.434676 -0.160474 -0.203064 0.0700351 -0.0130013
5.16 -0.235777 -2.27036 1.64888 0.432463 -0.0395318 -0.0210336 1.03529 0.434204 -0.161372 -0.203035 0.0746237 -0.0128753
5.17 -0.225456 -2.26602 1.64727 0.432394 -0.0379797 -0.0225549 1.02955 0.433929 -0.162268 -0.203131 0.079405 -0.0127193
5.18 -0.216215 -2.26212 1.6458 0.432331 -0.0365434 -0.0239076 1.02445 0.433851 -0.163079 -0.203359 0.0840447 -0.0125555
