t wx wy wz ax ay az yaw pitch roll
5.497 -0.0145398 0.148552 0.0196522 -0.293406 -0.00917353 9.70031 0.00988551 0.0309445 -0.0117704
5.498 -0.0145441 0.148388 0.0196751 -0.293403 -0.00918281 9.69986 0.00990355 0.0310932 -0.0117844
5.499 -0.0145491 0.148224 0.0196987 -0.293399 -0.00919217 9.69942 0.00992162 0.0312418 -0.0117985
5.5 -0.0145537 0.148061 0.019721 -0.293397 -0.00920163 9.69899 0.0099397 0.0313902 -0.0118125
5.501 -0.0145604 0.147901 0.0197445 -0.293394 -0.00921117 9.69858 0.00995781 0.0315384 -0.0118265
5.502 -0.0145649 0.147743 0.0197664 -0.293392 -0.0092208 9.69819 0.00997594 0.0316865 -0.0118405
5.503 -0.0145737 0.14758 0.0197902 -0.293391 -0.00923051 9.69781 0.00999409 0.0318344 -0.0118546
5.504 -0.0145856 0.14742 0.0198118 -0.293389 -0.0092403 9.69744 0.0100123 0.0319822 -0.0118686
5.505 -0.0145945 0.147252 0.0198349 -0.293387 -0.00925011 9.69717 0.0100305 0.0321297 -0.0118826
5.506 -0.0146071 0.147073 0.0198573 -0.293384 -0.00925998 9.69688 0.0100487 0.0322772 -0.0118967
5.507 -0.0146214 0.146896 0.0198776 -0.293379 -0.00926993 9.69623 0.0100669 0.0324244 -0.0119108
5.508 -0.0146395 0.146718 0.0199007 -0.293375 -0.00927992 9.6956 0.0100852 0.0325715 -0.0119248
5.509 -0.0146588 0.146544 0.01992 -0.293371 -0.00928996 9.69499 0.0101035 0.0327183 -0.0119389
5.51 -0.0146777 0.14637 0.0199424 -0.293368 -0.00930003 9.6944 0.0101218 0.0328651 -0.011953
5.511 -0.0147014 0.1462 0.0199641 -0.293365 -0.00931013 9.69383 0.0101401 0.0330116 -0.0119672
5.514 -0.0147837 0.145691 0.0200314 -0.293359 -0.00934047 9.69225 0.0101952 0.0334502 -0.0120097
5.515 -0.0148136 0.145524 0.0200538 -0.293359 -0.00935057 9.69176 0.0102136 0.0335961 -0.012024
5.516 -0.0148477 0.145357 0.0200769 -0.293359 -0.00936065 9.69129 0.0102321 0.0337418 -0.0120382
5.517 -0.0148795 0.145194 0.0200998 -0.293359 -0.0093707 9.69084 0.0102505 0.0338873 -0.0120525
5.518 -0.0149124 0.145033 0.0201216 -0.29336 -0.00938071 9.6904 0.010269 0.0340327 -0.0120668
5.519 -0.0149481 0.144873 0.0201453 -0.293361 -0.00939068 9.68998 0.0102875 0.0341779 -0.0120812
5.52 -0.014982 0.144716 0.0201684 -0.293363 -0.0094006 9.68957 0.0103061 0.034323 -0.0120956
5.521 -0.0150176 0.144562 0.0201913 -0.293365 -0.00941047 9.68918 0.0103246 0.0344679 -0.01211
5.522 -0.0150533 0.14441 0.0202125 -0.293368 -0.00942028 9.6888 0.0103432 0.0346126 -0.0121245
5.523 -0.0150901 0.14426 0.020236 -0.293371 -0.00943004 9.68844 0.0103618 0.0347572 -0.012139
5.524 -0.0151238 0.144114 0.0202598 -0.293375 -0.00943974 9.68809 0.0103804 0.0349017 -0.0121535
5.527 -0.0152206 0.143683 0.020328 -0.293384 -0.00946812 9.6869 0.0104364 0.0353342 -0.0121972
5.528 -0.0152495 0.143538 0.0203525 -0.293385 -0.00947722 9.68638 0.0104551 0.0354781 -0.0122118
5.529 -0.015274 0.143394 0.0203762 -0.293386 -0.00948629 9.68588 0.0104739 0.0356218 -0.0122265
5.53 -0.015298 0.143248 0.0203991 -0.293388 -0.00949533 9.68539 0.0104926 0.0357654 -0.0122412
5.531 -0.0153194 0.143104 0.0204237 -0.293391 -0.00950436 9.68493 0.0105114 0.0359089 -0.0122558
5.532 -0.0153354 0.142957 0.0204471 -0.293394 -0.00951338 9.68448 0.0105302 0.0360522 -0.0122705
5.533 -0.0153528 0.142811 0.0204698 -0.293397 -0.0095224 9.68404 0.010549 0.0361953 -0.0122853
5.534 -0.0153685 0.142666 0.0204904 -0.2934 -0.00953142 9.68363 0.0105679 0.0363383 -0.0123
5.535 -0.0153807 0.142518 0.0205131 -0.293404 -0.00954046 9.68322 0.0105867 0.0364812 -0.0123147
5.536 -0.0153917 0.14237 0.0205367 -0.293409 -0.00954952 9.68283 0.0106056 0.0366239 -0.0123295
5.537 -0.0153988 0.142219 0.0205592 -0.293414 -0.00955862 9.68246 0.0106245 0.0367665 -0.0123442
5.538 -0.0154044 0.142069 0.0205814 -0.293419 -0.00956776 9.68209 0.0106435 0.0369089 -0.012359
5.539 -0.0154095 0.141921 0.0206021 -0.293424 -0.00957696 9.68174 0.0106624 0.0370512 -0.0123737
5.54 -0.0154138 0.141773 0.0206256 -0.29343 -0.00958621 9.68141 0.0106814 0.0371933 -0.0123885
5.541 -0.0154149 0.141619 0.0206496 -0.293436 -0.00959553 9.68108 0.0107004 0.0373353 -0.0124032
5.542 -0.0154152 0.141466 0.0206714 -0.293442 -0.00960493 9.68077 0.0107194 0.0374771 -0.012418
5.543 -0.0154164 0.14131 0.0206943 -0.293449 -0.0096144 9.68047 0.0107385 0.0376188 -0.0124327
5.544 -0.0154159 0.141155 0.0207155 -0.293456 -0.00962396 9.68018 0.0107575 0.0377603 -0.0124475
5.545 -0.0154175 0.140995 0.0207375 -0.293463 -0.00963361 9.6799 0.0107766 0.0379016 -0.0124622
5.546 -0.0154159 0.140821 0.0207631 -0.293479 -0.00964352 9.68045 0.0107958 0.0380428 -0.012477
5.547 -0.015416 0.140642 0.020785 -0.293481 -0.00965304 9.67989 0.0108149 0.0381838 -0.0124917
5.548 -0.0154154 0.140459 0.0208088 -0.293484 -0.00966267 9.67935 0.0108341 0.0383246 -0.0125064
5.549 -0.0154159 0.140273 0.0208315 -0.293487 -0.0096724 9.67884 0.0108532 0.0384653 -0.0125212
5.552 -0.0154194 0.139694 0.0208989 -0.2935 -0.00970211 9.67739 0.010911 0.038886 -0.0125653
5.553 -0.0154222 0.139491 0.0209229 -0.293505 -0.00971218 9.67694 0.0109302 0.0390258 -0.01258
5.554 -0.0154259 0.139284 0.0209447 -0.293511 -0.00972232 9.67651 0.0109495 0.0391655 -0.0125947
5.555 -0.015432 0.139076 0.0209662 -0.293516 -0.00973252 9.6761 0.0109689 0.0393049 -0.0126095
5.556 -0.0154395 0.138866 0.020989 -0.293523 -0.00974278 9.6757 0.0109882 0.0394441 -0.0126242
5.557 -0.0154471 0.138651 0.0210138 -0.293529 -0.00975307 9.67531 0.0110076 0.0395831 -0.0126389
5.558 -0.0154561 0.138434 0.0210373 -0.293536 -0.0097634 9.67494 0.011027 0.0397219 -0.0126536
5.559 -0.0154671 0.138212 0.0210588 -0.293544 -0.00977376 9.67458 0.0110464 0.0398605 -0.0126684
5.56 -0.0154762 0.137988 0.0210825 -0.293552 -0.00978412 9.67424 0.0110659 0.0399989 -0.0126831
5.561 -0.015491 0.137761 0.0211059 -0.29356 -0.00979449 9.67391 0.0110854 0.040137 -0.0126979
5.562 -0.0155061 0.137532 0.021128 -0.293569 -0.00980486 9.67359 0.0111049 0.0402749 -0.0127126
5.563 -0.0155185 0.137302 0.0211511 -0.293578 -0.00981521 9.67328 0.0111244 0.0404125 -0.0127274
5.564 -0.0155354 0.13707 0.0211744 -0.293587 -0.00982553 9.67298 0.0111439 0.04055 -0.0127422
5.565 -0.0155522 0.136837 0.0211949 -0.293597 -0.00983583 9.6727 0.0111635 0.0406872 -0.012757
5.566 -0.0155678 0.136603 0.0212184 -0.293608 -0.00984608 9.67242 0.0111831 0.0408242 -0.0127718
5.567 -0.0155839 0.136348 0.021241 -0.293633 -0.00985672 9.67357 0.0112027 0.0409609 -0.0127867
5.568 -0.0155995 0.136085 0.0212636 -0.293642 -0.00986653 9.67322 0.0112224 0.0410973 -0.0128015
5.569 -0.0156144 0.13582 0.021289 -0.29365 -0.00987629 9.67287 0.011242 0.0412335 -0.0128164
5.57 -0.015626 0.135551 0.0213114 -0.293658 -0.009886 9.67252 0.0112617 0.0413694 -0.0128312
5.571 -0.0156365 0.13528 0.021337 -0.293667 -0.00989565 9.67216 0.0112814 0.0415051 -0.0128461
5.572 -0.0156449 0.135005 0.021359 -0.293676 -0.00990526 9.67181 0.0113012 0.0416405 -0.012861
5.573 -0.0156526 0.134727 0.0213831 -0.293686 -0.00991481 9.67146 0.011321 0.0417756 -0.0128758
5.574 -0.0156595 0.134447 0.0214074 -0.293695 -0.00992432 9.67111 0.0113407 0.0419104 -0.0128907
5.575 -0.015662 0.134167 0.0214314 -0.293705 -0.00993378 9.67077 0.0113606 0.0420449 -0.0129056
5.576 -0.0156651 0.133885 0.0214568 -0.293716 -0.00994321 9.67043 0.0113804 0.0421792 -0.0129205
5.577 -0.0156651 0.1336 0.021481 -0.293726 -0.0099526 9.6701 0.0114003 0.0423132 -0.0129353
5.578 -0.0156623 0.133314 0.0215026 -0.293737 -0.00996196 9.66977 0.0114202 0.0424469 -0.0129502
5.579 -0.0156562 0.133026 0.0215278 -0.293748 -0.00997131 9.66945 0.0114401 0.0425803 -0.012965
5.58 -0.0156483 0.132738 0.0215534 -0.293759 -0.00998065 9.66914 0.01146 0.0427134 -0.0129799
5.581 -0.0156381 0.132447 0.0215763 -0.293771 -0.00998998 9.66883 0.01148 0.0428462 -0.0129947
5.582 -0.0156254 0.132154 0.0215991 -0.293783 -0.00999932 9.66852 0.0115 0.0429787 -0.0130095
5.583 -0.0156148 0.131861 0.021625 -0.293795 -0.0100087 9.66823 0.01152 0.043111 -0.0130243
5.584 -0.0155986 0.131566 0.0216484 -0.293807 -0.0100181 9.66794 0.0115401 0.0432429 -0.0130391
5.585 -0.0155826 0.131273 0.0216729 -0.29382 -0.0100275 9.66766 0.0115602 0.0433746 -0.0130539
5.586 -0.0155635 0.130961 0.0216941 -0.293839 -0.0100372 9.66807 0.0115803 0.0435059 -0.0130686
5.587 -0.015544 0.130651 0.0217184 -0.293847 -0.0100466 9.66741 0.0116004 0.043637 -0.0130833
5.588 -0.015523 0.130341 0.0217417 -0.293855 -0.010056 9.66678 0.0116205 0.0437677 -0.013098
5.589 -0.0155002 0.130032 0.021765 -0.293863 -0.0100655 9.66617 0.0116407 0.0438981 -0.0131127
5.59 -0.0154784 0.129721 0.0217902 -0.293872 -0.010075 9.66558 0.0116609 0.0440282 -0.0131273
5.591 -0.0154573 0.129411 0.0218131 -0.293881 -0.0100847 9.66502 0.0116812 0.044158 -0.0131419
5.592 -0.015436 0.129098 0.0218365 -0.293891 -0.0100944 9.66448 0.0117014 0.0442875 -0.0131565
5.593 -0.0154147 0.128784 0.021859 -0.293901 -0.0101043 9.66396 0.0117217 0.0444167 -0.0131711
5.594 -0.0153916 0.128469 0.021883 -0.293912 -0.0101142 9.66346 0.011742 0.0445455 -0.0131856
5.595 -0.0153713 0.128151 0.0219065 -0.293922 -0.0101242 9.66298 0.0117624 0.0446741 -0.0132001
5.596 -0.0153491 0.127832 0.0219284 -0.293934 -0.0101343 9.66252 0.0117827 0.0448023 -0.0132146
5.597 -0.0153293 0.127511 0.0219505 -0.293946 -0.0101445 9.66208 0.0118031 0.0449302 -0.013229
5.598 -0.0153102 0.12719 0.0219764 -0.293958 -0.0101547 9.66166 0.0118235 0.0450578 -0.0132435
5.599 -0.0152922 0.126868 0.0220024 -0.29397 -0.0101651 9.66125 0.011844 0.045185 -0.0132579
5.6 -0.0152758 0.126544 0.0220256 -0.293983 -0.0101755 9.66086 0.0118644 0.045312 -0.0132723
5.601 -0.0152621 0.126216 0.02205 -0.293996 -0.010186 9.66048 0.0118849 0.0454386 -0.0132867
5.602 -0.0152483 0.125889 0.0220749 -0.29401 -0.0101965 9.66012 0.0119054 0.0455648 -0.013301
5.603 -0.0152375 0.125559 0.0220997 -0.294024 -0.0102071 9.65977 0.011926 0.0456908 -0.0133154
5.604 -0.0152295 0.12522 0.0221233 -0.294038 -0.0102179 9.65958 0.0119466 0.0458164 -0.0133297
5.605 -0.0152211 0.124871 0.0221475 -0.294052 -0.0102287 9.65937 0.0119672 0.0459417 -0.013344
5.606 -0.0152152 0.124513 0.0221693 -0.294066 -0.0102395 9.65914 0.0119878 0.0460666 -0.0133583
5.607 -0.0152112 0.12416 0.0221941 -0.294078 -0.0102504 9.65856 0.0120084 0.0461911 -0.0133726
5.614 -0.0152335 0.121762 0.0223643 -0.294175 -0.0103261 9.65493 0.0121538 0.0470533 -0.0134727
5.616 -0.015253 0.121106 0.0224157 -0.294207 -0.0103473 9.65403 0.0121956 0.0472967 -0.0135013
5.622 -0.0153043 0.119208 0.0225612 -0.294312 -0.0104097 9.65166 0.0123215 0.048019 -0.0135873
5.623 -0.0153119 0.1189 0.0225855 -0.294331 -0.0104199 9.65131 0.0123426 0.0481383 -0.0136016
5.624 -0.0153185 0.118599 0.0226104 -0.29435 -0.0104301 9.65098 0.0123637 0.0482573 -0.013616
5.625 -0.0153228 0.118301 0.0226367 -0.29437 -0.0104403 9.65065 0.0123849 0.048376 -0.0136303
5.626 -0.0153259 0.118007 0.0226614 -0.29439 -0.0104504 9.65034 0.012406 0.0484945 -0.0136447
5.627 -0.0153281 0.117717 0.0226873 -0.29441 -0.0104605 9.65003 0.0124272 0.0486126 -0.013659
5.628 -0.0153271 0.117426 0.0227115 -0.294431 -0.0104706 9.64974 0.0124485 0.0487304 -0.0136734
5.629 -0.0153252 0.117139 0.0227359 -0.294451 -0.0104807 9.64946 0.0124697 0.048848 -0.0136877
5.63 -0.0153219 0.116853 0.0227589 -0.294472 -0.0104908 9.64918 0.012491 0.0489652 -0.013702
5.631 -0.015317 0.116571 0.0227842 -0.294494 -0.0105009 9.64892 0.0125123 0.0490822 -0.0137164
5.632 -0.0153097 0.116289 0.0228102 -0.294516 -0.010511 9.64867 0.0125336 0.0491989 -0.0137307
5.633 -0.0153036 0.116012 0.0228367 -0.294537 -0.0105212 9.64842 0.012555 0.0493153 -0.013745
5.634 -0.0152941 0.115735 0.0228598 -0.29456 -0.0105314 9.64819 0.0125763 0.0494315 -0.0137593
5.635 -0.0152844 0.115461 0.0228839 -0.294582 -0.0105417 9.64796 0.0125978 0.0495473 -0.0137735
5.636 -0.0152753 0.115186 0.0229102 -0.294604 -0.010552 9.64774 0.0126192 0.0496629 -0.0137878
5.637 -0.0152671 0.114913 0.0229336 -0.294627 -0.0105624 9.64753 0.0126407 0.0497783 -0.0138021
5.638 -0.0152537 0.114598 0.0229567 -0.294682 -0.0105737 9.65022 0.0126621 0.0498933 -0.0138163
5.639 -0.0152387 0.114276 0.0229791 -0.294702 -0.0105836 9.65003 0.0126837 0.050008 -0.0138305
5.64 -0.0152218 0.113944 0.0230048 -0.294721 -0.0105935 9.64982 0.0127052 0.0501223 -0.0138447
5.641 -0.015203 0.113605 0.0230266 -0.294741 -0.0106035 9.64959 0.0127268 0.0502363 -0.0138589
5.642 -0.0151829 0.113257 0.0230528 -0.29476 -0.0106136 9.64934 0.0127484 0.05035 -0.013873
5.643 -0.0151619 0.112905 0.0230754 -0.29478 -0.0106238 9.64908 0.01277 0.0504633 -0.0138872
5.644 -0.0151399 0.112547 0.0231006 -0.294799 -0.0106341 9.64881 0.0127917 0.0505763 -0.0139013
5.645 -0.0151182 0.11218 0.0231245 -0.294818 -0.0106445 9.64852 0.0128134 0.0506889 -0.0139153
5.646 -0.0150947 0.111806 0.0231511 -0.294838 -0.0106549 9.64823 0.0128351 0.0508011 -0.0139294
5.647 -0.015073 0.111426 0.0231763 -0.294857 -0.0106654 9.64793 0.0128568 0.050913 -0.0139434
5.648 -0.0150532 0.11104 0.0232019 -0.294876 -0.0106759 9.64762 0.0128786 0.0510244 -0.0139574
5.649 -0.0150312 0.110647 0.0232274 -0.294896 -0.0106865 9.64732 0.0129004 0.0511355 -0.0139714
5.65 -0.0150097 0.110249 0.0232535 -0.294915 -0.0106972 9.64701 0.0129222 0.0512462 -0.0139853
5.651 -0.0149885 0.109847 0.0232782 -0.294935 -0.0107079 9.6467 0.0129441 0.0513564 -0.0139992
5.652 -0.014971 0.109438 0.0233031 -0.294955 -0.0107186 9.64639 0.012966 0.0514663 -0.0140131
5.653 -0.0149518 0.109024 0.0233282 -0.294975 -0.0107293 9.64608 0.0129879 0.0515758 -0.014027
5.654 -0.0149343 0.108606 0.0233537 -0.294995 -0.0107401 9.64577 0.0130098 0.0516848 -0.0140409
5.655 -0.0149184 0.108185 0.0233784 -0.295015 -0.0107509 9.64546 0.0130318 0.0517934 -0.0140547
5.656 -0.0149015 0.10776 0.0234013 -0.295036 -0.0107617 9.64516 0.0130538 0.0519016 -0.0140685
5.657 -0.0148874 0.107318 0.0234269 -0.295066 -0.0107728 9.64577 0.0130758 0.0520093 -0.0140823
5.659 -0.0148558 0.106422 0.0234756 -0.295098 -0.0107938 9.64454 0.01312 0.0522235 -0.0141098
5.66 -0.0148411 0.105969 0.0235003 -0.295115 -0.0108042 9.64396 0.0131421 0.0523299 -0.0141236
5.661 -0.0148243 0.105514 0.0235251 -0.295132 -0.0108146 9.64339 0.0131643 0.0524358 -0.0141373
5.662 -0.0148079 0.105055 0.0235508 -0.29515 -0.010825 9.64285 0.0131864 0.0525413 -0.014151
5.663 -0.0147915 0.104592 0.0235742 -0.295168 -0.0108353 9.64232 0.0132087 0.0526463 -0.0141647
5.664 -0.014774 0.104128 0.0235982 -0.295186 -0.0108457 9.64182 0.0132309 0.0527509 -0.0141783
5.665 -0.014757 0.103662 0.0236235 -0.295205 -0.0108559 9.64133 0.0132532 0.052855 -0.0141919
5.666 -0.0147379 0.103196 0.0236485 -0.295225 -0.0108662 9.64086 0.0132755 0.0529586 -0.0142055
5.667 -0.0147176 0.102727 0.023672 -0.295245 -0.0108763 9.64041 0.0132978 0.0530618 -0.0142191
5.668 -0.0146967 0.10226 0.0236957 -0.295265 -0.0108865 9.63997 0.0133202 0.0531645 -0.0142327
5.669 -0.0146722 0.101792 0.0237206 -0.295286 -0.0108966 9.63955 0.0133426 0.0532667 -0.0142462
5.67 -0.0146457 0.101323 0.0237454 -0.295307 -0.0109067 9.63914 0.013365 0.0533684 -0.0142597
5.671 -0.0146183 0.100853 0.0237706 -0.295329 -0.0109167 9.63875 0.0133875 0.0534697 -0.0142732
5.672 -0.0145901 0.100379 0.0237966 -0.29535 -0.0109267 9.63837 0.01341 0.0535705 -0.0142866
5.673 -0.0145615 0.0999063 0.0238198 -0.295373 -0.0109367 9.63801 0.0134325 0.0536709 -0.0143
5.674 -0.01453 0.0994327 0.023846 -0.295395 -0.0109467 9.63766 0.013455 0.0537707 -0.0143134
5.675 -0.0144966 0.0989602 0.023872 -0.295418 -0.0109567 9.63732 0.0134776 0.0538701 -0.0143267
5.676 -0.0144621 0.0984851 0.0238974 -0.295441 -0.0109667 9.637 0.0135002 0.053969 -0.01434
5.677 -0.0144245 0.0980102 0.0239232 -0.295465 -0.0109767 9.63669 0.0135229 0.0540675 -0.0143533
5.678 -0.0143853 0.0975337 0.0239507 -0.295484 -0.0109865 9.63613 0.0135455 0.0541655 -0.0143665
5.679 -0.0143458 0.0970568 0.0239738 -0.295504 -0.0109963 9.63559 0.0135682 0.0542629 -0.0143796
5.68 -0.0143054 0.0965797 0.0239993 -0.295525 -0.0110062 9.63508 0.013591 0.05436 -0.0143928
5.681 -0.0142645 0.0960999 0.0240234 -0.295546 -0.0110162 9.63458 0.0136137 0.0544565 -0.0144058
5.682 -0.0142203 0.0956167 0.0240492 -0.295567 -0.0110262 9.6341 0.0136365 0.0545525 -0.0144189
5.683 -0.0141743 0.0951322 0.0240751 -0.295589 -0.0110362 9.63365 0.0136593 0.0546481 -0.0144318
5.684 -0.0141286 0.0946472 0.0240999 -0.29561 -0.0110463 9.63321 0.0136822 0.0547432 -0.0144448
5.685 -0.0140825 0.0941598 0.0241247 -0.295633 -0.0110564 9.63278 0.0137051 0.0548378 -0.0144577
5.686 -0.0140359 0.0936706 0.0241509 -0.295655 -0.0110667 9.63238 0.013728 0.0549319 -0.0144705
5.687 -0.0139889 0.0931814 0.0241749 -0.295678 -0.011077 9.63199 0.013751 0.0550255 -0.0144833
5.688 -0.0139421 0.0926898 0.0242005 -0.295701 -0.0110873 9.63161 0.0137739 0.0551186 -0.014496
5.689 -0.0138961 0.0921966 0.0242255 -0.295725 -0.0110978 9.63125 0.013797 0.0552113 -0.0145087
5.69 -0.0138483 0.0917005 0.0242495 -0.295749 -0.0111083 9.63091 0.01382 0.0553034 -0.0145213
5.691 -0.0138029 0.0912026 0.0242761 -0.295773 -0.0111189 9.63058 0.0138431 0.0553951 -0.0145339
5.692 -0.0137567 0.0907005 0.0243011 -0.295797 -0.0111295 9.63026 0.0138662 0.0554862 -0.0145464
5.693 -0.0137145 0.0902001 0.0243259 -0.295822 -0.0111402 9.62995 0.0138893 0.0555769 -0.0145589
5.694 -0.0136722 0.0896966 0.0243509 -0.295847 -0.011151 9.62966 0.0139125 0.055667 -0.0145713
5.695 -0.0136398 0.0892548 0.0243752 -0.295941 -0.0111658 9.63253 0.0139357 0.0557567 -0.0145837
5.696 -0.0136076 0.0888038 0.0243995 -0.295965 -0.0111768 9.63226 0.0139589 0.055846 -0.0145961
5.697 -0.0135759 0.0883512 0.0244244 -0.295985 -0.0111877 9.63155 0.0139822 0.0559348 -0.0146084
5.698 -0.013545 0.0878981 0.0244485 -0.296006 -0.0111986 9.63087 0.0140055 0.0560231 -0.0146207
5.699 -0.013519 0.0874463 0.0244738 -0.296027 -0.0112095 9.63022 0.0140288 0.056111 -0.014633
5.701 -0.0134671 0.0865446 0.0245229 -0.29607 -0.0112315 9.62899 0.0140756 0.0562855 -0.0146574
5.702 -0.0134432 0.0860911 0.0245499 -0.296093 -0.0112425 9.62841 0.014099 0.056372 -0.0146696
5.703 -0.0134203 0.0856397 0.0245766 -0.296116 -0.0112535 9.62785 0.0141224 0.0564581 -0.0146817
5.704 -0.013401 0.0851886 0.0245999 -0.29614 -0.0112645 9.62731 0.0141459 0.0565437 -0.0146939
5.705 -0.0133815 0.0847384 0.0246255 -0.296164 -0.0112756 9.6268 0.0141694 0.0566289 -0.014706
5.706 -0.0133588 0.0842893 0.0246505 -0.296188 -0.0112866 9.62631 0.014193 0.0567137 -0.014718
5.707 -0.0133417 0.0838395 0.0246758 -0.296213 -0.0112975 9.62583 0.0142165 0.056798 -0.0147301
5.708 -0.013323 0.0833873 0.0247022 -0.296238 -0.0113085 9.62537 0.0142401 0.0568818 -0.0147421
5.709 -0.0133033 0.0829357 0.0247305 -0.296264 -0.0113194 9.62494 0.0142638 0.0569652 -0.0147541
5.71 -0.0132839 0.082486 0.0247565 -0.29629 -0.0113303 9.62452 0.0142874 0.0570481 -0.0147661
5.711 -0.0132632 0.0820366 0.0247821 -0.296316 -0.0113412 9.62411 0.0143111 0.0571306 -0.0147781
5.712 -0.0132457 0.0815881 0.0248104 -0.296343 -0.011352 9.62372 0.0143349 0.0572126 -0.01479
5.713 -0.0132272 0.081141 0.0248359 -0.296371 -0.0113628 9.62335 0.0143586 0.0572942 -0.0148019
5.714 -0.0132087 0.0806879 0.024861 -0.296397 -0.0113736 9.62303 0.0143824 0.0573754 -0.0148138
5.715 -0.0131908 0.0802395 0.0248863 -0.296423 -0.0113846 9.62251 0.0144062 0.0574561 -0.0148257
5.716 -0.0131735 0.0797992 0.0249142 -0.29645 -0.0113955 9.622 0.0144301 0.0575363 -0.0148375
5.717 -0.0131548 0.079363 0.0249377 -0.296477 -0.0114063 9.62149 0.014454 0.0576162 -0.0148494
5.719 -0.0131209 0.0785062 0.0249876 -0.296532 -0.0114279 9.62052 0.0145019 0.0577745 -0.014873
5.72 -0.0131043 0.0780824 0.0250128 -0.29656 -0.0114386 9.62004 0.0145258 0.057853 -0.0148847
5.721 -0.0130875 0.077664 0.0250372 -0.296588 -0.0114493 9.61958 0.0145499 0.0579312 -0.0148965
5.722 -0.0130671 0.0772518 0.0250625 -0.296616 -0.01146 9.61913 0.0145739 0.0580089 -0.0149082
5.723 -0.0130463 0.0768403 0.0250894 -0.296645 -0.0114706 9.61869 0.014598 0.0580862 -0.0149199
5.724 -0.0130249 0.0764339 0.0251165 -0.296674 -0.0114813 9.61826 0.0146221 0.0581631 -0.0149316
5.725 -0.0130032 0.0760318 0.0251416 -0.296703 -0.0114919 9.61784 0.0146462 0.0582396 -0.0149432
5.726 -0.012981 0.0756319 0.025166 -0.296732 -0.0115026 9.61743 0.0146704 0.0583156 -0.0149548
5.728 -0.0129349 0.074844 0.025218 -0.296791 -0.011524 9.61665 0.0147188 0.0584667 -0.014978
5.729 -0.0129096 0.074454 0.0252434 -0.296821 -0.0115347 9.61628 0.0147431 0.0585416 -0.0149895
5.73 -0.0128849 0.0740653 0.02527 -0.296852 -0.0115455 9.61591 0.0147674 0.0586161 -0.0150011
5.731 -0.0128607 0.0736804 0.0252953 -0.296882 -0.0115563 9.61556 0.0147917 0.0586902 -0.0150126
5.732 -0.0128374 0.0732973 0.0253193 -0.296913 -0.0115671 9.61522 0.014816 0.058764 -0.015024
5.733 -0.0128145 0.0729129 0.0253469 -0.296944 -0.011578 9.61489 0.0148404 0.0588374 -0.0150354
5.735 -0.0127663 0.0721558 0.025397 -0.297006 -0.0116 9.61426 0.0148893 0.058983 -0.0150582
5.736 -0.012742 0.0717808 0.0254225 -0.297037 -0.0116111 9.61396 0.0149138 0.0590553 -0.0150696
5.737 -0.0127178 0.0714059 0.0254493 -0.297069 -0.0116222 9.61366 0.0149383 0.0591272 -0.0150809
5.738 -0.0126924 0.0710242 0.0254754 -0.2971 -0.011633 9.61344 0.0149628 0.0591986 -0.0150922
5.739 -0.0126691 0.0706397 0.0255012 -0.297131 -0.0116438 9.6132 0.0149874 0.0592698 -0.0151035
5.74 -0.0126459 0.0702495 0.025527 -0.297162 -0.0116547 9.61297 0.015012 0.0593405 -0.0151147
5.741 -0.0126207 0.0698552 0.0255522 -0.297193 -0.0116657 9.61273 0.0150366 0.0594108 -0.0151259
5.742 -0.0125959 0.0694579 0.0255773 -0.297223 -0.0116767 9.61248 0.0150613 0.0594807 -0.0151371
5.743 -0.012571 0.0690544 0.0256037 -0.297254 -0.0116877 9.61224 0.015086 0.0595503 -0.0151483
5.744 -0.0125456 0.0686472 0.0256302 -0.297285 -0.0116988 9.61199 0.0151107 0.0596194 -0.0151594
5.745 -0.0125201 0.0682368 0.0256573 -0.297317 -0.0117099 9.61175 0.0151354 0.0596881 -0.0151705
5.746 -0.0124959 0.067824 0.0256843 -0.297348 -0.0117211 9.61151 0.0151602 0.0597564 -0.0151816
5.747 -0.0124727 0.0674082 0.0257124 -0.297379 -0.0117323 9.61127 0.0151851 0.0598243 -0.0151926
5.748 -0.0124517 0.0669871 0.0257364 -0.297411 -0.0117435 9.61103 0.0152099 0.0598918 -0.0152036
5.749 -0.0124308 0.0665628 0.025765 -0.297442 -0.0117547 9.61079 0.0152348 0.0599588 -0.0152146
5.75 -0.0124072 0.0661368 0.0257896 -0.297474 -0.0117659 9.61056 0.0152597 0.0600254 -0.0152256
5.751 -0.012385 0.0657076 0.0258164 -0.297506 -0.0117771 9.61033 0.0152847 0.0600916 -0.0152365
5.752 -0.0123629 0.0652749 0.0258413 -0.297538 -0.0117883 9.6101 0.0153096 0.0601574 -0.0152474
5.753 -0.0123421 0.0648428 0.0258683 -0.29757 -0.0117995 9.60988 0.0153347 0.0602227 -0.0152583
5.754 -0.0123208 0.0644089 0.0258953 -0.297603 -0.0118107 9.60966 0.0153597 0.0602876 -0.0152692
5.755 -0.0123 0.0639626 0.0259209 -0.297638 -0.0118221 9.60979 0.0153848 0.060352 -0.01528
5.756 -0.012278 0.0635202 0.025949 -0.297667 -0.0118331 9.60923 0.0154099 0.060416 -0.0152909
5.757 -0.0122588 0.0630802 0.0259736 -0.297695 -0.0118442 9.60868 0.015435 0.0604796 -0.0153017
