t x y z yaw pitch roll vx vy vz wx wy wz
7.165 7.17219 0.343096 2.94151 0.0699736 0.036774 -0.000790611 2.23155 0.212204 -0.457899 -0.0172792 0.00653545 0.0371041
7.17 7.18335 0.344157 2.93922 0.0701557 0.0368102 -0.000876 2.23178 0.212222 -0.457604 -0.017696 0.00565761 0.0370078
7.175 7.19674 0.34543 2.93647 0.0703734 0.0368477 -0.000981583 2.23207 0.212249 -0.457249 -0.0181821 0.00451773 0.036892
7.18 7.20567 0.34628 2.93465 0.0705182 0.0368689 -0.00105384 2.23226 0.212271 -0.457012 -0.0185002 0.00372101 0.0368148
7.185 7.21907 0.347553 2.93191 0.0707345 0.036895 -0.00116502 2.23255 0.21231 -0.456652 -0.0189785 0.00256806 0.036699
7.19 7.228 0.348403 2.93008 0.0708783 0.0369089 -0.001241 2.23274 0.21234 -0.456409 -0.0193012 0.00188664 0.0366216
7.195 7.23916 0.349464 2.9278 0.0710576 0.0369229 -0.00133804 2.23298 0.212383 -0.456105 -0.0197051 0.00110623 0.0365248
7.2 7.25256 0.350739 2.92506 0.0712719 0.0369352 -0.00145749 2.23327 0.21244 -0.455735 -0.0202063 0.000367292 0.0364087
7.205 7.26149 0.351589 2.92324 0.0714143 0.0369417 -0.001539 2.23346 0.212482 -0.455482 -0.0205594 5.06494e-05 0.0363315
7.21 7.27266 0.352651 2.92096 0.0715919 0.0369482 -0.00164298 2.2337 0.21254 -0.455168 -0.0209951 -0.000349121 0.0362351
7.215 7.28383 0.353714 2.91869 0.0717688 0.0369529 -0.00174927 2.23394 0.212603 -0.454857 -0.0214285 -0.000752697 0.0361387
7.22 7.295 0.354777 2.91642 0.0719452 0.0369557 -0.00185787 2.23418 0.212672 -0.454548 -0.0218625 -0.00115804 0.0360424
7.226 7.30841 0.356054 2.91369 0.0721561 0.0369567 -0.00199123 2.23447 0.212761 -0.454176 -0.0223825 -0.00162925 0.0359273
7.23 7.31735 0.356905 2.91187 0.0722963 0.0369559 -0.00208197 2.23466 0.212826 -0.453927 -0.0227266 -0.00193068 0.0358507
7.235 7.32852 0.357969 2.90961 0.072471 0.0369535 -0.00219744 2.2349 0.212912 -0.453614 -0.0231519 -0.00229602 0.035755
7.24 7.33969 0.359034 2.90734 0.0726451 0.0369495 -0.00231514 2.23513 0.213004 -0.4533 -0.0235695 -0.00265223 0.0356592
7.245 7.35311 0.360313 2.90462 0.0728534 0.0369427 -0.00245927 2.23542 0.213122 -0.452916 -0.0240683 -0.00300395 0.0355444
7.25 7.36205 0.361165 2.90281 0.0729917 0.0369374 -0.00255709 2.23561 0.213205 -0.452655 -0.0244011 -0.00318583 0.0354681
7.255 7.37323 0.362232 2.90055 0.0731642 0.0369299 -0.00268131 2.23584 0.213316 -0.452327 -0.0248181 -0.00337283 0.0353728
7.26 7.38441 0.363299 2.89829 0.0733361 0.0369217 -0.00280767 2.23608 0.213432 -0.451994 -0.0252346 -0.00355484 0.0352779
7.265 7.39559 0.364366 2.89603 0.0735075 0.0369128 -0.00293618 2.23631 0.213555 -0.451654 -0.0256513 -0.00373384 0.0351837
7.27 7.41572 0.366289 2.89197 0.0738146 0.0368954 -0.00317293 2.23673 0.213793 -0.451037 -0.0264126 -0.0039573 0.0350154
7.275 7.41572 0.366289 2.89197 0.0738146 0.0368954 -0.00317293 2.23673 0.213793 -0.451037 -0.0264126 -0.0039573 0.0350154
7.28 7.42914 0.367573 2.88926 0.0740183 0.0368832 -0.00333464 2.237 0.213964 -0.450624 -0.0269199 -0.00405419 0.0349036
7.285 7.44032 0.368643 2.88701 0.0741875 0.0368729 -0.00347173 2.23723 0.214113 -0.450275 -0.027342 -0.00407941 0.0348106
7.29 7.45151 0.369714 2.88476 0.0743561 0.0368619 -0.00361083 2.23746 0.21427 -0.449881 -0.027693 -0.004443 0.0347184
7.295 7.4627 0.370786 2.88251 0.0745243 0.0368479 -0.00375165 2.23769 0.214434 -0.449455 -0.0279587 -0.00524038 0.0346269
7.3 7.47389 0.371859 2.88026 0.0746919 0.036829 -0.00389398 2.23791 0.214605 -0.449012 -0.0281646 -0.00635385 0.034536
7.307 7.48508 0.372932 2.87802 0.074859 0.036804 -0.00403768 2.23814 0.214784 -0.448563 -0.0283329 -0.00766558 0.0344459
7.31 7.50075 0.374437 2.87488 0.0750921 0.0367583 -0.00424106 2.23845 0.215045 -0.447947 -0.0285636 -0.00941165 0.0343203
7.315 7.51194 0.375512 2.87264 0.0752581 0.0367187 -0.00438787 2.23867 0.215241 -0.447516 -0.028731 -0.0105787 0.034231
7.32 7.51866 0.376158 2.8713 0.0753574 0.0366922 -0.00447657 2.2388 0.215361 -0.447261 -0.0288316 -0.0112522 0.0341775
7.325 7.52985 0.377236 2.86907 0.0755226 0.0366437 -0.0046254 2.23901 0.215568 -0.446841 -0.0289963 -0.0123365 0.0340884
7.33 7.54105 0.378314 2.86683 0.0756873 0.03659 -0.00477544 2.23922 0.215783 -0.446426 -0.0291564 -0.013386 0.0339996
7.335 7.55224 0.379394 2.8646 0.0758515 0.0365312 -0.00492671 2.23943 0.216004 -0.446008 -0.0293253 -0.0144365 0.0339127
7.34 7.56344 0.380475 2.86237 0.0760152 0.0364673 -0.00507926 2.23964 0.216233 -0.445588 -0.0295017 -0.0154955 0.0338276
7.345 7.5724 0.38134 2.86059 0.0761459 0.0364123 -0.00520225 2.2398 0.216421 -0.445251 -0.0296481 -0.0163502 0.0337605
7.35 7.5836 0.382423 2.85837 0.0763088 0.0363393 -0.00535723 2.23999 0.216664 -0.444818 -0.0298712 -0.0172197 0.0336778
7.355 7.59704 0.383724 2.8557 0.0765037 0.0362485 -0.00554532 2.24022 0.216964 -0.444272 -0.0302452 -0.0175728 0.0335787
7.36 7.60824 0.384809 2.85348 0.0766656 0.0361728 -0.00570402 2.24041 0.217223 -0.443811 -0.0306216 -0.0174409 0.033496
7.365 7.61944 0.385896 2.85126 0.076827 0.0360989 -0.00586461 2.24059 0.21749 -0.443353 -0.0310387 -0.0170249 0.0334131
7.37 7.63065 0.386985 2.84905 0.076988 0.0360279 -0.00602718 2.24077 0.217764 -0.442899 -0.0314924 -0.0163393 0.0333297
7.375 7.64185 0.388074 2.84683 0.0771484 0.0359615 -0.00619177 2.24095 0.218046 -0.442444 -0.0319609 -0.0153945 0.0332459
7.38 7.65306 0.389165 2.84462 0.0773084 0.0358999 -0.00635821 2.24112 0.218336 -0.441999 -0.0323815 -0.0144928 0.0331617
7.385 7.66202 0.390039 2.84286 0.0774361 0.0358539 -0.00649256 2.24125 0.218574 -0.44165 -0.0326898 -0.013798 0.0330942
7.39 7.67771 0.391571 2.83977 0.0776588 0.0357802 -0.00672997 2.24147 0.219002 -0.441051 -0.0331848 -0.0126311 0.0329758
7.395 7.68668 0.392448 2.838 0.0777856 0.0357415 -0.00686681 2.2416 0.219254 -0.4407 -0.0334144 -0.0121299 0.0329091
7.4 7.69789 0.393545 2.8358 0.0779438 0.0356956 -0.00703878 2.24176 0.219577 -0.44026 -0.0336408 -0.0116282 0.0328264
7.405 7.7091 0.394644 2.8336 0.0781015 0.035652 -0.00721158 2.24191 0.219908 -0.439819 -0.0338247 -0.0112308 0.0327445
7.41 7.72031 0.395744 2.8314 0.0782588 0.0356103 -0.00738508 2.24206 0.220247 -0.43938 -0.0339827 -0.010909 0.0326634
7.415 7.73824 0.397509 2.82789 0.0785096 0.0355453 -0.00766387 2.2423 0.220808 -0.438648 -0.0341423 -0.0108621 0.0325384
7.42 7.74273 0.397951 2.82702 0.0785722 0.0355289 -0.00773374 2.24235 0.220951 -0.43846 -0.0341646 -0.0109435 0.0325081
7.425 7.75394 0.399056 2.82482 0.0787283 0.0354868 -0.00790862 2.2425 0.221316 -0.437985 -0.0341966 -0.0112639 0.0324336
7.43 7.76515 0.400164 2.82264 0.078884 0.0354428 -0.00808374 2.24263 0.22169 -0.437508 -0.0341995 -0.011717 0.0323604
7.435 7.77637 0.401274 2.82045 0.0790394 0.0353967 -0.00825904 2.24277 0.222072 -0.43703 -0.0342063 -0.0121021 0.0322882
7.44 7.78982 0.402608 2.81783 0.0792254 0.0353395 -0.0084697 2.24293 0.222541 -0.436462 -0.0342405 -0.0123674 0.0322024
7.445 7.79655 0.403276 2.81652 0.0793182 0.0353105 -0.00857516 2.24301 0.22278 -0.43618 -0.034266 -0.0124396 0.0321597
7.45 7.81001 0.404614 2.81391 0.0795034 0.0352522 -0.0087864 2.24316 0.223267 -0.435623 -0.0343323 -0.0124926 0.0320746
7.455 7.82123 0.405732 2.81173 0.0796573 0.0352034 -0.00896276 2.24328 0.223683 -0.435159 -0.0343829 -0.0125538 0.0320054
7.46 7.83244 0.406852 2.80955 0.079811 0.0351545 -0.0091394 2.2434 0.224106 -0.4347 -0.0344361 -0.0125781 0.0319373
7.465 7.84366 0.407973 2.80738 0.0799642 0.0351056 -0.00931631 2.24352 0.224539 -0.434245 -0.0344858 -0.0125705 0.0318699
7.47 7.85488 0.409097 2.80521 0.0801172 0.0350568 -0.00949344 2.24363 0.224979 -0.433794 -0.0345238 -0.0125455 0.0318029
7.475 7.8661 0.410224 2.80305 0.0802698 0.0350082 -0.00967072 2.24374 0.225428 -0.433339 -0.0345563 -0.0124867 0.0317373
7.48 7.87732 0.411352 2.80088 0.0804221 0.0349603 -0.00984814 2.24385 0.225886 -0.432884 -0.0345933 -0.0123459 0.0316726
7.485 7.88854 0.412483 2.79872 0.080574 0.0349132 -0.0100257 2.24395 0.226352 -0.432431 -0.0346291 -0.0121466 0.0316085
7.49 7.89976 0.413616 2.79656 0.0807257 0.0348674 -0.0102033 2.24405 0.226826 -0.431977 -0.0346742 -0.0118637 0.0315449
7.495 7.91098 0.414752 2.7944 0.080877 0.0348237 -0.0103812 2.24415 0.227309 -0.431516 -0.0347703 -0.0113713 0.0314825
7.5 7.91995 0.415662 2.79267 0.0809979 0.0347909 -0.0105237 2.24423 0.227701 -0.431146 -0.034875 -0.0108649 0.0314333
7.505 7.93342 0.41703 2.79009 0.0811788 0.034746 -0.0107381 2.24434 0.2283 -0.430593 -0.0350634 -0.00996373 0.0313603
7.51 7.94689 0.418402 2.78751 0.0813592 0.0347069 -0.0109532 2.24444 0.228911 -0.430039 -0.0352585 -0.00899916 0.031289
7.521 7.97158 0.420927 2.78278 0.0816889 0.0346515 -0.0113492 2.24463 0.230064 -0.429036 -0.035616 -0.00702906 0.031162
7.525 7.97831 0.421618 2.78149 0.0817785 0.0346404 -0.0114576 2.24468 0.230385 -0.428765 -0.0357052 -0.00645596 0.0311275
7.53 7.98953 0.422771 2.77935 0.0819278 0.0346256 -0.0116384 2.24476 0.230928 -0.428311 -0.0358347 -0.00551799 0.0310715
7.535 8.003 0.424159 2.77678 0.0821064 0.0346144 -0.0118558 2.24485 0.231591 -0.427768 -0.0359906 -0.00432072 0.0310058
7.54 8.01198 0.425087 2.77507 0.0822253 0.0346111 -0.0120008 2.24491 0.23204 -0.427408 -0.0360937 -0.0034914 0.0309626
7.545 8.02321 0.426249 2.77294 0.0823737 0.0346117 -0.0121824 2.24499 0.232609 -0.42696 -0.0362224 -0.00242904 0.0309092
7.55 8.03443 0.427413 2.77081 0.0825218 0.0346179 -0.0123641 2.24506 0.233186 -0.426512 -0.0363631 -0.00131113 0.0308569
7.555 8.04566 0.428581 2.76867 0.0826696 0.03463 -0.0125461 2.24514 0.233773 -0.426062 -0.0365237 -0.000105623 0.0308061
7.56 8.05688 0.429752 2.76655 0.0828172 0.0346484 -0.0127285 2.24521 0.234368 -0.425613 -0.0366909 0.00116767 0.030756
7.565 8.06811 0.430925 2.76442 0.0829645 0.0346734 -0.0129111 2.24529 0.234972 -0.425166 -0.0368546 0.00249455 0.0307061
7.57 8.07934 0.432102 2.76229 0.0831115 0.0347045 -0.0130938 2.24536 0.235585 -0.4247 -0.0369332 0.00361934 0.0306591
7.575 8.09056 0.433282 2.76017 0.0832584 0.034741 -0.0132762 2.24544 0.236208 -0.424231 -0.0369204 0.00464294 0.0306134
7.582 8.10853 0.435176 2.75678 0.0834929 0.0348094 -0.0135665 2.24557 0.237222 -0.423482 -0.0367847 0.00615145 0.0305423
7.585 8.11302 0.435651 2.75593 0.0835514 0.0348283 -0.0136387 2.2456 0.237479 -0.423296 -0.0367372 0.0065086 0.0305249
7.59 8.12425 0.43684 2.75382 0.0836976 0.0348786 -0.0138185 2.24568 0.238128 -0.422825 -0.0365956 0.00731739 0.0304829
7.595 8.13548 0.438033 2.75171 0.0838437 0.0349325 -0.0139972 2.24576 0.238786 -0.422353 -0.0364281 0.00806121 0.0304431
7.6 8.1467 0.439229 2.7496 0.0839896 0.0349901 -0.0141747 2.24584 0.239452 -0.421885 -0.0362491 0.00878609 0.0304048
7.605 8.15793 0.440428 2.74749 0.0841353 0.0350512 -0.014351 2.24593 0.240128 -0.421419 -0.0360629 0.00949938 0.0303675
7.61 8.16916 0.441631 2.74538 0.0842809 0.0351155 -0.014526 2.24602 0.240812 -0.420945 -0.035839 0.0100993 0.0303328
7.615 8.18264 0.443079 2.74286 0.0844555 0.035196 -0.0147339 2.24612 0.241644 -0.42037 -0.0354942 0.0106888 0.0302944
7.62 8.19387 0.444289 2.74076 0.0846008 0.0352654 -0.0149053 2.24622 0.242347 -0.41989 -0.035166 0.0111148 0.0302642
7.625 8.20286 0.44526 2.73908 0.084717 0.0353223 -0.015041 2.24629 0.242915 -0.419507 -0.0348862 0.011423 0.0302409
7.63 8.21409 0.446476 2.73698 0.0848622 0.035395 -0.0152089 2.24639 0.243633 -0.419029 -0.0345241 0.0117739 0.0302128
7.635 8.22532 0.447697 2.73489 0.0850073 0.035469 -0.0153748 2.24649 0.24436 -0.418541 -0.0341333 0.0119653 0.0301876
7.64 8.23655 0.448921 2.7328 0.0851524 0.0355433 -0.0155387 2.2466 0.245095 -0.418019 -0.033763 0.0121103 0.0301669
7.645 8.24779 0.450149 2.73071 0.0852974 0.0356193 -0.0157009 2.2467 0.245838 -0.417494 -0.033487 0.0125978 0.0301457
7.65 8.25902 0.45138 2.72862 0.0854423 0.0356984 -0.0158616 2.24681 0.246589 -0.416973 -0.0332743 0.0133415 0.0301236
7.655 8.26576 0.452121 2.72737 0.0855292 0.0357478 -0.0159574 2.24688 0.247044 -0.41666 -0.0331556 0.0138307 0.0301106
7.66 8.28149 0.453854 2.72446 0.085732 0.035867 -0.0161788 2.24704 0.248116 -0.415897 -0.0328153 0.0146666 0.0300874
7.665 8.29273 0.455097 2.72238 0.0858768 0.0359565 -0.0163353 2.24716 0.248891 -0.415367 -0.0326181 0.0155047 0.0300702
7.67 8.30396 0.456344 2.72031 0.0860215 0.0360506 -0.0164905 2.24728 0.249674 -0.414848 -0.0324403 0.0164917 0.030052
7.675 8.3152 0.457595 2.71824 0.0861661 0.0361494 -0.0166442 2.24741 0.250464 -0.414314 -0.0322039 0.0172597 0.0300377
7.68 8.32644 0.458849 2.71617 0.0863108 0.0362486 -0.016796 2.24754 0.251264 -0.413706 -0.0317392 0.016974 0.0300386
7.685 8.33767 0.460108 2.7141 0.0864556 0.0363437 -0.0169453 2.24768 0.252072 -0.413057 -0.0311044 0.0158778 0.0300514
7.691 8.34667 0.461118 2.71245 0.0865716 0.0364144 -0.0170627 2.2478 0.252723 -0.412526 -0.0305086 0.0145655 0.0300681
7.695 8.36015 0.462638 2.70998 0.0867458 0.0365094 -0.017235 2.24797 0.25371 -0.411749 -0.0295569 0.0123803 0.0300977
7.7 8.37139 0.463909 2.70792 0.0868913 0.0365783 -0.017375 2.24812 0.254539 -0.41113 -0.0287536 0.0105888 0.0301229
7.705 8.38263 0.465184 2.70586 0.087037 0.0366381 -0.0175117 2.24827 0.255374 -0.410533 -0.0279397 0.00882312 0.0301485
7.711 8.39837 0.466976 2.70299 0.0872414 0.0367065 -0.0176976 2.24848 0.256554 -0.409726 -0.0267819 0.00639395 0.0301847
7.721 8.41636 0.469035 2.69972 0.0874755 0.0367636 -0.0179018 2.24872 0.257917 -0.408833 -0.0254588 0.00372156 0.0302289
7.725 8.42761 0.470327 2.69768 0.0876222 0.0367882 -0.018025 2.24887 0.258777 -0.408288 -0.0246327 0.00209553 0.0302581
7.73 8.43885 0.471624 2.69564 0.0877692 0.0368043 -0.0181448 2.24903 0.259642 -0.407749 -0.0238066 0.000483163 0.0302884
7.735 8.4501 0.472924 2.6936 0.0879165 0.0368119 -0.0182612 2.24918 0.260513 -0.407207 -0.0229717 -0.00120406 0.0303228
7.74 8.46134 0.47423 2.69157 0.088064 0.036811 -0.0183743 2.24933 0.261389 -0.406667 -0.0221751 -0.00281908 0.0303594
7.745 8.47259 0.475539 2.68953 0.0882119 0.0368018 -0.0184841 2.24949 0.26227 -0.406131 -0.0214031 -0.00436794 0.0303971
7.75 8.48384 0.476853 2.68751 0.0883601 0.0367848 -0.0185908 2.24964 0.263156 -0.405599 -0.0206398 -0.00587375 0.0304356
7.755 8.49509 0.478172 2.68548 0.0885086 0.03676 -0.0186944 2.24979 0.264046 -0.405064 -0.0198894 -0.00733697 0.0304761
7.761 8.50634 0.479495 2.68346 0.0886574 0.036728 -0.018795 2.24993 0.264942 -0.404529 -0.0191588 -0.00871357 0.0305173
7.765 8.51759 0.480822 2.68143 0.0888065 0.0366889 -0.0188925 2.25008 0.265841 -0.403997 -0.0184364 -0.0100267 0.0305591
7.772 8.53334 0.482688 2.67861 0.0890158 0.0366231 -0.019024 2.25028 0.267108 -0.40325 -0.0174557 -0.0117357 0.0306186
7.775 8.54009 0.48349 2.6774 0.0891057 0.0365914 -0.0190787 2.25036 0.267653 -0.402924 -0.0170757 -0.0123365 0.0306441
7.78 8.55134 0.484831 2.67539 0.0892558 0.0365349 -0.0191678 2.25049 0.268565 -0.402378 -0.0164876 -0.0131776 0.0306864
7.785 8.55809 0.485638 2.67418 0.089346 0.036499 -0.01922 2.25057 0.269114 -0.402051 -0.0161553 -0.0136048 0.0307115
7.79 8.57385 0.487527 2.67137 0.0895569 0.0364105 -0.0193386 2.25075 0.2704 -0.401289 -0.0154154 -0.0144426 0.0307695
7.795 8.5851 0.488882 2.66936 0.0897079 0.0363434 -0.0194204 2.25088 0.271323 -0.400736 -0.0148514 -0.0151364 0.0308145
7.8 8.59185 0.489697 2.66816 0.0897987 0.0363011 -0.0194682 2.25095 0.271878 -0.400402 -0.0144918 -0.0156228 0.0308435
7.806 8.5941 0.489969 2.66776 0.089829 0.0362867 -0.019484 2.25098 0.272063 -0.40029 -0.014369 -0.0157946 0.0308534
7.811 8.62112 0.493248 2.66297 0.0901935 0.036098 -0.0196643 2.25125 0.274297 -0.398939 -0.0128482 -0.0180197 0.0309792
7.818 8.64138 0.495725 2.65938 0.0904682 0.0359417 -0.0197897 2.25144 0.275984 -0.397901 -0.0119049 -0.0188341 0.0310687
7.82 8.64363 0.496001 2.65899 0.0904988 0.035924 -0.0198032 2.25146 0.276172 -0.397786 -0.0118114 -0.018874 0.0310782
7.825 8.65264 0.497108 2.6574 0.0906213 0.0358528 -0.0198563 2.25154 0.276925 -0.397326 -0.0114539 -0.0189566 0.0311155
7.83 8.6639 0.498496 2.65541 0.0907747 0.0357635 -0.0199207 2.25163 0.277868 -0.396756 -0.0110369 -0.0189152 0.0311607
7.835 8.67515 0.499888 2.65343 0.0909285 0.0356747 -0.019983 2.25172 0.278813 -0.396192 -0.0106382 -0.0187691 0.031205
7.84 8.68641 0.501285 2.65145 0.0910825 0.0355864 -0.0200433 2.2518 0.27976 -0.395627 -0.0102482 -0.018576 0.0312509
7.845 8.69767 0.502686 2.64947 0.0912368 0.0354994 -0.0201016 2.25188 0.28071 -0.395066 -0.00987684 -0.0182665 0.031297
7.85 8.70893 0.504093 2.6475 0.0913914 0.035414 -0.020158 2.25195 0.281661 -0.394511 -0.00951012 -0.0178696 0.0313429
7.855 8.72019 0.505504 2.64553 0.0915464 0.0353305 -0.0202123 2.25202 0.282615 -0.393954 -0.00912584 -0.0174634 0.0313894
7.86 8.73145 0.50692 2.64356 0.0917016 0.0352494 -0.0202645 2.25209 0.28357 -0.393382 -0.00875781 -0.0168428 0.0314337
7.865 8.74271 0.50834 2.64159 0.0918571 0.0351721 -0.0203146 2.25215 0.284528 -0.392808 -0.00843249 -0.0159042 0.0314739
7.87 8.75397 0.509766 2.63963 0.0920129 0.0351002 -0.0203627 2.2522 0.285487 -0.392238 -0.00813727 -0.0147277 0.031511
7.875 8.76523 0.511196 2.63767 0.092169 0.0350345 -0.0204088 2.25226 0.286447 -0.391672 -0.00785369 -0.0134096 0.0315461
7.88 8.7765 0.512631 2.63572 0.0923253 0.0349739 -0.0204527 2.2523 0.28741 -0.391072 -0.00742363 -0.0126045 0.0315902
7.885 8.78776 0.514071 2.63376 0.092482 0.0349153 -0.0204937 2.25235 0.288375 -0.390443 -0.00684141 -0.0123551 0.0316436
7.89 8.79902 0.515516 2.63181 0.092639 0.0348564 -0.0205315 2.25239 0.289341 -0.389804 -0.00614697 -0.0125106 0.0317038
7.895 8.81028 0.516966 2.62987 0.0927966 0.0347954 -0.0205657 2.25243 0.290309 -0.389157 -0.00535445 -0.0130334 0.0317705
7.9 8.82154 0.51842 2.62792 0.0929546 0.0347306 -0.020596 2.25247 0.291277 -0.388517 -0.00448995 -0.0137502 0.031841
7.905 8.83281 0.519879 2.62598 0.0931131 0.0346616 -0.0206223 2.2525 0.292246 -0.387889 -0.00357817 -0.0145838 0.0319139
7.91 8.84407 0.521344 2.62404 0.0932721 0.0345876 -0.0206444 2.25253 0.293216 -0.387272 -0.00263451 -0.0155089 0.0319887
7.915 8.85533 0.522813 2.62211 0.0934317 0.0345083 -0.0206621 2.25256 0.294185 -0.38666 -0.00166885 -0.0165418 0.0320663
7.92 8.86659 0.524286 2.62018 0.0935918 0.0344233 -0.0206756 2.25258 0.295154 -0.386056 -0.000704008 -0.0176035 0.0321455
7.925 8.87786 0.525765 2.61825 0.0937524 0.0343326 -0.0206848 2.2526 0.296123 -0.385461 0.000257441 -0.0186754 0.0322259
7.93 8.88687 0.526952 2.61671 0.0938813 0.0342558 -0.020689 2.25261 0.296898 -0.384989 0.00102507 -0.0195381 0.0322908
7.935 8.90038 0.528737 2.6144 0.0940754 0.0341333 -0.0206903 2.25261 0.298059 -0.384277 0.00219133 -0.0209503 0.0323919
7.946 8.92516 0.532028 2.61018 0.0944334 0.033881 -0.0206766 2.25261 0.300185 -0.382922 0.00442592 -0.0243236 0.0325979
7.946 8.92516 0.532028 2.61018 0.0944334 0.033881 -0.0206766 2.25261 0.300185 -0.382922 0.00442592 -0.0243236 0.0325979
7.952 8.93417 0.533231 2.60865 0.0945643 0.0337788 -0.0206664 2.2526 0.300956 -0.382425 0.00525597 -0.0257198 0.0326774
7.955 8.94544 0.534739 2.60674 0.0947286 0.0336426 -0.0206498 2.25258 0.301919 -0.381802 0.006299 -0.0275505 0.0327792
7.96 8.9567 0.536251 2.60483 0.0948935 0.033497 -0.0206289 2.25256 0.302881 -0.381163 0.00727616 -0.0291618 0.0328796
7.965 8.96571 0.537465 2.60331 0.0950258 0.0333764 -0.0206096 2.25254 0.303649 -0.38062 0.00788307 -0.0297025 0.03295
7.97 8.97922 0.539291 2.60103 0.0952249 0.0331943 -0.0205769 2.25249 0.304799 -0.379786 0.00857345 -0.029534 0.0330421
7.975 8.99049 0.540817 2.59913 0.0953914 0.0330452 -0.0205467 2.25245 0.305754 -0.37909 0.00902466 -0.0288234 0.033111
7.98 9.00175 0.542349 2.59724 0.0955582 0.0329003 -0.0205141 2.25239 0.306707 -0.378396 0.00939836 -0.0277633 0.0331756
7.985 9.01301 0.543885 2.59535 0.0957254 0.0327618 -0.0204792 2.25233 0.307656 -0.377717 0.00969398 -0.0263149 0.0332348
7.99 9.02427 0.545427 2.59346 0.0958929 0.0326312 -0.0204423 2.25226 0.308603 -0.377054 0.00993573 -0.0245768 0.0332898
7.995 9.03553 0.546972 2.59158 0.0960608 0.0325096 -0.0204034 2.25219 0.309546 -0.3764 0.0101649 -0.0227583 0.033344
8 9.04679 0.548523 2.5897 0.096229 0.0323958 -0.0203624 2.25211 0.310487 -0.37573 0.0104539 -0.0212547 0.0334047
8.005 9.05805 0.550078 2.58782 0.0963976 0.03229 -0.0203194 2.25203 0.311424 -0.375078 0.0106991 -0.0195282 0.0334625
8.01 9.06931 0.551638 2.58595 0.0965666 0.0321932 -0.0202743 2.25194 0.312358 -0.374444 0.0109129 -0.0176259 0.033518
8.017 9.07382 0.552263 2.5852 0.0966342 0.0321572 -0.0202557 2.2519 0.312731 -0.374195 0.0109917 -0.0168241 0.0335396
8.02 9.09408 0.555086 2.58184 0.0969394 0.0320124 -0.020168 2.25172 0.314402 -0.373033 0.0115246 -0.013996 0.0336506
8.025 9.10309 0.556346 2.58035 0.0970755 0.0319537 -0.0201265 2.25164 0.315143 -0.372487 0.0119056 -0.013392 0.0337109
8.03 9.1166 0.558241 2.57812 0.0972802 0.0318682 -0.0200606 2.25152 0.316249 -0.371658 0.012594 -0.0130056 0.0338098
8.035 9.12786 0.559825 2.57626 0.0974514 0.0317972 -0.0200023 2.25141 0.317168 -0.37097 0.0132461 -0.0130257 0.033898
8.04 9.13686 0.561095 2.57478 0.0975887 0.0317398 -0.0199533 2.25132 0.317899 -0.37043 0.0137973 -0.0131477 0.0339705
8.045 9.14812 0.562687 2.57293 0.0977609 0.0316667 -0.019889 2.2512 0.318811 -0.369767 0.014513 -0.013406 0.034063
8.05 9.15937 0.564284 2.57108 0.0979336 0.0315916 -0.0198212 2.25109 0.319717 -0.369116 0.0152509 -0.0137571 0.0341572
8.055 9.17063 0.565885 2.56924 0.0981069 0.0315143 -0.0197499 2.25096 0.32062 -0.368475 0.0160056 -0.0141792 0.0342525
8.06 9.18188 0.567491 2.5674 0.0982808 0.0314343 -0.019675 2.25084 0.321518 -0.36784 0.01676 -0.0146015 0.0343481
8.065 9.19314 0.569101 2.56556 0.0984553 0.0313525 -0.0195967 2.25071 0.322412 -0.367205 0.0174558 -0.0148216 0.034442
8.07 9.20439 0.570716 2.56373 0.0986304 0.0312697 -0.0195152 2.25057 0.323301 -0.366573 0.0181082 -0.0148862 0.0345344
8.075 9.21564 0.572335 2.56189 0.098806 0.0311867 -0.0194305 2.25044 0.324184 -0.365946 0.0187311 -0.0148349 0.0346258
8.08 9.22689 0.573959 2.56007 0.0989821 0.0311038 -0.0193427 2.2503 0.325063 -0.365323 0.0193337 -0.0147054 0.0347164
8.085 9.23815 0.575587 2.55824 0.0991588 0.0310214 -0.019252 2.25015 0.325937 -0.364703 0.0199131 -0.0145139 0.0348068
8.09 9.25165 0.577546 2.55606 0.0993715 0.0309238 -0.0191392 2.24997 0.326978 -0.363961 0.020574 -0.0141786 0.0349143
8.095 9.2584 0.578528 2.55496 0.0994781 0.0308757 -0.0190813 2.24988 0.327496 -0.363592 0.0208939 -0.013978 0.0349678
8.1 9.27189 0.580497 2.55279 0.0996919 0.0307812 -0.0189625 2.2497 0.328526 -0.362853 0.0215024 -0.0134739 0.0350739
8.105 9.28314 0.582142 2.55097 0.0998707 0.0307052 -0.0188607 2.24954 0.329377 -0.362229 0.0219532 -0.0128182 0.0351596
8.111 9.30114 0.584783 2.54808 0.100158 0.0305913 -0.0186925 2.24928 0.330728 -0.361228 0.0226054 -0.0114242 0.035292
8.12 9.31913 0.587435 2.54519 0.100446 0.0304893 -0.0185182 2.24901 0.332064 -0.36023 0.0232141 -0.00978415 0.0354211
8.125 9.32813 0.588765 2.54376 0.100591 0.030443 -0.0184287 2.24887 0.332726 -0.359732 0.0235186 -0.00897212 0.0354859
8.13 9.33937 0.590431 2.54196 0.100772 0.0303895 -0.0183148 2.2487 0.333548 -0.359114 0.023894 -0.00794407 0.0355669
