x y z
5.55432 0.183532 3.28315
5.57684 0.185516 3.27892
5.59935 0.187506 3.27466
5.62187 0.189504 3.27039
5.64438 0.191509 3.26611
5.66689 0.193521 3.26181
5.68939 0.19554 3.2575
5.71189 0.197565 3.25317
5.73439 0.199596 3.24883
5.75688 0.201633 3.24448
5.77938 0.203677 3.24011
5.80186 0.205725 3.23573
5.82435 0.20778 3.23134
5.84683 0.209839 3.22693
5.86931 0.211903 3.22251
5.89178 0.213973 3.21809
5.91426 0.216047 3.21365
5.93673 0.218125 3.20919
5.95919 0.220208 3.20473
5.98165 0.222295 3.20026
6.00411 0.224386 3.19578
6.02657 0.22648 3.19129
6.04902 0.228578 3.18678
6.07147 0.23068 3.18227
6.09392 0.232784 3.17775
6.11636 0.234892 3.17323
6.13881 0.237002 3.16869
6.16124 0.239115 3.16415
6.18368 0.241231 3.15959
6.20611 0.243349 3.15504
6.22854 0.24547 3.15047
6.25097 0.247592 3.1459
6.2734 0.249717 3.14132
6.29582 0.251843 3.13673
6.31824 0.253971 3.13214
6.34066 0.2561 3.12755
6.36308 0.258231 3.12295
6.38549 0.260364 3.11834
6.40791 0.262497 3.11373
6.43032 0.264632 3.10912
6.45273 0.266768 3.1045
6.47514 0.268904 3.09988
6.49754 0.271042 3.09526
6.51995 0.27318 3.09063
6.54235 0.27532 3.086
6.56476 0.27746 3.08137
6.58716 0.2796 3.07674
6.60956 0.281741 3.0721
6.63196 0.283883 3.06747
6.65436 0.286025 3.06283
6.67675 0.288167 3.05819
6.69915 0.290311 3.05355
6.72155 0.292454 3.04891
6.74395 0.294598 3.04427
6.76634 0.296743 3.03963
6.78874 0.298888 3.035
6.81114 0.301033 3.03036
6.83353 0.303179 3.02572
6.85593 0.305326 3.02109
6.87832 0.307473 3.01645
6.90072 0.309621 3.01182
6.92312 0.311769 3.00719
6.94552 0.313919 3.00256
6.96792 0.316069 2.99794
6.99031 0.318221 2.99332
7.01271 0.320373 2.9887
7.03511 0.322526 2.98408
7.05752 0.324681 2.97947
7.07992 0.326837 2.97486
7.10232 0.328995 2.97025
7.12473 0.331155 2.96565
7.14713 0.333316 2.96105
7.16954 0.335479 2.95646
7.19195 0.337644 2.95187
7.21435 0.339811 2.94729
7.23677 0.341981 2.94271
7.25918 0.344153 2.93814
7.28159 0.346329 2.93357
7.30401 0.348507 2.92901
7.32642 0.350688 2.92445
7.34884 0.352872 2.9199
7.37126 0.355061 2.91536
7.39368 0.357252 2.91082
7.4161 0.359448 2.90629
7.43853 0.361648 2.90176
7.46095 0.363852 2.89724
7.48338 0.366061 2.89273
7.50581 0.368275 2.88822
7.52824 0.370494 2.88372
7.55067 0.372718 2.87923
7.57311 0.374948 2.87475
7.59554 0.377184 2.87027
7.61798 0.379425 2.8658
7.64042 0.381673 2.86134
7.66286 0.383928 2.85689
7.6853 0.386189 2.85244
7.70775 0.388458 2.848
7.73019 0.390734 2.84357
7.75264 0.393017 2.83915
7.77509 0.395309 2.83474
7.79754 0.397608 2.83033
7.81999 0.399916 2.82593
7.84244 0.402233 2.82154
7.86489 0.404558 2.81716
7.88735 0.406893 2.81279
7.90981 0.409237 2.80843
7.93226 0.411591 2.80408
7.95472 0.413955 2.79973
7.97718 0.416329 2.7954
7.99964 0.418713 2.79107
8.02211 0.421109 2.78675
8.04457 0.423515 2.78244
8.06703 0.425933 2.77814
8.0895 0.428362 2.77385
8.11196 0.430803 2.76957
8.13443 0.433256 2.7653
8.1569 0.435721 2.76104
8.17936 0.438198 2.75679
8.20183 0.440688 2.75255
8.2243 0.443192 2.74832
8.24677 0.445708 2.74409
8.26924 0.448237 2.73988
8.2917 0.450781 2.73568
8.31417 0.453337 2.73149
8.33664 0.455908 2.7273
8.35911 0.458493 2.72313
8.38158 0.461093 2.71897
8.40405 0.463706 2.71482
8.42652 0.466335 2.71068
8.44899 0.468978 2.70655
8.47146 0.471637 2.70243
8.49392 0.47431 2.69832
8.51639 0.476999 2.69422
8.53886 0.479703 2.69013
8.56132 0.482423 2.68605
8.58379 0.485158 2.68198
8.60626 0.487909 2.67793
8.62872 0.490676 2.67388
8.65118 0.493459 2.66985
8.67364 0.496258 2.66582
8.69611 0.499073 2.66181
8.71857 0.501904 2.65781
8.74103 0.504752 2.65382
8.76348 0.507616 2.64984
8.78594 0.510496 2.64587
8.8084 0.513392 2.64192
8.83085 0.516305 2.63797
8.8533 0.519234 2.63404
8.87576 0.52218 2.63012
8.89821 0.525142 2.62621
8.92066 0.528121 2.62231
8.9431 0.531115 2.61843
8.96555 0.534126 2.61455
8.98799 0.537154 2.61069
9.01044 0.540197 2.60684
9.03288 0.543257 2.603
9.05532 0.546333 2.59918
9.07776 0.549424 2.59537
9.10019 0.552532 2.59156
9.12263 0.555656 2.58778
9.14506 0.558795 2.584
9.16749 0.561949 2.58024
9.18993 0.56512 2.57649
9.21235 0.568305 2.57275
9.23478 0.571506 2.56902
9.25721 0.574721 2.56531
9.27963 0.577952 2.56161
9.30205 0.581197 2.55792
9.32447 0.584457 2.55425
9.34689 0.587731 2.55059
9.36931 0.591019 2.54694
9.39173 0.594322 2.54331
9.41414 0.597638 2.53969
9.43655 0.600967 2.53608
9.45896 0.60431 2.53249
9.48137 0.607666 2.52891
9.50378 0.611035 2.52534
9.52619 0.614417 2.52179
9.5486 0.617811 2.51825
9.571 0.621217 2.51473
9.59341 0.624635 2.51122
9.61581 0.628065 2.50772
9.63821 0.631506 2.50424
9.66061 0.634959 2.50077
9.68301 0.638422 2.49731
9.70541 0.641896 2.49387
9.72781 0.64538 2.49044
9.75021 0.648874 2.48703
9.77261 0.652378 2.48363
9.79501 0.655892 2.48025
9.8174 0.659414 2.47688
9.8398 0.662946 2.47352
9.8622 0.666486 2.47018
9.88459 0.670034 2.46685
9.90699 0.67359 2.46354
9.92938 0.677154 2.46024
9.95178 0.680726 2.45696
9.97417 0.684304 2.45369
9.99657 0.687889 2.45043
10.019 0.691481 2.44719
10.0414 0.695079 2.44396
10.0638 0.698682 2.44075
10.0862 0.702292 2.43755
10.1086 0.705906 2.43436
10.131 0.709525 2.43119
10.1534 0.713149 2.42804
10.1758 0.716777 2.4249
10.1982 0.720409 2.42177
10.2206 0.724045 2.41865
10.243 0.727684 2.41555
10.2654 0.731326 2.41247
10.2878 0.734971 2.4094
10.3102 0.738619 2.40634
10.3326 0.742268 2.40329
10.355 0.74592 2.40026
10.3774 0.749572 2.39724
10.3998 0.753227 2.39424
10.4223 0.756882 2.39125
10.4447 0.760537 2.38827
10.4671 0.764194 2.3853
10.4895 0.76785 2.38235
10.512 0.771506 2.37941
10.5344 0.775161 2.37649
10.5568 0.778816 2.37357
10.5792 0.78247 2.37067
10.6017 0.786122 2.36778
10.6241 0.789773 2.3649
10.6465 0.793422 2.36203
10.669 0.797069 2.35918
10.6914 0.800714 2.35634
10.7139 0.804356 2.3535
10.7363 0.807995 2.35068
10.7588 0.811631 2.34787
10.7812 0.815263 2.34507
10.8037 0.818893 2.34229
10.8261 0.822518 2.33951
10.8486 0.826139 2.33674
10.871 0.829756 2.33398
10.8935 0.833368 2.33123
10.9159 0.836975 2.32849
10.9384 0.840578 2.32575
10.9609 0.844175 2.32303
10.9833 0.847766 2.32032
11.0058 0.851353 2.31761
11.0282 0.854933 2.31491
11.0507 0.858507 2.31222
11.0732 0.862075 2.30953
11.0956 0.865636 2.30685
11.1181 0.86919 2.30418
11.1405 0.872738 2.30152
11.163 0.876278 2.29886
11.1854 0.879811 2.2962
11.2079 0.883337 2.29355
11.2303 0.886855 2.29091
11.2528 0.890365 2.28827
11.2752 0.893866 2.28563
11.2977 0.89736 2.283
11.3201 0.900845 2.28037
11.3425 0.904321 2.27774
11.365 0.907788 2.27512
11.3874 0.911247 2.27249
11.4098 0.914696 2.26987
11.4322 0.918135 2.26725
11.4546 0.921565 2.26463
11.477 0.924985 2.26201
11.4994 0.928395 2.25939
11.5217 0.931794 2.25677
11.5441 0.935184 2.25415
11.5664 0.938562 2.25153
11.5888 0.94193 2.24891
11.6111 0.945287 2.24628
11.6334 0.948633 2.24365
11.6557 0.951967 2.24102
11.678 0.955289 2.23838
11.7002 0.9586 2.23574
11.7225 0.961899 2.2331
11.7447 0.965186 2.23045
11.7669 0.96846 2.22779
11.7891 0.971722 2.22513
11.8112 0.974971 2.22246
11.8334 0.978206 2.21979
11.8555 0.981429 2.2171
11.8776 0.984638 2.21441
11.8996 0.987834 2.21171
11.9217 0.991015 2.209
11.9437 0.994183 2.20629
11.9657 0.997336 2.20356
11.9876 1.00047 2.20082
12.0095 1.0036 2.19807
12.0314 1.00671 2.19531
12.0533 1.0098 2.19253
12.0751 1.01288 2.18975
12.0968 1.01594 2.18695
12.1186 1.01899 2.18413
12.1403 1.02202 2.18131
12.1619 1.02503 2.17847
12.1835 1.02803 2.17561
12.2051 1.03101 2.17274
12.2266 1.03397 2.16985
12.248 1.03692 2.16695
12.2694 1.03985 2.16403
12.2908 1.04276 2.16109
12.3121 1.04565 2.15813
12.3333 1.04852 2.15516
12.3545 1.05137 2.15217
12.3756 1.05421 2.14915
12.3967 1.05703 2.14612
12.4177 1.05982 2.14307
12.4386 1.0626 2.14
12.4595 1.06535 2.13691
12.4803 1.06809 2.13379
12.501 1.0708 2.13066
12.5217 1.0735 2.1275
12.5422 1.07617 2.12432
12.5627 1.07882 2.12111
12.5832 1.08145 2.11789
12.6035 1.08405 2.11464
12.6238 1.08664 2.11137
12.6439 1.0892 2.10807
12.664 1.09173 2.10475
12.684 1.09425 2.1014
12.7039 1.09674 2.09803
12.7237 1.0992 2.09463
12.7434 1.10165 2.09121
12.763 1.10406 2.08776
12.7826 1.10646 2.08428
12.802 1.10882 2.08078
12.8213 1.11116 2.07725
12.8405 1.11348 2.0737
12.8596 1.11577 2.07012
12.8786 1.11803 2.06651
12.8974 1.12027 2.06288
12.9162 1.12248 2.05922
12.9348 1.12466 2.05553
12.9534 1.12681 2.05181
12.9718 1.12894 2.04807
12.9901 1.13104 2.04429
13.0082 1.13311 2.04049
13.0262 1.13515 2.03667
13.0441 1.13716 2.03281
13.0619 1.13915 2.02893
13.0796 1.1411 2.02503
13.0971 1.14302 2.02109
13.1144 1.14492 2.01713
13.1317 1.14678 2.01314
13.1487 1.14862 2.00912
13.1657 1.15042 2.00508
13.1825 1.1522 2.00101
13.1991 1.15394 1.99692
13.2157 1.15565 1.9928
13.232 1.15733 1.98865
13.2482 1.15898 1.98448
13.2643 1.1606 1.98028
13.2802 1.16218 1.97606
13.2959 1.16374 1.97182
13.3115 1.16526 1.96755
13.3269 1.16675 1.96326
13.3422 1.16821 1.95895
13.3573 1.16963 1.95461
13.3722 1.17103 1.95025
13.387 1.17239 1.94587
13.4016 1.17371 1.94147
13.4161 1.17501 1.93706
13.4303 1.17627 1.93262
13.4444 1.1775 1.92816
13.4583 1.1787 1.92368
13.4721 1.17987 1.91919
13.4857 1.181 1.91468
13.4991 1.1821 1.91016
13.5123 1.18316 1.90562
13.5254 1.1842 1.90107
13.5382 1.1852 1.8965
13.5509 1.18617 1.89192
13.5635 1.18711 1.88733
13.5758 1.18801 1.88273
13.588 1.18888 1.87812
13.5999 1.18972 1.8735
13.6117 1.19053 1.86888
13.6233 1.19131 1.86425
13.6348 1.19206 1.85961
13.646 1.19277 1.85497
13.6571 1.19345 1.85032
13.6679 1.19411 1.84567
13.6786 1.19473 1.84103
13.6892 1.19532 1.83638
13.6995 1.19588 1.83173
13.7096 1.19641 1.82709
13.7196 1.19692 1.82245
13.7294 1.19739 1.81782
13.7389 1.19783 1.81319
13.7484 1.19825 1.80857
13.7576 1.19864 1.80396
13.7666 1.199 1.79936
13.7755 1.19933 1.79477
13.7842 1.19964 1.7902
13.7927 1.19992 1.78564
13.801 1.20017 1.7811
13.8091 1.2004 1.77657
13.8171 1.2006 1.77206
13.8248 1.20078 1.76758
13.8325 1.20094 1.76311
13.8399 1.20107 1.75867
13.8471 1.20118 1.75426
13.8542 1.20126 1.74987
13.8611 1.20133 1.74551
13.8678 1.20137 1.74118
13.8744 1.20139 1.73688
13.8808 1.2014 1.73261
13.887 1.20138 1.72838
