t x y z yaw pitch roll vx vy vz wx wy wz
8.48 -0.121244 -1.88135 1.59903 0.677335 -0.0559385 -0.0013003 1.2365 0.547689 0.00568039 0.043087 -0.226255 -0.181491
8.49 -0.110144 -1.87644 1.59909 0.67575 -0.0577517 -0.00226731 1.23084 0.543904 0.0077577 0.0420933 -0.222611 -0.182894
8.5 -0.0978708 -1.87102 1.59918 0.673975 -0.0597317 -0.00331963 1.22434 0.539674 0.0100041 0.0413697 -0.218247 -0.184355
8.51 -0.0844472 -1.86511 1.59931 0.672006 -0.0618667 -0.00444826 1.21695 0.534993 0.0123889 0.040448 -0.213435 -0.185899
8.521 -0.0723157 -1.85979 1.59944 0.670202 -0.0637672 -0.0054515 1.21001 0.530713 0.0144839 0.0391613 -0.209185 -0.187257
8.53 -0.0602547 -1.8545 1.5996 0.668386 -0.0656269 -0.00643536 1.20287 0.526412 0.0165019 0.0377827 -0.204729 -0.188564
8.542 -0.0458774 -1.84822 1.59981 0.666191 -0.0678022 -0.00758553 1.19404 0.521226 0.0188363 0.0364998 -0.198805 -0.190004
8.55 -0.0375402 -1.84458 1.59995 0.664902 -0.0690415 -0.00823856 1.18876 0.518189 0.020148 0.0358357 -0.195187 -0.190797
8.56 -0.0256949 -1.83942 1.60016 0.663052 -0.0707743 -0.00914862 1.18105 0.513837 0.0219648 0.0348137 -0.19018 -0.191893
8.57 -0.0127552 -1.8338 1.60041 0.661004 -0.0726294 -0.0101217 1.17237 0.509033 0.0238831 0.0334293 -0.184811 -0.193042
8.58 -0.00107575 -1.82874 1.60066 0.659131 -0.0742683 -0.0109814 1.16429 0.504652 0.0255519 0.0322653 -0.179704 -0.194011
8.59 0.010522 -1.82371 1.60093 0.657248 -0.0758604 -0.0118136 1.15604 0.50026 0.0271462 0.0313303 -0.174227 -0.194889
8.6 0.0220362 -1.81873 1.60121 0.655356 -0.0774048 -0.012616 1.14763 0.495859 0.0286667 0.0304476 -0.168699 -0.195702
8.61 0.0334655 -1.8138 1.6015 0.653455 -0.0789014 -0.0133903 1.13906 0.491449 0.0301088 0.0293103 -0.163318 -0.196482
8.621 0.0459377 -1.80842 1.60184 0.651355 -0.0804911 -0.014213 1.12945 0.486591 0.0316078 0.0277776 -0.157367 -0.197291
8.633 0.0594218 -1.80262 1.60223 0.649052 -0.0821533 -0.0150754 1.11877 0.481285 0.033134 0.0260885 -0.150372 -0.198087
8.64 0.0672279 -1.79926 1.60247 0.647704 -0.0830876 -0.0155595 1.11244 0.478187 0.033979 0.0253587 -0.146221 -0.198489
8.65 0.0783021 -1.7945 1.60281 0.645772 -0.0843782 -0.0162255 1.10329 0.473762 0.0351226 0.0243423 -0.140366 -0.199014
8.66 0.0892841 -1.78979 1.60317 0.643833 -0.0856175 -0.016863 1.09401 0.469335 0.0361922 0.0231843 -0.134667 -0.199511
8.67 0.099088 -1.78559 1.6035 0.642083 -0.086688 -0.0174141 1.08556 0.465353 0.0370912 0.0219095 -0.129424 -0.199923
8.68 0.110966 -1.7805 1.60391 0.639937 -0.0879353 -0.0180583 1.07509 0.460489 0.0381086 0.0203425 -0.122652 -0.200366
8.69 0.121665 -1.77592 1.6043 0.63798 -0.0890073 -0.0186145 1.06547 0.456072 0.0389487 0.0186961 -0.116162 -0.20071
8.7 0.132266 -1.77138 1.60469 0.636019 -0.0900173 -0.019144 1.05573 0.451662 0.0397021 0.0168192 -0.109598 -0.201028
8.711 0.142769 -1.76689 1.60509 0.634053 -0.0909635 -0.0196484 1.04591 0.447261 0.0403765 0.0147519 -0.102993 -0.201305
8.721 0.154209 -1.762 1.60554 0.631885 -0.0919286 -0.0201747 1.035 0.442434 0.0410279 0.0124168 -0.0954802 -0.201551
8.73 0.163479 -1.75803 1.60591 0.630108 -0.0926572 -0.0205819 1.02599 0.438496 0.0414904 0.010583 -0.0890868 -0.201684
8.74 0.172667 -1.75411 1.60629 0.628328 -0.0933302 -0.0209664 1.01693 0.434571 0.0418899 0.00885752 -0.0826091 -0.20177
8.75 0.183787 -1.74936 1.60675 0.626149 -0.094078 -0.0214049 1.00578 0.429793 0.0422968 0.00683861 -0.0747931 -0.201816
8.76 0.193789 -1.74508 1.60718 0.624166 -0.0946868 -0.0217745 0.995577 0.425471 0.0425855 0.00494072 -0.0676976 -0.201812
8.77 0.203688 -1.74085 1.6076 0.62218 -0.0952269 -0.0221167 0.985322 0.42117 0.0427924 0.00296101 -0.0604759 -0.201755
8.78 0.213485 -1.73666 1.60803 0.620193 -0.0956967 -0.0224313 0.975022 0.416894 0.0429225 0.000999079 -0.0531048 -0.201653
8.791 0.223178 -1.73252 1.60846 0.618205 -0.0960951 -0.0227176 0.964682 0.412642 0.0429874 -0.000917845 -0.0456327 -0.201498
8.8 0.232768 -1.72841 1.60889 0.616216 -0.0964233 -0.0229748 0.954311 0.408419 0.042981 -0.00264658 -0.0382813 -0.201281
8.81 0.242254 -1.72435 1.60932 0.614226 -0.096683 -0.0232028 0.943916 0.404225 0.0428993 -0.00430744 -0.0310576 -0.20101
8.82 0.251636 -1.72033 1.60975 0.612237 -0.0968741 -0.0234026 0.933505 0.400062 0.0427411 -0.00605057 -0.0237981 -0.200704
8.831 0.261835 -1.71596 1.61022 0.61005 -0.0970044 -0.0235902 0.922044 0.395521 0.0424795 -0.00799582 -0.0158147 -0.200314
8.84 0.270087 -1.71242 1.6106 0.608261 -0.0970485 -0.0237192 0.912665 0.391837 0.0421988 -0.00961099 -0.00928334 -0.199961
8.85 0.278254 -1.70891 1.61098 0.606474 -0.0970364 -0.0238265 0.90329 0.388182 0.0418623 -0.0112333 -0.00277221 -0.199576
8.86 0.288122 -1.70467 1.61144 0.604292 -0.0969452 -0.0239288 0.891845 0.383756 0.0413726 -0.0132338 0.00515371 -0.199061
8.87 0.296983 -1.70085 1.61185 0.60231 -0.0967894 -0.0239947 0.881461 0.379773 0.0408585 -0.015062 0.0123308 -0.198552
8.88 0.304869 -1.69745 1.61221 0.600529 -0.0965901 -0.0240324 0.872138 0.376224 0.0403363 -0.0166903 0.0187567 -0.198055
8.891 0.314395 -1.69334 1.61265 0.598356 -0.0962707 -0.0240507 0.860778 0.371933 0.0396339 -0.0186162 0.0266031 -0.197412
8.902 0.323795 -1.68927 1.61308 0.596188 -0.0958679 -0.0240389 0.849467 0.367695 0.0388503 -0.0206492 0.0344478 -0.196728
8.911 0.332234 -1.68562 1.61347 0.594221 -0.0954284 -0.0240036 0.839236 0.36389 0.0380589 -0.0226366 0.0415593 -0.196076
8.92 0.339741 -1.68236 1.61381 0.592454 -0.0949727 -0.023953 0.830075 0.360507 0.0372963 -0.024498 0.0479576 -0.195476
8.93 0.347986 -1.67877 1.61417 0.590496 -0.0943988 -0.0238765 0.819953 0.356794 0.0363902 -0.0266446 0.0551052 -0.194775
8.94 0.35613 -1.67523 1.61453 0.588543 -0.0937533 -0.0237789 0.809901 0.353132 0.0354097 -0.0287527 0.0622853 -0.194021
8.95 0.364174 -1.67172 1.61488 0.586596 -0.0930368 -0.0236599 0.799925 0.349524 0.0343542 -0.0307549 0.0693909 -0.193212
8.965 0.376054 -1.66652 1.61538 0.583688 -0.0918308 -0.0234428 0.785118 0.344214 0.0326321 -0.0338695 0.0798483 -0.191941
8.97 0.379965 -1.6648 1.61554 0.582722 -0.0913937 -0.023361 0.780228 0.342472 0.0320183 -0.0350127 0.083323 -0.191506
8.984 0.390787 -1.66004 1.61598 0.580028 -0.0900745 -0.0231091 0.766667 0.337673 0.0302062 -0.0382405 0.0931658 -0.19024
8.99 0.394606 -1.65836 1.61613 0.579069 -0.0895695 -0.0230105 0.761873 0.335988 0.0295248 -0.0393306 0.0966805 -0.189762
9 0.402923 -1.65468 1.61644 0.576967 -0.0883958 -0.0227776 0.751422 0.332334 0.0279715 -0.0417137 0.104377 -0.188686
9.01 0.410386 -1.65138 1.61672 0.575066 -0.0872549 -0.0225474 0.742041 0.329079 0.0265089 -0.0438667 0.111234 -0.187684
9.02 0.417755 -1.64811 1.61697 0.573173 -0.0860455 -0.0223002 0.73278 0.325887 0.0249984 -0.0459179 0.117941 -0.186639
9.03 0.425033 -1.64486 1.61721 0.57129 -0.0847676 -0.0220356 0.723646 0.322762 0.0234368 -0.0479332 0.124825 -0.185551
9.04 0.431505 -1.64197 1.61742 0.569604 -0.0835586 -0.0217815 0.715541 0.320006 0.0219795 -0.0495973 0.13099 -0.184531
9.05 0.439317 -1.63847 1.61765 0.567554 -0.0820076 -0.0214504 0.705788 0.316715 0.020137 -0.0515091 0.138207 -0.18325
9.06 0.446327 -1.63532 1.61784 0.565703 -0.08053 -0.0211323 0.697077 0.313796 0.0183977 -0.0534556 0.144522 -0.182075
9.07 0.453251 -1.6322 1.61801 0.563862 -0.0789877 -0.0208005 0.688518 0.310948 0.0166008 -0.0555961 0.15082 -0.180884
9.08 0.460089 -1.6291 1.61817 0.562033 -0.0773794 -0.0204562 0.680118 0.308173 0.0147459 -0.0577644 0.15722 -0.179661
9.09 0.466845 -1.62604 1.61831 0.560216 -0.0757054 -0.0200986 0.671882 0.305473 0.0128318 -0.0598045 0.163535 -0.178398
9.1 0.473519 -1.623 1.61842 0.558411 -0.0739674 -0.0197285 0.663816 0.302849 0.0108605 -0.0618817 0.169618 -0.177115
9.11 0.480114 -1.61998 1.61852 0.556619 -0.0721662 -0.0193485 0.655927 0.300302 0.00882709 -0.0642081 0.175587 -0.175821
9.122 0.487925 -1.6164 1.61861 0.554487 -0.0699189 -0.018882 0.646699 0.29735 0.00631574 -0.0671917 0.182978 -0.174241
9.13 0.492431 -1.61432 1.61865 0.553252 -0.0685636 -0.018604 0.64144 0.295681 0.00481714 -0.0688447 0.187385 -0.173293
9.14 0.499438 -1.61109 1.61869 0.551324 -0.0663692 -0.0181572 0.633366 0.293141 0.00241399 -0.0712265 0.194127 -0.171766
9.15 0.505106 -1.60846 1.6187 0.54976 -0.0645172 -0.0177834 0.626938 0.291138 0.000394183 -0.0732446 0.199384 -0.170499
9.16 0.511337 -1.60556 1.61869 0.548036 -0.0623998 -0.017362 0.619988 0.288993 -0.00190035 -0.0757292 0.205217 -0.169084
9.17 0.5175 -1.60268 1.61866 0.546327 -0.0602179 -0.0169348 0.613245 0.286935 -0.00424177 -0.078191 0.211246 -0.167638
9.18 0.524202 -1.59954 1.6186 0.544465 -0.0577432 -0.0164556 0.606073 0.284773 -0.00686603 -0.080585 0.217905 -0.166002
9.19 0.529628 -1.59698 1.61852 0.542955 -0.055663 -0.0160552 0.600402 0.283085 -0.00905388 -0.0823352 0.223009 -0.164633
9.2 0.536192 -1.59388 1.61841 0.541127 -0.0530573 -0.015558 0.593715 0.281123 -0.0117738 -0.0845756 0.228838 -0.16295
9.21 0.542097 -1.59108 1.61828 0.539482 -0.0506288 -0.0151011 0.587876 0.279436 -0.0142972 -0.086794 0.234144 -0.161403
9.22 0.547945 -1.58829 1.61812 0.537854 -0.0481415 -0.0146391 0.58227 0.277843 -0.0168631 -0.08894 0.239672 -0.159831
9.23 0.553738 -1.58552 1.61794 0.536243 -0.0455957 -0.0141706 0.576901 0.276345 -0.0194783 -0.0908988 0.245095 -0.158228
9.24 0.558907 -1.58304 1.61775 0.534807 -0.043257 -0.013744 0.572276 0.275079 -0.0218671 -0.0926756 0.249617 -0.156776
9.251 0.565169 -1.58003 1.61749 0.533071 -0.0403403 -0.01322 0.566895 0.27364 -0.0248395 -0.0951028 0.25484 -0.154993
9.26 0.570812 -1.5773 1.61723 0.531512 -0.0376322 -0.0127431 0.562266 0.272435 -0.0275786 -0.0973921 0.259793 -0.153357
9.271 0.576411 -1.57458 1.61694 0.52997 -0.0348693 -0.0122629 0.557891 0.271331 -0.0303433 -0.0992783 0.264809 -0.151688
9.282 0.58252 -1.5716 1.61658 0.528295 -0.0317713 -0.0117286 0.553376 0.270234 -0.0334151 -0.101063 0.269871 -0.149827
9.292 0.588582 -1.56863 1.6162 0.526642 -0.0286179 -0.0111912 0.549181 0.269261 -0.0365326 -0.103009 0.274232 -0.147957
9.3 0.592416 -1.56675 1.61593 0.525601 -0.0265838 -0.0108499 0.546679 0.268707 -0.0385346 -0.10437 0.276902 -0.146765
9.31 0.597864 -1.56407 1.61553 0.524131 -0.0236406 -0.0103637 0.543333 0.268005 -0.0414104 -0.106271 0.280901 -0.14505
9.32 0.60328 -1.56139 1.6151 0.522679 -0.020651 -0.0098768 0.54026 0.267408 -0.044325 -0.108065 0.28521 -0.14332
9.33 0.608667 -1.55872 1.61464 0.521246 -0.0176169 -0.00938845 0.537462 0.266919 -0.0472433 -0.109629 0.288923 -0.141574
9.34 0.614563 -1.55579 1.61411 0.519692 -0.0142389 -0.00885365 0.534707 0.266504 -0.0504495 -0.111313 0.291876 -0.139643
9.35 0.619897 -1.55312 1.61358 0.518299 -0.0111372 -0.00837343 0.532497 0.266241 -0.0533879 -0.112798 0.294164 -0.137876
9.361 0.625211 -1.55046 1.61303 0.516925 -0.00800855 -0.00789743 0.53057 0.266087 -0.0563541 -0.113907 0.296481 -0.136096
9.37 0.630508 -1.5478 1.61245 0.515571 -0.00485595 -0.0074224 0.528928 0.266044 -0.0593414 -0.114599 0.298465 -0.134306
9.38 0.635789 -1.54514 1.61184 0.514236 -0.00168531 -0.00694958 0.527573 0.26611 -0.0623532 -0.115351 0.299767 -0.132509
9.39 0.641059 -1.54248 1.6112 0.512921 0.00149933 -0.00648432 0.526505 0.266285 -0.0654025 -0.116458 0.300594 -0.130706
9.4 0.64632 -1.53981 1.61053 0.511626 0.00469748 -0.00602931 0.525725 0.266572 -0.0684873 -0.117586 0.301486 -0.128899
9.411 0.651574 -1.53715 1.60983 0.510349 0.0079097 -0.00558145 0.525233 0.266968 -0.0716096 -0.118325 0.302605 -0.127091
9.42 0.656825 -1.53447 1.6091 0.509093 0.0111349 -0.00513757 0.525029 0.267476 -0.0747638 -0.118886 0.303603 -0.12528
9.43 0.662075 -1.5318 1.60833 0.507855 0.0143711 -0.00470013 0.525114 0.268095 -0.0779526 -0.119791 0.304213 -0.123461
9.44 0.666803 -1.52938 1.60762 0.506758 0.0172925 -0.00431617 0.525438 0.268746 -0.0808479 -0.12094 0.304645 -0.121818
9.45 0.672587 -1.52642 1.60671 0.505439 0.0208762 -0.00386 0.526152 0.269665 -0.0844227 -0.122197 0.305441 -0.119814
9.46 0.677326 -1.52399 1.60593 0.504377 0.0238194 -0.00349362 0.526996 0.270519 -0.0873713 -0.122826 0.306284 -0.118183
9.47 0.683131 -1.521 1.60495 0.5031 0.0274272 -0.0030514 0.528347 0.271686 -0.0909767 -0.123369 0.306791 -0.11619
9.48 0.688422 -1.51828 1.60402 0.50196 0.0307113 -0.00265851 0.52988 0.272865 -0.0942616 -0.124144 0.306622 -0.114365
9.49 0.693731 -1.51555 1.60306 0.500839 0.0339983 -0.00227872 0.531702 0.274157 -0.0975767 -0.125149 0.306394 -0.112537
9.501 0.699593 -1.51252 1.60196 0.499627 0.0376182 -0.00187428 0.53404 0.275709 -0.101258 -0.12587 0.306406 -0.110547
9.51 0.704411 -1.51003 1.60104 0.498653 0.0405817 -0.00154975 0.536212 0.277081 -0.10428 -0.126039 0.306264 -0.108935
9.52 0.709248 -1.50753 1.60008 0.497694 0.0435435 -0.00123064 0.538618 0.278544 -0.107312 -0.126234 0.305764 -0.107322
9.53 0.715192 -1.50446 1.59888 0.496543 0.0471583 -0.000853042 0.541875 0.280458 -0.111029 -0.126924 0.304672 -0.105334
9.54 0.720629 -1.50164 1.59775 0.495515 0.0504386 -0.00052522 0.545135 0.282316 -0.114428 -0.127611 0.303613 -0.10353
9.55 0.726099 -1.49881 1.59659 0.494506 0.0537124 -0.000209301 0.54868 0.284288 -0.117849 -0.127776 0.302611 -0.101761
9.56 0.731607 -1.49595 1.59539 0.493515 0.0569766 9.92529e-05 0.552508 0.286373 -0.121295 -0.127535 0.301477 -0.100017
9.57 0.737154 -1.49308 1.59416 0.492542 0.0602292 0.000400361 0.556617 0.288571 -0.124762 -0.127472 0.300138 -0.0982716
9.58 0.742745 -1.49018 1.59289 0.491587 0.063471 0.000690534 0.561006 0.290881 -0.128253 -0.127789 0.298804 -0.0965142
9.59 0.74838 -1.48726 1.59159 0.49065 0.0667015 0.00096856 0.565676 0.293304 -0.131718 -0.127868 0.297103 -0.0947704
9.6 0.754064 -1.48431 1.59026 0.48973 0.0699112 0.00123624 0.570626 0.295841 -0.135137 -0.127181 0.294526 -0.0930621
9.61 0.759799 -1.48134 1.58889 0.488827 0.0730912 0.00149572 0.575851 0.29849 -0.138572 -0.126147 0.291399 -0.0913754
9.62 0.765006 -1.47864 1.58762 0.488029 0.0759242 0.00172056 0.580784 0.300967 -0.141687 -0.125398 0.288258 -0.0898467
9.63 0.770845 -1.47561 1.58619 0.487158 0.0790398 0.00195795 0.586519 0.303822 -0.145173 -0.124783 0.284794 -0.088149
9.641 0.777336 -1.47225 1.58457 0.486219 0.0824289 0.00220503 0.593131 0.307088 -0.14904 -0.123827 0.281163 -0.0863245
9.65 0.783302 -1.46916 1.58306 0.485383 0.0854742 0.00242166 0.599414 0.310168 -0.152578 -0.122452 0.277883 -0.0847245
9.661 0.789332 -1.46604 1.58151 0.484563 0.088483 0.00263303 0.605954 0.313354 -0.156141 -0.120999 0.27448 -0.0831434
9.67 0.795428 -1.46289 1.57993 0.483759 0.0914569 0.00283811 0.612746 0.316643 -0.159726 -0.11987 0.271322 -0.0815672
9.68 0.801594 -1.45971 1.57831 0.48297 0.0943999 0.00303573 0.619787 0.320033 -0.163341 -0.118934 0.26846 -0.0800008
9.69 0.807832 -1.45649 1.57666 0.482197 0.0973109 0.00322623 0.627078 0.323527 -0.166935 -0.117686 0.265027 -0.0784598
9.7 0.813509 -1.45356 1.57514 0.481514 0.0998955 0.0033917 0.63385 0.326757 -0.170161 -0.116193 0.261232 -0.0770919
9.71 0.820533 -1.44994 1.57325 0.480695 0.103002 0.00358503 0.64239 0.330813 -0.174118 -0.114397 0.256067 -0.0754186
9.721 0.827652 -1.44628 1.57131 0.479895 0.106049 0.00376508 0.651213 0.334986 -0.178102 -0.112871 0.250834 -0.0737392
9.73 0.83355 -1.44325 1.56969 0.479252 0.1085 0.00390251 0.658638 0.338485 -0.181376 -0.111547 0.24675 -0.0724012
9.74 0.840182 -1.43984 1.56785 0.478552 0.111177 0.00404741 0.667102 0.342461 -0.185036 -0.109751 0.242153 -0.0709592
9.75 0.846901 -1.43639 1.56598 0.477866 0.113803 0.00418553 0.675786 0.346529 -0.188705 -0.10776 0.237189 -0.069543
9.76 0.853023 -1.43326 1.56427 0.47726 0.11612 0.00430309 0.683786 0.350267 -0.192023 -0.106082 0.232573 -0.068264
9.77 0.859911 -1.42973 1.56233 0.476599 0.118645 0.00442489 0.692875 0.354504 -0.195719 -0.104385 0.227636 -0.0668565
9.781 0.868297 -1.42544 1.55995 0.475824 0.121607 0.00456017 0.704052 0.359701 -0.200175 -0.102206 0.221973 -0.0652217
9.792 0.876105 -1.42146 1.55772 0.475129 0.124259 0.00467703 0.714553 0.364572 -0.204275 -0.0998992 0.216711 -0.0637829
9.8 0.881856 -1.41852 1.55608 0.474634 0.126147 0.00475817 0.722337 0.368176 -0.207274 -0.0982336 0.212722 -0.0627377
9.81 0.889134 -1.41482 1.55398 0.474026 0.128455 0.00485231 0.732244 0.372755 -0.210988 -0.0962462 0.206988 -0.0614024
9.82 0.895769 -1.41144 1.55207 0.473489 0.130479 0.00492745 0.741321 0.376944 -0.214319 -0.0944123 0.201412 -0.0602001
9.831 0.904745 -1.40688 1.54947 0.472788 0.133095 0.00501412 0.753651 0.382625 -0.218773 -0.0916231 0.193704 -0.0586508
9.84 0.911575 -1.40341 1.54748 0.472273 0.13499 0.00507048 0.763062 0.386956 -0.22213 -0.0893309 0.187744 -0.0575192
9.857 0.923928 -1.39716 1.54388 0.471381 0.13822 0.0051505 0.780124 0.394798 -0.228098 -0.0855889 0.176868 -0.0554927
9.864 0.930208 -1.39398 1.54204 0.470946 0.139765 0.00517902 0.788805 0.398784 -0.231107 -0.083741 0.171349 -0.0544849
9.87 0.934169 -1.39198 1.54088 0.470677 0.140708 0.00519321 0.79428 0.401296 -0.232993 -0.0825185 0.167921 -0.0538683
9.881 0.942979 -1.38753 1.53829 0.470096 0.142719 0.00521769 0.806454 0.406881 -0.237136 -0.0795242 0.160798 -0.052602
9.89 0.950287 -1.38385 1.53614 0.46963 0.144303 0.00523351 0.81654 0.411506 -0.240533 -0.0769946 0.15518 -0.0516077
9.903 0.961005 -1.37845 1.53298 0.468971 0.146491 0.0052475 0.831309 0.418275 -0.245396 -0.0736162 0.146454 -0.0501327
9.91 0.966857 -1.37551 1.53125 0.468623 0.147617 0.00524841 0.839351 0.42196 -0.248019 -0.0718007 0.141447 -0.0493307
9.92 0.975314 -1.37126 1.52875 0.468135 0.14916 0.00524134 0.850943 0.42727 -0.251772 -0.0690408 0.134037 -0.048206
9.93 0.984751 -1.36652 1.52595 0.467609 0.150764 0.00522274 0.863826 0.433171 -0.255904 -0.0656892 0.12538 -0.0470016
9.94 0.993455 -1.36216 1.52337 0.467141 0.152131 0.00519604 0.875649 0.438587 -0.259665 -0.0625273 0.117108 -0.045917
9.95 1.00139 -1.35819 1.52102 0.466728 0.153285 0.00516307 0.886374 0.443501 -0.263055 -0.0597133 0.109498 -0.0449404
9.96 1.01122 -1.35328 1.5181 0.466233 0.154598 0.00511144 0.899582 0.449555 -0.267196 -0.0562023 0.100388 -0.043791
9.97 1.02028 -1.34875 1.51541 0.465792 0.155699 0.0050562 0.911676 0.455101 -0.270967 -0.0528337 0.0923162 -0.0428012
9.98 1.02946 -1.34417 1.51268 0.465359 0.156714 0.00499532 0.923844 0.460684 -0.274733 -0.0493473 0.0843936 -0.0418576
9.99 1.03783 -1.34 1.51019 0.464978 0.157553 0.00493627 0.934852 0.465737 -0.278127 -0.0462797 0.0773137 -0.0410141
10 1.0482 -1.33484 1.5071 0.46452 0.158486 0.00485788 0.948372 0.471947 -0.282269 -0.0427158 0.0688913 -0.0399927
10.01 1.05679 -1.33056 1.50455 0.464154 0.159177 0.00478858 0.95948 0.477053 -0.285659 -0.0398818 0.0621995 -0.0391708
10.021 1.06743 -1.32528 1.50138 0.463714 0.159933 0.00469828 0.973107 0.48332 -0.289794 -0.036448 0.0542308 -0.0381956
10.03 1.07722 -1.32041 1.49846 0.463323 0.160537 0.00461083 0.985538 0.489043 -0.293531 -0.0333998 0.0469599 -0.0373117
10.04 1.08715 -1.31549 1.49551 0.46294 0.161066 0.00451721 0.998002 0.494785 -0.297241 -0.0306987 0.0401254 -0.0364228
10.05 1.0972 -1.31051 1.49251 0.462564 0.161522 0.00441602 1.0105 0.500547 -0.3009 -0.0280147 0.0328828 -0.0355171
10.06 1.10737 -1.30547 1.48948 0.462196 0.16189 0.00430486 1.02302 0.506329 -0.304464 -0.0247408 0.0239682 -0.0345992
10.077 1.12495 -1.29678 1.48425 0.461588 0.162287 0.0040894 1.04433 0.516183 -0.310486 -0.0187549 0.00737168 -0.0330304
10.08 1.12809 -1.29523 1.48332 0.461482 0.162325 0.00404753 1.04809 0.517924 -0.311554 -0.017667 0.00429535 -0.0327514
10.091 1.13971 -1.28949 1.47987 0.461102 0.162381 0.00388359 1.06186 0.524308 -0.315485 -0.0135978 -0.00718105 -0.0317314
10.1 1.14932 -1.28475 1.47701 0.460796 0.162328 0.00373758 1.07311 0.529531 -0.318709 -0.0101629 -0.0166435 -0.0309157
10.11 1.15903 -1.27995 1.47413 0.460497 0.162184 0.00358162 1.08433 0.534752 -0.321927 -0.00667033 -0.0261096 -0.0301202
10.12 1.17104 -1.27403 1.47057 0.460139 0.161886 0.00337783 1.098 0.541126 -0.325845 -0.00242008 -0.0375655 -0.0291674
10.13 1.18209 -1.26859 1.46729 0.45982 0.161501 0.00318083 1.11038 0.546912 -0.329388 0.00137402 -0.0476524 -0.0283264
10.14 1.19326 -1.26309 1.46397 0.459508 0.161011 0.00297353 1.1227 0.552686 -0.332903 0.00510399 -0.057403 -0.0275106
10.15 1.20456 -1.25753 1.46063 0.459202 0.160418 0.00275694 1.13495 0.558444 -0.336394 0.00874005 -0.0668288 -0.0267128
10.16 1.21597 -1.25191 1.45724 0.458904 0.159727 0.00253095 1.14713 0.564184 -0.339852 0.012115 -0.0758914 -0.0259119
10.172 1.22983 -1.2451 1.45314 0.458554 0.158774 0.00224576 1.16163 0.571041 -0.343969 0.0157463 -0.0863 -0.024933
10.18 1.238 -1.24109 1.45072 0.458354 0.15816 0.00207186 1.17003 0.575026 -0.346341 0.0176121 -0.0918836 -0.0243653
10.19 1.25095 -1.23472 1.44689 0.458047 0.157114 0.00178788 1.18312 0.581259 -0.350058 0.020508 -0.10042 -0.0234913
10.2 1.26165 -1.22947 1.44372 0.457801 0.156184 0.00154596 1.19374 0.586332 -0.35307 0.022929 -0.107636 -0.0227746
10.21 1.27365 -1.22357 1.44017 0.457534 0.155069 0.00126544 1.20543 0.591941 -0.35637 0.0256306 -0.116173 -0.0219533
10.22 1.28699 -1.21702 1.43623 0.457249 0.153739 0.000940456 1.21815 0.59807 -0.359968 0.0285164 -0.125705 -0.0210367
10.23 1.29923 -1.21101 1.43261 0.456995 0.152436 0.000630346 1.22957 0.603603 -0.363212 0.0312245 -0.134256 -0.0202307
10.24 1.31159 -1.20495 1.42897 0.456749 0.151045 0.000308205 1.24085 0.609098 -0.366417 0.0341322 -0.142756 -0.0194628
10.25 1.32406 -1.19883 1.42528 0.456508 0.149564 -2.47841e-05 1.25199 0.614551 -0.369589 0.0370628 -0.151307 -0.0187
10.26 1.33538 -1.19327 1.42194 0.456298 0.148154 -0.000334855 1.26188 0.619421 -0.372404 0.0395595 -0.159135 -0.0179895
10.27 1.34933 -1.18642 1.41783 0.456047 0.146331 -0.000729082 1.27379 0.625324 -0.375786 0.0425401 -0.168782 -0.0171123
10.28 1.36084 -1.18077 1.41443 0.455848 0.144757 -0.00106349 1.28338 0.630109 -0.378521 0.0451678 -0.17669 -0.0164215
10.29 1.37503 -1.1738 1.41025 0.455612 0.142732 -0.00148423 1.29491 0.635902 -0.381806 0.0485751 -0.186307 -0.0156092
10.3 1.38803 -1.16742 1.40641 0.455404 0.140796 -0.00187774 1.30519 0.641113 -0.384724 0.0513651 -0.194672 -0.0148588
10.31 1.40114 -1.16098 1.40255 0.455204 0.138779 -0.00228442 1.31528 0.646269 -0.387572 0.0534073 -0.202227 -0.0140681
10.322 1.417 -1.15318 1.39788 0.454971 0.136262 -0.0027922 1.32712 0.652377 -0.390939 0.0555288 -0.210681 -0.0131213
10.33 1.42765 -1.14794 1.39474 0.454822 0.134528 -0.00314152 1.33485 0.656402 -0.39315 0.0570481 -0.21608 -0.0125198
10.34 1.43971 -1.14201 1.39119 0.454659 0.132524 -0.00354317 1.34337 0.660881 -0.395615 0.0588608 -0.222142 -0.0118576
10.351 1.45455 -1.13471 1.38682 0.454468 0.129997 -0.0040469 1.35355 0.666288 -0.398549 0.061134 -0.22997 -0.0110302
10.36 1.46677 -1.12869 1.38322 0.454317 0.127862 -0.00447071 1.36168 0.670655 -0.40088 0.0630015 -0.236649 -0.0103382
10.37 1.48181 -1.12128 1.37879 0.454141 0.125167 -0.0050029 1.37135 0.67592 -0.403665 0.0655275 -0.244899 -0.00951511
10.38 1.49557 -1.1145 1.37474 0.453989 0.122635 -0.00549678 1.37989 0.680634 -0.406148 0.0683486 -0.252556 -0.0088149
10.391 1.5108 -1.10698 1.37026 0.45383 0.119752 -0.00604774 1.389 0.685737 -0.408806 0.0718279 -0.261406 -0.00805797
10.4 1.52334 -1.10079 1.36657 0.453707 0.117315 -0.00650502 1.39622 0.689846 -0.410927 0.074464 -0.268629 -0.00741534
