t wx wy wz ax ay az
0.896 -0.00757524 0.0116613 0.0153751 -0.0318894 -0.217755 9.70576
0.897 0.0211894 0.0262938 0.0079479 -0.26423 -0.057267 9.99206
0.898 -0.0142016 -0.00813582 0.0128598 -0.258166 -0.0150228 9.89798
0.899 -0.017394 0.0147822 -0.0155174 -0.0499743 -0.172047 9.91998
0.9 0.00635686 -0.000338839 0.0103598 -0.172888 -0.0680108 9.64543
0.901 0.00432267 0.01386 0.0157287 -0.277623 -0.287002 9.86079
0.902 -0.00793683 -0.00756116 0.00376785 -0.228477 -0.114937 9.80587
0.903 -0.0136841 -0.012906 -0.0147125 -0.500287 -0.188874 9.98592
0.904 0.00964173 0.00822527 0.00175175 -0.219208 -0.113964 10.0116
0.905 -0.00719126 0.00913705 -0.025019 -0.3489 -0.212029 9.86269
0.906 -0.0114063 0.0152688 0.00288251 -0.115753 -0.232729 9.77996
0.907 0.0102571 -0.0171179 0.00592563 -0.309287 0.133355 9.85081
0.908 -0.00787642 -0.00273083 -0.00754652 0.0734479 0.0301684 9.94726
0.909 1.60868e-05 0.00909891 0.011713 -0.269429 -0.154882 9.93816
0.91 -0.00136928 0.018146 -0.0295227 -0.295042 -0.179867 9.90865
0.911 -0.0156758 0.00248767 -0.0151139 -0.0361047 0.0819871 9.86286
0.912 0.00402842 0.00656468 0.0023816 -0.246541 -0.0199487 9.60851
0.913 -0.00334108 0.013783 -0.00829829 0.0405591 -0.109188 9.74555
0.914 -0.00094327 -0.0033132 -0.0388418 -0.406894 -0.137625 10.1
0.915 0.00107716 -0.00729583 0.00713291 -0.217438 -0.0775894 9.96053
0.916 0.00674868 0.00942296 0.000760253 -0.136263 -0.193806 9.92461
0.917 0.00632266 0.00290898 0.00865992 -0.430786 -0.270928 10.0225
0.918 -0.000363966 0.0222652 0.006225 -0.25441 -0.0566819 9.75285
0.922 0.00856099 0.01004 0.00265485 -0.280024 0.0811914 9.90773
0.923 -0.00852971 0.00099643 -0.00708901 -0.326809 -0.0356374 9.90932
0.924 0.00497676 -0.00112603 -0.01594 -0.190427 -0.147822 10.1349
0.925 -0.013334 0.00999033 0.00315821 -0.208922 -0.361399 9.84077
0.926 -0.0186439 -0.00100533 0.00488607 -0.307245 0.232267 9.8335
0.927 -0.00740511 -7.34957e-05 -0.000900858 -0.167844 -0.00226871 9.97559
0.928 -0.00281601 0.0286607 -0.0147207 -0.220483 -0.296102 10.1078
0.929 -0.0133598 0.00121039 0.0171521 -0.165455 -0.108106 10.108
0.93 0.00793948 0.00208309 0.0135075 -0.227465 -0.468672 9.89966
0.931 0.00495311 0.00459112 -0.00176414 -0.0666715 -0.198815 9.9071
0.932 -0.0046803 0.021799 -0.0115846 -0.351756 -0.352438 9.96722
0.933 -0.00100564 0.0198036 0.0040834 -0.296012 -0.0807633 10.1581
0.934 -0.00638171 0.0100417 -0.0211453 -0.138479 -0.0824909 9.79556
0.935 0.0106831 0.00623582 -0.00998048 -0.149935 -0.111021 10.0721
0.936 -0.0052622 -0.00643643 0.00794842 -0.152618 -0.230762 9.89413
0.937 0.0122244 -0.00449419 0.00724599 -0.407009 -0.141406 9.81936
0.938 0.00322926 0.014271 0.0125026 -0.436011 -0.127639 10.0759
0.939 0.00641681 -0.00923902 0.0266547 -0.298111 -0.41041 9.91537
0.94 0.00204787 0.00772462 0.00792345 -0.30119 -0.0359851 9.79625
0.941 -0.0207394 0.0198914 0.0135141 -0.205832 -0.0981481 9.81551
0.942 0.0140506 0.0122023 0.00566361 -0.212431 0.0380625 10.0683
0.943 0.00713544 0.00157989 -0.0203976 -0.237173 -0.188407 9.87329
0.944 -0.00252033 0.00456212 0.0215393 -0.356865 -0.094689 9.8692
0.945 -0.00226061 0.0170831 0.000741036 -0.388751 -0.291723 9.70537
0.946 -0.00489062 0.00876017 -0.00219608 -0.468729 -0.184303 9.99393
0.947 -0.000912055 0.00702091 -0.00256311 -0.150534 -0.138984 9.79168
0.948 -0.00633461 0.0146086 0.00648506 -0.0636147 -0.108844 9.67012
0.949 -0.0190061 -0.00464861 -0.031321 -0.460218 -0.323264 10.0091
0.95 -0.00372198 0.0252406 -0.00615039 -0.272861 -0.164555 9.81527
0.951 -0.00189186 0.0174665 0.00362888 -0.442085 0.120037 9.78433
0.952 -0.0072594 0.0116053 0.00178501 -0.481733 -0.300691 9.73648
0.953 0.0122508 0.0107276 0.00433604 -0.432555 -0.340269 10.0332
0.954 0.00916563 -0.00282204 0.00102401 -0.267891 -0.0998477 9.7286
0.955 -0.0100392 0.0118965 -0.00929071 -0.288276 -0.480959 9.53988
0.956 -0.0104705 0.00959155 -0.00523821 -0.253301 -0.25611 9.75481
0.957 0.0065112 0.0139817 0.0151635 -0.275513 -0.223413 9.74282
0.958 -0.00677921 0.0158709 -0.00767961 -0.16794 -0.188771 9.73086
0.959 0.0063607 0.00218257 0.00433437 -0.287407 -0.1186 9.94119
0.96 -0.00159453 0.01487 0.0174202 -0.325146 -0.334444 9.7563
0.961 0.00960692 0.013072 -0.0121329 -0.337706 -0.229747 9.74832
0.962 -0.0217279 0.00921383 0.0293443 -0.157622 -0.140332 9.80579
0.963 -0.00373445 -0.000723603 0.0116521 -0.146695 -0.314439 9.73623
0.964 0.00766159 0.00347506 0.00696729 0.0391096 -0.0352505 9.86513
0.965 0.0105236 -0.00180002 0.0127405 -0.101652 -0.0118939 9.925
0.966 -0.0107422 0.00647242 -0.00441143 -0.329195 -0.224105 9.85924
0.967 -0.0117111 0.0222485 0.00385849 -0.322022 -0.275917 9.81956
0.968 0.014609 0.00661839 -0.00567985 -0.324279 -0.28472 9.89706
0.969 0.00225106 0.0261484 0.00505547 -0.384031 -0.163534 9.74712
0.97 -0.000470579 -0.00263189 -0.00956448 -0.497823 -0.0827433 9.86987
0.971 -0.00306156 -0.00685708 -0.0101401 -0.0923124 -0.114858 9.8931
0.972 0.00397308 0.0105139 -0.0166602 -0.119973 0.00553387 9.82454
0.973 0.001053 0.00644681 -0.00691536 -0.411274 -0.263313 10.1094
0.974 -0.00465196 0.0228637 -0.0212984 -0.143109 -0.247047 9.81012
0.975 0.0248544 0.00515995 -0.00214857 -0.259243 0.0161453 9.79223
0.976 -0.0127424 0.00396758 -0.00696973 -0.3601 -0.399491 9.84717
0.977 -0.0161983 0.000557979 -0.00877218 -0.367809 0.0521344 9.73091
0.978 0.0139361 0.00907219 0.0119961 -0.361834 -0.297611 9.96831
0.979 -0.00776084 0.015178 -0.00341511 -0.292575 -0.357682 9.84955
0.98 -0.018337 0.034352 -0.0131585 -0.195589 -0.0356436 9.84135
0.981 -0.0143821 0.0186351 -0.00576115 -0.205738 -0.286071 9.8684
0.982 -0.00681053 0.0246844 -0.0183249 -0.389076 -0.248697 9.86173
0.983 -0.013697 5.07145e-05 -0.0140431 -0.131764 0.0192246 9.74607
0.984 0.0173618 0.00164972 0.0146365 -0.323506 0.0264553 9.7312
0.985 -0.00871601 0.0117243 -0.0130404 -0.267343 -0.162152 10.0446
0.986 -0.0141614 0.00625009 0.00367645 -0.119994 -0.0755616 9.83722
0.987 0.00480668 -0.00123563 -0.0200379 -0.239484 -0.169455 9.85956
0.988 0.0107181 0.0141192 -0.00510651 -0.25466 -0.129796 9.88279
0.989 0.00261696 0.02083 -0.0064266 -0.232163 -0.312389 9.83279
0.99 0.00764101 -0.000645334 -0.00601199 -0.198676 -0.0822324 10.0703
0.991 0.0068807 0.0157183 -0.00920957 -0.157679 -0.288916 9.85041
0.992 0.00156901 -0.00725341 -0.0124176 -0.377615 0.0232119 9.80779
0.993 -0.000379621 -0.0157942 -0.00937832 -0.151763 -0.173011 9.88215
0.994 0.016066 0.0187253 -0.0193443 -0.27843 -0.218003 9.9045
0.995 -0.00468329 0.023552 0.00652221 -0.224857 -0.162104 9.99599
0.996 -0.0104047 0.00663707 0.00481077 -0.281514 -0.151988 9.66382
0.997 -0.00854207 0.0266937 0.00985617 -0.204099 -0.12163 10.01
0.998 -0.00938355 -0.00457618 -0.0137186 -0.160257 -0.197782 9.68426
0.999 -0.0191015 0.0109476 0.0197147 -0.38975 -0.0193952 9.85867
1 -0.00234464 0.00623431 0.00488011 -0.217349 -0.10426 9.89523
1.001 0.00719607 -0.00417157 0.000180642 -0.183165 -0.0405216 9.93663
1.002 -0.00623139 0.0219224 0.00803117 -0.466606 -0.116178 9.82846
1.003 -0.0130105 -0.00500662 -0.0111073 -0.120922 -0.244049 9.99318
1.004 0.00785411 0.00859101 -0.0123994 -0.10491 -0.188053 9.8101
1.005 -0.0288531 0.0150192 -0.0113128 -0.074504 -0.449798 10.0263
1.006 0.000947227 0.00793935 -0.00203371 -0.366269 -0.0644186 9.84751
1.007 -0.00282765 0.0175917 0.000244657 -0.344345 0.0203096 9.76198
1.008 -0.0111478 0.0233063 0.0261066 -0.156185 -0.136953 10.0457
1.009 0.00913687 0.0254074 0.00547409 -0.199928 -0.0152978 9.76995
1.01 -0.0120731 0.00523396 0.00923589 -0.0818603 -0.110788 9.87518
1.011 -0.0128715 0.0232799 0.00623872 -0.193665 -0.15292 9.85693
1.012 -0.0101521 0.0139174 -0.0107025 -0.192121 -0.195382 9.78492
1.013 -0.0111887 0.00666512 -0.000931203 -0.109609 -0.319609 9.95875
1.014 -0.010446 0.00662705 0.00932407 -0.175749 -0.284535 9.90136
1.015 0.00290463 0.00600074 0.0116042 -0.0299738 -0.307295 9.88316
1.016 -0.00640448 -0.0120537 -0.00285544 -0.188091 -0.163743 9.90522
1.017 -0.0102437 0.00313848 -0.00680351 0.00904464 -0.0705359 9.88462
1.018 -0.00109263 0.00507439 0.00954146 -0.582204 -0.244565 9.61024
1.019 0.012482 0.0152029 0.000948726 -0.132231 -0.257103 9.83981
1.02 0.00947678 -0.00562347 0.00798225 -0.304561 -0.114583 9.58806
1.021 0.0203156 -0.00322321 -0.00131345 -0.371978 -0.221655 9.71738
1.022 0.00719689 0.00450361 -0.000210904 -0.0914898 -0.229434 9.84198
1.023 0.00969834 -0.0180217 0.0188586 -0.272748 -0.0102157 9.93205
1.024 -0.0111972 -0.00277931 0.00837464 -0.314642 -0.108599 10.0407
1.025 0.00129376 0.00781712 0.00823835 -0.395673 -0.231861 10.0793
1.026 0.0175812 0.00697976 0.0104545 -0.312038 -0.103308 9.77859
1.027 0.0157231 -0.00938112 -0.0109012 -0.214877 -0.343121 9.92798
1.028 0.0167432 -0.00274738 -0.00145963 -0.175258 -0.147201 9.72798
1.029 0.0187536 0.00499104 0.00531418 -0.0823206 -0.391898 9.98814
1.03 0.00546225 -0.00502369 -0.00820929 -0.163455 -0.330687 9.58421
1.031 0.0153764 -0.00175129 -0.0174981 -0.311976 0.0565633 9.81678
1.032 0.00507968 0.016768 0.00317594 -0.227346 -0.144217 10.0888
1.033 -0.0131017 0.0364056 -0.0052393 -0.138702 0.0923749 9.88039
1.034 -0.000269453 0.0283808 -0.0153814 -0.481107 0.0937587 9.94053
1.035 -0.0106914 -0.00115483 -0.000898255 -0.0547485 -0.114358 9.89663
1.036 0.0211792 0.00375139 -0.0115801 -0.272377 -0.356287 10.1442
1.037 -0.00700522 0.00244157 0.00401238 -0.305633 -0.105189 9.70663
1.038 0.00736477 0.0196514 0.0043202 -0.255777 -0.207252 9.94855
1.039 0.00692257 0.00528886 0.000452858 -0.212606 -0.375502 9.80764
1.04 0.00914046 -4.31842e-05 0.00520247 -0.225431 -0.136668 9.88927
1.041 -0.00819012 0.0200705 0.021716 -0.431883 -0.244324 9.9103
1.042 -0.0182456 0.00527193 0.0118449 -0.277613 0.031538 9.99479
1.043 -0.00360732 0.0198597 0.0066888 -0.256571 -0.45867 9.95355
1.044 -0.00100384 0.0154969 -0.0112511 -0.173159 -0.207824 9.89219
1.045 -0.0154286 0.0123519 0.00805431 -0.211384 -0.122274 9.92479
1.046 -0.0106633 0.0308039 -0.00470374 -0.224067 -0.136309 9.96845
1.047 0.0165141 0.0130424 0.0140221 -0.33312 -0.464666 9.6965
1.048 0.000369153 0.00943268 0.0180466 -0.235278 -0.0888213 9.75788
1.049 0.00531843 0.0181261 0.0133418 -0.445654 -0.240391 10.0325
1.05 0.00168544 0.00279872 -0.0225812 -0.22962 -0.148505 9.85511
1.051 -0.000999858 0.0088866 0.015124 -0.131164 -0.281992 9.92431
1.052 -0.0216548 -0.000190662 -0.0164073 -0.034577 -0.1138 9.61918
1.053 0.00943405 0.0175496 0.00634619 -0.257218 -0.243373 9.78455
1.054 -0.0117118 0.0244692 -0.00128392 -0.488783 -0.00429672 9.81965
1.055 -0.00758713 -0.000122811 0.0227871 -0.122109 -0.105176 9.74063
1.056 0.00364074 -0.00175607 0.00331923 -0.257218 0.10989 9.89212
1.057 -0.0179445 0.00555693 0.00706616 -0.0139791 -0.290081 9.95429
1.058 0.000814053 -0.00340328 0.0225748 -0.3487 -0.207241 9.80588
1.059 -0.00350253 -0.00207311 0.0185133 -0.262243 -0.235195 10.1512
1.06 -0.0018328 0.0267934 0.0110003 -0.158594 -0.351939 10.1031
1.061 -0.0109855 0.00591549 0.00140646 -0.31773 -0.0913113 9.7561
1.062 -0.00615607 0.00482025 0.00268379 -0.12467 -0.203188 9.98995
1.063 -0.0133018 -0.0181914 0.0108217 -0.22466 -0.220302 9.86359
1.064 0.000856121 0.00515981 0.00047075 -0.0896491 -0.0237485 9.87222
1.065 -0.000694767 -0.0025786 -0.00657335 -0.185579 -0.0570647 9.71814
1.066 0.0150816 -0.00247053 0.0120232 -0.107028 -0.281642 9.79832
1.067 -0.00838383 0.00696194 0.0264463 -0.272746 -0.131555 9.99341
1.068 -0.0140907 0.000744544 -0.0193191 -0.425857 -0.354427 10.2068
1.069 -0.00889419 -0.00464055 -0.0129663 -0.186548 -0.144699 9.92226
1.07 0.00867385 0.0167616 -0.00558481 -0.231631 -0.0660657 9.91293
1.071 0.0144768 0.0112103 -0.0156788 -0.209934 -0.196233 9.93809
1.072 -0.00895397 0.0188599 0.0158828 -0.0753786 -0.28216 9.74851
1.073 -0.00944495 0.0130167 -0.00804985 -0.0750332 -0.263229 9.84395
1.074 0.00895708 0.0155051 0.00893965 -0.00866921 -0.0786059 9.89886
1.075 -7.62583e-05 0.00701597 -0.00669744 -0.138666 0.0695566 9.82297
1.076 0.0144534 -0.00492742 0.00842106 -0.26461 -0.183226 9.99782
1.077 0.00573895 -0.00847179 -0.0054097 -0.227433 -0.340809 9.74237
1.078 -0.0178518 -0.0215449 -0.00699339 0.0109995 -0.0550204 9.71057
1.079 -0.00856203 0.00975885 0.011445 -0.403396 -0.00740448 9.95553
1.08 -0.000297128 0.0194881 -0.00947036 -0.179778 -0.0494855 9.99437
1.081 -0.0103362 -0.00767509 -0.00370147 -0.311368 -0.331494 9.98104
1.082 0.00497663 0.0252298 0.00182404 -0.279561 -0.098795 9.85514
1.083 0.00467475 0.00512454 -0.0115738 -0.347074 -0.0701701 9.91111
1.084 0.00390735 -0.000434359 -0.00574906 -0.332367 -0.173598 9.9505
1.085 -0.0231133 -0.00720871 0.00617735 0.0613765 -0.340292 9.89726
1.086 -0.0156985 0.00315685 0.0153175 -0.0532943 -0.0535405 9.88231
1.087 -0.00403869 0.0108784 -0.00464933 -0.0888926 -0.211429 9.87809
1.088 0.0115062 0.00582806 0.00320194 -0.180574 -0.383255 10.1107
1.089 0.00082477 0.00534534 -0.0158595 -0.164493 -0.135124 9.72453
1.09 -0.000530695 -0.00311927 -0.0132691 -0.278304 -0.361774 9.88868
1.091 0.00669712 -0.00359014 0.00517529 -0.324148 0.0111415 9.84474
1.092 0.00333662 -0.00116724 0.00666053 -0.179868 -0.183467 9.74121
1.093 0.0096144 0.00923616 0.0049507 -0.253826 -0.107964 9.98634
1.094 -0.0045735 -0.0227804 -0.00393738 -0.269777 -0.0874191 9.85359
1.095 -0.0135303 -0.00514089 -0.0114722 -0.276775 -0.293555 9.98098
1.096 -0.0137486 -0.00214093 -0.00179582 -0.227641 -0.158172 10.089
1.097 0.00417337 0.00204142 0.00855558 -0.323431 -0.266765 9.77006
1.098 -0.00403737 -0.00512613 0.0075103 -0.129995 -0.301092 9.80336
1.099 -0.00464496 0.00328531 0.00342773 0.00873807 -0.278203 9.82479
1.1 0.0113248 0.00801714 0.010157 -0.0965667 -0.123982 9.78649
1.101 0.00308663 0.00877493 0.000988365 -0.186775 -0.122086 9.92047
1.102 0.0107494 0.0168639 -0.0118831 -0.505925 -0.160684 9.86962
1.103 0.0125894 0.00965714 -0.0124581 -0.155825 -0.217299 9.94068
1.104 -0.0158922 0.0283366 -0.0182304 -0.246222 -0.0451236 10.0352
1.105 0.012228 0.0180365 -0.0113526 -0.381047 -0.228164 10.0973
1.106 -0.00691517 -0.00712432 -0.00978144 -0.107359 -0.11309 9.93646
1.107 -0.0171593 0.00508923 -0.013471 -0.0511814 -0.103369 9.89674
1.108 -0.00824779 -0.00108938 0.0071442 -0.364196 0.022522 9.7742
1.109 -0.00843008 0.00949741 0.0192458 -0.29028 -0.183503 9.80411
1.11 -0.00263536 -0.00786824 0.00525351 -0.309299 0.0275015 10.0132
1.111 0.000658799 -0.0020275 0.0089929 -0.466109 -0.118822 10.0001
1.112 -0.0058085 -0.00933357 0.00767997 -0.0591488 -0.0631183 10.0561
1.113 0.0171763 -0.00101227 0.00659386 -0.109448 -0.219812 9.8185
1.114 -0.00420056 0.00409859 0.00108446 -0.312912 -0.176822 9.79886
1.115 -0.0112558 0.00273786 0.00291162 -0.241587 -0.214927 9.80624
1.116 0.00212384 0.0058075 -0.0171643 -0.144122 -0.210187 10.0044
1.117 -0.0053003 0.0238015 -0.00155147 -0.27802 -0.30564 9.86216
1.118 -0.00293333 0.0215793 0.00414792 -0.288932 -0.0746652 9.57879
1.119 -0.00506255 -0.0021637 -0.0357633 -0.145184 -0.135209 9.71082
1.12 -0.00935915 0.00546452 0.00901553 -0.282171 -0.148738 9.95541
1.121 0.0112656 0.000254413 -0.00958324 -0.374975 -0.0219334 9.89128
1.122 -0.000456398 -0.0110707 0.00537611 -0.182106 -0.343748 9.60637
1.123 -0.00680765 0.00573215 -0.00239912 -0.190218 -0.321532 10.1687
1.124 0.0052605 -0.000902076 0.00453804 -0.287491 -0.0569397 9.84579
1.125 -0.00755724 -0.011722 0.00600743 -0.233135 -0.181049 9.98946
1.126 -0.024744 0.00659595 0.00728454 -0.108731 -0.182946 10.0329
1.127 -0.018779 0.0189729 -0.00184014 -0.270567 -0.119494 9.80634
1.128 0.00046382 0.00424781 0.0116268 -0.194621 -0.18826 9.90032
1.129 0.0139199 -0.00722609 0.0101639 -0.273962 -0.14179 10.0258
1.13 0.0136755 -0.00126647 0.00079547 -0.336158 -0.196854 9.819
1.131 0.00537935 0.0149441 -0.00635711 -0.28071 -0.120369 9.70392
1.132 -0.00524628 0.01623 0.0175254 -0.297293 -0.0327492 9.76674
1.133 0.00252115 -0.00525045 -0.0051909 -0.308105 -0.143626 9.89682
1.134 -0.00580666 -0.00330669 -0.00629659 -0.129085 -0.264709 9.75176
1.135 -0.00715398 -0.00389984 -0.000662958 -0.296587 -0.0891357 9.89803
1.136 -0.0137222 0.0125784 -0.00495318 -0.108259 -0.155007 9.78294
1.137 0.0244142 -0.0101489 -0.0153182 -0.321367 -0.101909 9.96761
1.138 -0.0168789 -0.0129822 -0.0153095 -0.385672 -0.33601 9.72666
1.139 -0.0029822 0.0255769 -0.00320499 -0.177717 -0.257766 9.93302
1.14 0.00454892 -0.0005064 -0.0110411 -0.247773 -0.403006 9.84211
1.141 -0.00645418 -0.00946923 -0.0132661 -0.370873 -0.203851 9.84103
1.142 -0.00354967 0.0273914 0.00150834 -0.466292 -0.35082 9.73119
1.143 0.0168767 0.00828125 -0.0160467 -0.364299 -0.0201639 10.037
1.144 -0.0142464 0.0106253 -0.00284573 -0.343144 -0.213587 9.87993
1.145 -0.00485548 -0.00632478 0.00906878 -0.309156 -0.381834 9.9026
1.146 0.00828579 0.0123339 0.000910669 0.00733236 -0.425312 9.94092
1.147 -0.0222225 0.00425021 0.00290921 -0.168541 -0.00669874 9.9183
1.148 0.00316936 -0.00224787 0.00574439 -0.461312 -0.254951 9.9644
1.149 0.00931363 -0.000751782 -0.00136168 -0.165946 -0.316804 9.6607
1.15 -0.0200898 0.0103127 -0.0105692 0.0772741 -0.341016 9.86437
1.152 0.00645963 -0.0130914 0.01102 -0.143197 0.0435859 10.0753
1.153 -0.00662159 0.0116901 0.00969356 -0.463898 -0.333184 9.54678
1.154 -0.0232664 0.025935 -0.00335882 -0.0603833 -0.267121 10.1736
1.155 -0.00894443 0.00705892 0.00972405 -0.277884 -0.0232949 9.76848
1.156 0.0011317 -1.31102e-05 0.00393508 -0.0869036 0.0753054 9.96666
1.157 0.00147179 -0.0123461 -0.00441118 0.149013 -0.0924357 9.88632
1.158 -0.00324758 0.0233316 0.00355213 -0.333497 -0.447851 9.64256
1.159 -0.0242635 0.00565922 0.00101816 -0.363081 -0.252019 9.73826
1.16 0.00315011 -0.00827276 0.00840901 -0.325078 -0.2709 9.8812
1.161 0.0135392 0.0115576 -0.0115242 -0.108653 -0.308107 10.0234
1.162 -0.0185263 0.00141759 0.00654335 -0.215238 -0.229524 10.0201
1.163 -0.00157595 -0.0159679 -0.00109135 -0.341965 -0.108247 9.87028
1.164 0.0302793 0.00622198 0.0114113 -0.164478 -0.27481 9.86255
1.165 -0.00760426 0.00874413 0.00618745 -0.30437 -0.202093 10.0083
1.169 -0.0139817 0.0051847 0.0038661 -0.203459 -0.172299 9.8543
1.17 -0.005305 0.0173266 0.0210564 -0.332977 -0.101093 10.2648
1.171 -0.0257635 -0.00111551 -0.000858217 -0.00392023 -0.182282 9.66836
1.172 0.00537887 0.0184603 0.010825 -0.196725 -0.186827 9.83921
1.173 0.014602 -0.000774935 -0.0198628 -0.137089 0.0812728 9.93886
1.174 0.0143378 0.0148697 -0.00289665 -0.248531 -0.249223 10.0266
1.178 0.00333164 -0.00298118 0.0116779 -0.246928 -0.275176 10.2194
1.179 0.00493129 -0.0035419 0.0212407 -0.1473 -0.141562 9.84086
1.18 -0.0260145 0.00021798 0.0102385 -0.404349 -0.208353 9.89258
1.181 -0.0041912 0.0172192 -0.0134247 -0.370174 0.103343 9.89826
1.182 -0.0134687 0.00996253 -0.000165622 -0.11932 -0.0605082 9.98378
1.183 0.00745706 0.0139068 0.00690649 -0.599896 -0.284092 10.0834
1.184 0.0098546 0.00251158 0.00140164 -0.356346 -0.13411 10.0468
1.185 0.000878577 0.00774485 0.0110945 -0.20947 -0.38826 9.72908
1.186 -0.0158929 0.00729417 -0.0190491 -0.411219 -0.170646 9.96333
1.187 0.00890609 -0.0063301 0.0230076 -0.344897 -0.265846 10.0306
1.188 -0.00378819 0.00253635 -0.00613261 0.0980903 -0.0285981 10.2052
1.189 0.0117185 0.0180898 -0.0042463 -0.409804 -0.173747 9.74034
1.19 0.000621401 0.0253026 0.00903269 -0.196719 -0.150383 9.96851
1.191 -0.0115764 0.0168408 -0.0102354 -0.24121 -0.181351 9.84801
1.192 0.0163361 0.0289226 -0.00540488 -0.186058 -0.140874 9.96103
1.193 0.00333986 0.0166525 -0.014769 -0.253231 -0.282225 9.91304
1.194 -0.000848363 0.0196517 -0.018589 -0.342753 -0.19795 9.9493
1.195 -0.00235299 -0.0122524 0.00158305 -0.0144523 -0.221394 9.92518
1.196 -0.00725307 0.0154832 -0.00077786 -0.013257 0.00641708 9.8634
1.197 0.00272525 -0.0049091 0.000321977 -0.31813 -0.0323317 9.64384
1.198 0.0115951 0.00110142 0.00664233 -0.3104 -0.0992204 9.80958
1.199 0.0162038 -0.000143297 0.0010158 -0.234333 -0.227522 9.79871
1.201 -0.0138725 -0.00460337 0.00474535 -0.0472078 -0.301077 9.85642
1.202 -0.0187844 0.0166511 -0.00116371 -0.395042 -0.107046 9.88789
1.203 -0.00248248 0.00412329 -0.0221803 -0.347634 -0.0778495 9.67863
1.204 0.00242334 -0.0149437 0.00675432 -0.303069 -0.178159 9.94246
1.205 -0.0093706 0.015078 -0.0119749 -0.186697 -0.344691 9.89661
1.206 0.00598507 0.0199316 -0.00171041 -0.0653862 -0.206594 9.92805
1.207 0.0288458 0.0123326 0.00573094 -0.142562 -0.117191 9.98965
1.208 0.0116922 0.00088447 -0.00678586 -0.281473 -0.209017 9.85596
1.209 -0.00116237 0.0205377 -0.0094738 -0.179766 -0.15272 9.8085
1.21 -0.00481722 -0.000421554 0.0132936 -0.246418 -0.17972 10.0554
1.211 -0.0210344 -0.00950758 -0.0081632 -0.2191 -0.164396 9.89543
1.212 -0.00770229 0.0136109 -0.00326596 -0.3816 -0.253538 9.72057
1.213 0.00724709 0.0136753 -0.00484512 -0.144471 -0.00524146 9.74978
1.215 -0.00515467 -0.0128427 0.00208515 -0.100181 -0.37299 9.7795
1.216 -0.00405162 -0.00388332 0.0128108 -0.167563 -0.128941 9.7642
1.217 -0.00514963 -0.00504764 -0.0104102 -0.326399 -0.0628731 9.88349
1.218 0.0207796 0.0236623 -0.014121 -0.253889 -0.178887 9.78131
1.219 -0.015171 0.00291952 -0.00371772 0.0497722 -0.120355 10.0174
1.22 -0.00679719 0.00229774 0.00238307 -0.295327 0.00785161 9.97169
1.221 -0.0170418 -0.0132838 -0.0156493 -0.0845369 -0.441611 9.92939
1.222 0.00837096 -0.00305449 -0.0234637 -0.16728 -0.520225 10.1548
1.223 0.00873717 -0.0108877 -0.0111236 -0.394261 -0.171965 9.77302
1.224 0.0025103 0.0173089 0.0127215 -0.159191 -0.387026 9.72508
1.225 -0.00181735 -0.0011856 0.000394352 -0.395152 -0.237109 10.0263
1.226 0.00727138 0.00147523 0.00975299 -0.216532 -0.146833 9.74847
1.227 -0.0129315 -0.00749569 0.00906549 -0.321052 -0.190418 9.86934
1.228 -0.0106562 0.0159311 0.0117254 -0.175598 -0.417147 9.80703
1.229 -0.020786 -0.0131825 -0.00334348 -0.0297354 -0.152457 9.86384
1.23 0.0105354 0.015661 -0.00250976 -0.405679 -0.226862 9.83705
1.231 -0.00780166 0.0131791 -0.00270068 -0.309987 -0.146474 9.86694
1.232 0.00826161 0.00782778 0.0210469 -0.212254 -0.275194 9.83021
1.233 0.00479663 0.00367402 -0.00950735 -0.0975855 -0.169961 9.82374
1.234 0.00771962 0.00528053 -0.00674338 -0.357343 -0.20968 9.88157
1.235 -0.00386886 -0.0204054 -0.00281423 -0.32843 -0.305888 9.73289
1.236 0.00725422 0.00640533 0.00719051 -0.219214 -0.378328 9.87563
1.237 -0.00217026 -0.00304724 -0.00763958 -0.082098 -0.092322 9.96964
1.238 -0.00836541 0.0195458 -1.43607e-05 -0.273031 -0.358376 9.93642
1.239 0.00512574 -0.0150707 0.00680119 -0.284257 -0.166078 10.0496
1.24 0.000700993 -0.0033993 0.00620842 -0.391052 -0.101679 9.87846
1.241 -0.0081836 0.0114363 -0.0109944 -0.248809 -0.149857 9.74279
1.242 0.00702652 0.00352088 0.0207324 -0.145435 -0.318172 9.83814
1.243 0.0123773 -0.00203092 -0.0189235 -0.302561 -0.207025 9.6937
1.244 -0.0149484 0.00483539 0.00109491 -0.189703 -0.249583 10.1299
1.245 -0.0047586 -0.00236988 -0.00413465 -0.19871 0.0124399 9.90833
1.246 -0.00643592 0.0148637 -0.00258324 -0.345576 -0.143813 9.78662
1.247 0.00672442 -0.000958507 0.0186647 -0.324897 -0.0805314 9.83527
1.248 -0.00959637 0.0158814 0.0256297 -0.314191 -0.330058 9.74059
1.249 0.0122449 -0.00670968 0.00493591 -0.420184 -0.121091 9.95212
1.25 -0.0059774 0.00718051 0.00036737 -0.277065 -0.0672711 9.80775
1.251 -0.00552826 0.0171128 0.0113193 -0.144801 -0.038849 9.88168
1.252 0.00995067 0.00922322 -0.00221187 -0.320607 -0.262508 9.92834
